,0
PKNH_0405800.1-p1,nonlethal
PKNH_1205800.1-p1,nonlethal
PKNH_0513800.1-p1,nonlethal
PKNH_1123700.1-p1,nonlethal
PKNH_0720900.1-p1,nonlethal
PKNH_0409900.1-p1,nonlethal
PKNH_1123500.1-p1,nonlethal
PKNH_0412600.1-p1,lethal
PKNH_1141400.1-p1,nonlethal
PKNH_1231200.1-p1,nonlethal
PKNH_1122000.1-p1,nonlethal
PKNH_0720400.1-p1,nonlethal
PKNH_0808600.1-p1,nonlethal
PKNH_0507200.1-p1,nonlethal
PKNH_1238000.1-p1,lethal
PKNH_1103500.1-p1,lethal
PKNH_0909200.1-p1,lethal
PKNH_1438200.1-p1,lethal
PKNH_0416400.1-p1,lethal
PKNH_0210700.1-p1,lethal
PKNH_1455400.1-p1,nonlethal
PKNH_1411700.1-p1,nonlethal
PKNH_0403800.1-p1,nonlethal
PKNH_1147200.1-p1,nonlethal
PKNH_1408600.1-p1,nonlethal
PKNH_1258400.1-p1,nonlethal
PKNH_1332200.1-p1,nonlethal
PKNH_1460100.1-p1,lethal
PKNH_1348400.1-p1,nonlethal
PKNH_1204000.1-p1,nonlethal
PKNH_1429900.1-p1,nonlethal
PKNH_0925100.1-p1,nonlethal
PKNH_0316200.1-p1,nonlethal
PKNH_1214000.1-p1,lethal
PKNH_1218700.1-p1,lethal
PKNH_1134900.1-p1,nonlethal
PKNH_0725600.1-p1,lethal
PKNH_1337100.1-p1,nonlethal
PKNH_0813800.1-p1,nonlethal
PKNH_0720600.1-p1,nonlethal
PKNH_0421900.1-p1,nonlethal
PKNH_0937600.1-p1,nonlethal
PKNH_1251700.1-p1,nonlethal
PKNH_1114300.1-p1,nonlethal
PKNH_0931000.1-p1,nonlethal
PKNH_0504500.1-p1,nonlethal
PKNH_0931100.1-p1,nonlethal
PKNH_1451700.1-p1,nonlethal
PKNH_1105800.1-p1,nonlethal
PKNH_1257400.1-p1,nonlethal
PKNH_1426500.1-p1,nonlethal
PKNH_1253200.1-p1,nonlethal
PKNH_1351800.1-p1,nonlethal
PKNH_0107800.1-p1,nonlethal
PKNH_0836400.1-p1,nonlethal
PKNH_0838600.1-p1,nonlethal
PKNH_1143400.1-p1,nonlethal
PKNH_0721800.1-p1,nonlethal
PKNH_1338200.1-p1,nonlethal
PKNH_0111100.1-p1,nonlethal
PKNH_1443200.1-p1,nonlethal
PKNH_1142800.1-p1,nonlethal
PKNH_1424000.1-p1,nonlethal
PKNH_1227600.1-p1,nonlethal
PKNH_0818300.1-p1,nonlethal
PKNH_0718800.1-p1,nonlethal
PKNH_1255600.1-p1,nonlethal
PKNH_1415200.1-p1,nonlethal
PKNH_1250800.1-p1,nonlethal
PKNH_1341300.1-p1,nonlethal
PKNH_0206600.1-p1,lethal
PKNH_0720200.1-p1,lethal
PKNH_0420600.1-p1,nonlethal
PKNH_0211800.1-p1,nonlethal
PKNH_1105900.1-p1,nonlethal
PKNH_0503400.1-p1,nonlethal
PKNH_1104800.1-p1,nonlethal
PKNH_1144900.1-p1,nonlethal
PKNH_0820300.1-p1,nonlethal
PKNH_1223800.1-p1,nonlethal
PKNH_0715900.1-p1,nonlethal
PKNH_0932200.1-p1,nonlethal
PKNH_1312700.1-p1,nonlethal
PKNH_1131000.1-p1,nonlethal
PKNH_0418400.1-p1,lethal
PKNH_1234200.1-p1,nonlethal
