,0
PF3D7_0409500,lethal
PF3D7_1323000,nonlethal
PF3D7_1240000,nonlethal
PF3D7_0922900,nonlethal
PF3D7_0626300,nonlethal
PF3D7_0413500,nonlethal
PF3D7_0204500,nonlethal
PF3D7_1116500,nonlethal
PF3D7_0828600,nonlethal
PF3D7_0715000,nonlethal
PF3D7_1450900,nonlethal
PF3D7_1469600,nonlethal
PF3D7_1460000,nonlethal
PF3D7_1026900,nonlethal
PF3D7_1036800,nonlethal
PF3D7_1130000,lethal
PF3D7_0624700,nonlethal
PF3D7_0911000,nonlethal
PF3D7_0211400,nonlethal
PF3D7_1342100,nonlethal
PF3D7_1403900,nonlethal
PF3D7_1430300,nonlethal
PF3D7_0420200,nonlethal
PF3D7_0627800,nonlethal
PF3D7_1111500,nonlethal
PF3D7_1029600,nonlethal
PF3D7_1458400,nonlethal
PF3D7_0922400,nonlethal
PF3D7_1347200,lethal
PF3D7_0816900,nonlethal
PF3D7_1008900,nonlethal
PF3D7_0110900,nonlethal
PF3D7_0305800,nonlethal
PF3D7_0415600,lethal
PF3D7_1033100,nonlethal
PF3D7_0802600,nonlethal
PF3D7_1404600,nonlethal
PF3D7_0206700,nonlethal
PF3D7_1354500,nonlethal
PF3D7_1444300,lethal
PF3D7_0520900,lethal
PF3D7_1223800,nonlethal
PF3D7_0823900,nonlethal
PF3D7_0820700,nonlethal
PF3D7_0815900,nonlethal
PF3D7_1312600,nonlethal
PF3D7_1320800,nonlethal
PF3D7_1232200,nonlethal
PF3D7_1226100,nonlethal
PF3D7_1246100,lethal
PF3D7_0515500,nonlethal
PF3D7_1208400,nonlethal
PF3D7_0209600,nonlethal
PF3D7_1132500,nonlethal
PF3D7_1231400,nonlethal
PF3D7_0629500,nonlethal
PF3D7_1364600,nonlethal
PF3D7_1440500,nonlethal
PF3D7_1241600,lethal
PF3D7_1329400,nonlethal
PF3D7_1363700,nonlethal
PF3D7_0729200,nonlethal
PF3D7_1436900,nonlethal
PF3D7_0520600,nonlethal
PF3D7_0906500,nonlethal
PF3D7_0309500,nonlethal
PF3D7_1344800,lethal
PF3D7_1235700,nonlethal
PF3D7_1310000,nonlethal
PF3D7_0715500,nonlethal
PF3D7_0703600,nonlethal
PF3D7_1311300,nonlethal
PF3D7_1147700,nonlethal
PF3D7_0705900,nonlethal
PF3D7_0217100,nonlethal
PF3D7_1005800,nonlethal
PF3D7_0106100,nonlethal
PF3D7_1140100,nonlethal
PF3D7_1341900,nonlethal
PF3D7_1311900,nonlethal
PF3D7_0519200,nonlethal
PF3D7_1306600,nonlethal
PF3D7_1464700,nonlethal
PF3D7_1354400,nonlethal
PF3D7_0806800,nonlethal
PF3D7_0934500,nonlethal
PF3D7_1323200,nonlethal
PF3D7_0406100,nonlethal
PF3D7_1037300,nonlethal
PF3D7_1004800,nonlethal
PF3D7_0108400,nonlethal
PF3D7_1368700,nonlethal
PF3D7_1211900,nonlethal
PF3D7_0603500,nonlethal
PF3D7_1308200,lethal
PF3D7_1315600,lethal
PF3D7_0503100,lethal
PF3D7_1409900,lethal
PF3D7_0628300,lethal
PF3D7_1316600,lethal
PF3D7_1401800,nonlethal
PF3D7_0623000,lethal
PF3D7_1471200,nonlethal
PF3D7_1120300,nonlethal
PF3D7_1142400,lethal
PF3D7_0609200,nonlethal
PF3D7_1022500,nonlethal
PF3D7_1410200,lethal
PF3D7_1421900,nonlethal
PF3D7_1439000,nonlethal
PF3D7_1475300,nonlethal
mal_mito_1,nonlethal
PF3D7_0927800,nonlethal
PF3D7_1430900,nonlethal
PF3D7_1361700,nonlethal
PF3D7_0928000,nonlethal
PF3D7_1010300,nonlethal
mal_mito_2,nonlethal
PF3D7_1439400,nonlethal
PF3D7_0523100,nonlethal
PF3D7_1462700,nonlethal
PF3D7_1012300,nonlethal
PF3D7_0933600,nonlethal
PF3D7_1426900,nonlethal
PF3D7_0111500,lethal
PF3D7_0926400,nonlethal
PF3D7_0210300,nonlethal
PF3D7_1349400,nonlethal
PF3D7_0511200,nonlethal
PF3D7_1232300,nonlethal
PF3D7_1367500,nonlethal
