reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,"['EHI_025090A-p1', 'EHI_188590A-p1', 'EHI_029050A-p1']",1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,"['EHI_025090A-p1', 'EHI_188590A-p1', 'EHI_029050A-p1']",1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,"['EHI_025090A-p1', 'EHI_188590A-p1', 'EHI_029050A-p1']",1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,"['EHI_118210A-p1', 'EHI_179310A-p1', 'EHI_186920A-p1', 'EHI_200770A-p1', 'EHI_158310A-p1']",1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,"['EHI_118210A-p1', 'EHI_179310A-p1', 'EHI_186920A-p1', 'EHI_200770A-p1', 'EHI_158310A-p1']",1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,"['EHI_118210A-p1', 'EHI_179310A-p1', 'EHI_186920A-p1', 'EHI_200770A-p1', 'EHI_158310A-p1']",1000.0,0.0
3OAS140,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,['EHI_112870A-p1'],1000.0,0.0
3OAS161,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c,['EHI_112870A-p1'],1000.0,0.0
5DOAN,dad_5_c + h2o_c --> 5drib_c + ade_c,['EHI_000720A-p1'],1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['EHI_025090A-p1', 'EHI_188590A-p1', 'EHI_029050A-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['EHI_025090A-p1', 'EHI_188590A-p1', 'EHI_029050A-p1']",1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,"['EHI_025090A-p1', 'EHI_188590A-p1', 'EHI_029050A-p1']",1000.0,0.0
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,"['EHI_131880A-p1', 'EHI_135740A-p1', 'EHI_153060A-p1']",1000.0,0.0
ACOATA,ACP_c + accoa_c --> acACP_c + coa_c,"['EHI_112870A-p1', 'EHI_009370A-p1']",1000.0,0.0
ACODA,acorn_c + h2o_c --> ac_c + orn_c,['EHI_082250A-p1'],1000.0,0.0
ACONMT,acon_T_c + amet_c --> aconm_c + ahcys_c,['EHI_150510A-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,"['EHI_135470A-p1', 'EHI_143580A-p1']",1000.0,0.0
ADNUC,adn_c + h2o_c --> ade_c + rib__D_c,['EHI_199960A-p1'],1000.0,0.0
ALATA_L,akg_c + ala__L_c --> glu__L_c + pyr_c,"['EHI_006080A-p1', 'EHI_159710A-p1', 'EHI_096750A-p1']",1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,['EHI_198790A-p1'],1000.0,0.0
ALCD2x,etoh_c + nad_c --> acald_c + h_c + nadh_c,"['EHI_042260A-p1', 'EHI_160940A-p1', 'EHI_000410A-p1', 'EHI_107210A-p1', 'EHI_023110A-p1', 'EHI_166490A-p1', 'EHI_150490A-p1']",1000.0,0.0
AP5AH,ap5a_c + h2o_c --> adp_c + atp_c + 2.0 h_c,['EHI_015340A-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,['EHI_127020A-p1'],1000.0,0.0
ASPTA,akg_c + asp__L_c --> glu__L_c + oaa_c,"['EHI_006080A-p1', 'EHI_096750A-p1']",1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,['EHI_175050A-p1'],1000.0,0.0
CRNDCAL2,atp_c + coa_c + crn__D_c --> adp_c + crnDcoa_c + pi_c,"['EHI_131880A-p1', 'EHI_025090A-p1']",1000.0,0.0
