reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
PSSA160,cdpdhdecg_c + ser__L_c --> cmp_c + h_c + ps160_c,['TRSC58_02782-t26_1-p1'],1000.0,0.0
PSSA180,cdpdodecg_c + ser__L_c --> cmp_c + h_c + ps180_c,['TRSC58_02782-t26_1-p1'],1000.0,0.0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,['TRSC58_02469-t26_1-p1'],1000.0,0.0
RBK_L1,atp_c + rbl__L_c --> adp_c + h_c + ru5p__L_c,['TRSC58_02727-t26_1-p1'],1000.0,0.0
RNDR1b,adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c,"['TRSC58_06316-t26_1-p1', 'TRSC58_04435-t26_1-p1', 'TRSC58_04945-t26_1-p1', 'TRSC58_06228-t26_1-p1']",1000.0,0.0
RNDR2b,gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c,"['TRSC58_06316-t26_1-p1', 'TRSC58_04435-t26_1-p1', 'TRSC58_04945-t26_1-p1', 'TRSC58_06228-t26_1-p1']",1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,"['TRSC58_00237-t26_1-p1', 'TRSC58_06322-t26_1-p1', 'TRSC58_06618-t26_1-p1', 'TRSC58_03619-t26_1-p1']",1000.0,0.0
RNDR3b,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c,"['TRSC58_06316-t26_1-p1', 'TRSC58_04435-t26_1-p1', 'TRSC58_04945-t26_1-p1', 'TRSC58_06228-t26_1-p1']",1000.0,0.0
RNDR4b,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c,"['TRSC58_06316-t26_1-p1', 'TRSC58_04435-t26_1-p1', 'TRSC58_04945-t26_1-p1', 'TRSC58_06228-t26_1-p1']",1000.0,0.0
RPI,r5p_c --> ru5p__D_c,['TRSC58_04687-t26_1-p1'],1000.0,0.0
SDPTA,akg_c + sl26da_c --> glu__L_c + sl2a6o_c,['TRSC58_02148-t26_1-p1'],1000.0,0.0
SELNPS,atp_c + h2o_c + seln_c --> amp_c + pi_c + selnp_c,"['TRSC58_05080', 'TRSC58_05596-t26_1-p1']",1000.0,0.0
SERD_L,ser__L_c --> nh4_c + pyr_c,['TRSC58_01154-t26_1-p1'],1000.0,0.0
SPMS,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,['TRSC58_01873-t26_1-p1'],1000.0,0.0
SUCOAS,atp_c + coa_c + succ_c --> adp_c + pi_c + succoa_c,['TRSC58_02001-t26_1-p1'],1000.0,0.0
THRD,nad_c + thr__L_c --> 2aobut_c + h_c + nadh_c,"['TRSC58_02250', 'TRSC58_02795-t26_1-p1']",1000.0,0.0
THRD_L,thr__L_c --> 2obut_c + nh4_c,"['TRSC58_01154-t26_1-p1', 'TRSC58_05385-t26_1-p1']",1000.0,0.0
TPI,dhap_c --> g3p_c,"['TRSC58_03469-t26_1-p1', 'TRSC58_02767-t26_1-p1']",1000.0,0.0
TRDR,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,"['TRSC58_00237-t26_1-p1', 'TRSC58_06322-t26_1-p1']",1000.0,0.0
UACMAMO,h2o_c + 2.0 nad_c + uacmam_c --> 3.0 h_c + 2.0 nadh_c + uacmamu_c,['TRSC58_06337-t26_1-p1'],1000.0,0.0
VALTRS,atp_c + trnaval_c + val__L_c --> amp_c + ppi_c + valtrna_c,"['TRSC58_03936-t26_1-p1', 'TRSC58_04190-t26_1-p1', 'TRSC58_07059-t26_1-p1']",1000.0,0.0
2DGLCNRy,2dhglcn_c + h_c + nadph_c --> glcn_c + nadp_c,['TRSC58_06590-t26_1-p1'],1000.0,0.0
HACD1i,3hbcoa_c + nad_c --> aacoa_c + h_c + nadh_c,"['TRSC58_06043-t26_1-p1', 'TRSC58_00230-t26_1-p1', 'TRSC58_06933-t26_1-p1']",1000.0,0.0
HACD4i,3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c,"['TRSC58_06043-t26_1-p1', 'TRSC58_00230-t26_1-p1', 'TRSC58_06933-t26_1-p1']",1000.0,0.0
HACD6i,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c,"['TRSC58_06043-t26_1-p1', 'TRSC58_00230-t26_1-p1', 'TRSC58_06933-t26_1-p1']",1000.0,0.0
THZPSN,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,"['TRSC58_01813-t26_1-p1', 'TRSC58_04122-t26_1-p1']",1000.0,0.0
2HMHMBQMTm,2hpmhmbq_m + amet_m --> ahcys_m + h_m + q6_m,"['TRSC58_01366-t26_1-p1', 'TRSC58_04140-t26_1-p1', 'TRSC58_02714-t26_1-p1', 'TRSC58_03969-t26_1-p1']",1000.0,0.0
3DSPHR,3dsphgn_c + h_c + nadph_c --> nadp_c + sphgn_c,['TRSC58_02155-t26_1-p1'],1000.0,0.0
ACGAMPM,acgam6p_c --> acgam1p_c,['TRSC58_03666-t26_1-p1'],1000.0,0.0
AHCi,ahcys_c + h2o_c --> adn_c + hcys__L_c,['TRSC58_04758-t26_1-p1'],1000.0,0.0
AKGDam,akg_m + h_m + lpam_m --> co2_m + sdhlam_m,"['TRSC58_04445-t26_1-p1', 'TRSC58_03229-t26_1-p1', 'TRSC58_01071-t26_1-p1', 'TRSC58_03946-t26_1-p1']",1000.0,0.0
AMETtm,amet_c --> amet_m,['TRSC58_03064-t26_1-p1'],1000.0,0.0
AMID2,h2o_c + pad_c --> nh4_c + pac_c,['TRSC58_03947-t26_1-p1'],1000.0,0.0
ARMT,amet_c + his__L_c --> NPmehis_c + ahcys_c + h_c,['TRSC58_05327-t26_1-p1'],1000.0,0.0
ASPGLU2m,asp__L_m + glu__L_c --> asp__L_c + glu__L_m,['TRSC58_05063-t26_1-p1'],1000.0,0.0
BTDD_RR,btd_RR_c + nad_c --> actn__R_c + h_c + nadh_c,['TRSC58_02795-t26_1-p1'],1000.0,0.0
CERH124,cer1_24_c + h_c + nadph_c + o2_c --> cer2_24_c + h2o_c + nadp_c,['TRSC58_06526-t26_1-p1'],1000.0,0.0
CITtcm,cit_c + icit_m --> cit_m + icit_c,"['TRSC58_03911-t26_1-p1', 'TRSC58_05063-t26_1-p1']",1000.0,0.0
CTPtm,cmp_m + ctp_c + 2.0 h_c --> cmp_c + ctp_m + 2.0 h_m,['TRSC58_05260-t26_1-p1'],1000.0,0.0
CYSTS,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c,"['TRSC58_03074-t26_1-p1', 'TRSC58_02263', 'TRSC58_02391', 'TRSC58_07096-t26_1-p1', 'TRSC58_05439-t26_1-p1']",1000.0,0.0
DESAT16,h_c + nadph_c + o2_c + pmtcoa_c --> 2.0 h2o_c + hdcoa_c + nadp_c,"['TRSC58_02954-t26_1-p1', 'TRSC58_00485-t26_1-p1']",1000.0,0.0
D_LACDm,2.0 ficytc_m + lac__D_m --> 2.0 focytc_m + pyr_m,"['TRSC58_02906-t26_1-p1', 'TRSC58_06049-t26_1-p1', 'TRSC58_05426-t26_1-p1', 'TRSC58_03928-t26_1-p1']",1000.0,0.0
EHGLAT,akg_c + e4hglu_c --> 4h2oglt_c + glu__L_c,"['TRSC58_05843-t26_1-p1', 'TRSC58_02148-t26_1-p1']",1000.0,0.0
ERGSTt,ergst_e --> ergst_c,['TRSC58_06343-t26_1-p1'],1000.0,0.0
FA180ACPH,h2o_c + ocdcaACP_c --> ACP_c + h_c + ocdca_c,['TRSC58_05666-t26_1-p1'],1000.0,0.0
FACOAL180,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + stcoa_c,['TRSC58_05627-t26_1-p1'],1000.0,0.0
FAS120,dca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddca_c + h2o_c + 2.0 nadp_c,"['TRSC58_04072-t26_1-p1', 'TRSC58_05666-t26_1-p1', 'TRSC58_06401-t26_1-p1']",1000.0,0.0
FAS141ACPm,ddcaACP_m + 4.0 h_m + malACP_m + 3.0 nadph_m + o2_m --> ACP_m + co2_m + 3.0 h2o_m + 3.0 nadp_m + tdeACP_m,"['TRSC58_01215-t26_1-p1', 'TRSC58_02233-t26_1-p1']",1000.0,0.0
FAS160,3.0 h_c + malcoa_c + 2.0 nadph_c + ttdca_c --> co2_c + coa_c + h2o_c + hdca_c + 2.0 nadp_c,"['TRSC58_04072-t26_1-p1', 'TRSC58_05666-t26_1-p1', 'TRSC58_06401-t26_1-p1']",1000.0,0.0
FAS181ACPm,4.0 h_m + malACP_m + 3.0 nadph_m + o2_m + palmACP_m --> ACP_m + co2_m + 3.0 h2o_m + 3.0 nadp_m + octeACP_m,"['TRSC58_01215-t26_1-p1', 'TRSC58_02233-t26_1-p1']",1000.0,0.0
FKYNH,Lfmkynr_c + h2o_c --> Lkynr_c + for_c + h_c,['TRSC58_03847-t26_1-p1'],1000.0,0.0
