reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,"['BEWA_033550-t26_1-p1', 'BEWA_018290-t26_1-p1']",1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,"['BEWA_033550-t26_1-p1', 'BEWA_018290-t26_1-p1']",1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,"['BEWA_033550-t26_1-p1', 'BEWA_018290-t26_1-p1']",1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,['BEWA_000200-t26_1-p1'],1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,['BEWA_000200-t26_1-p1'],1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,['BEWA_000200-t26_1-p1'],1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['BEWA_033550-t26_1-p1', 'BEWA_025320-t26_1-p1', 'BEWA_018290-t26_1-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['BEWA_033550-t26_1-p1', 'BEWA_025320-t26_1-p1', 'BEWA_018290-t26_1-p1']",1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,"['BEWA_033550-t26_1-p1', 'BEWA_025320-t26_1-p1', 'BEWA_018290-t26_1-p1']",1000.0,0.0
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,['BEWA_004870-t26_1-p1'],1000.0,0.0
ACOATA,ACP_c + accoa_c --> acACP_c + coa_c,['BEWA_025320-t26_1-p1'],1000.0,0.0
ACPPAT141,h_c + pi_c + tdeACP_c --> ACP_c + ttdceap_c,['BEWA_025320-t26_1-p1'],1000.0,0.0
ACPPAT161,h_c + hdeACP_c + pi_c --> ACP_c + hdceap_c,['BEWA_025320-t26_1-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,"['BEWA_017720', 'BEWA_045860-t26_1-p1', 'BEWA_017510', 'BEWA_041490-t26_1-p1']",1000.0,0.0
AGPAT180,1odecg3p_c + ocdcaACP_c --> ACP_c + pa180_c,['BEWA_024880-t26_1-p1'],1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,['BEWA_042130-t26_1-p1'],1000.0,0.0
APH140,h2o_c + ttdcap_c --> 2.0 h_c + pi_c + ttdca_c,['BEWA_043260-t26_1-p1'],1000.0,0.0
APH160,h2o_c + hdcap_c --> 2.0 h_c + hdca_c + pi_c,['BEWA_043260-t26_1-p1'],1000.0,0.0
APH161,h2o_c + hdceap_c --> 2.0 h_c + hdcea_c + pi_c,['BEWA_043260-t26_1-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,"['BEWA_011150', 'BEWA_005850-t26_1-p1', 'BEWA_042360']",1000.0,0.0
ASPTA,akg_c + asp__L_c --> glu__L_c + oaa_c,['BEWA_017760-t26_1-p1'],1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,['BEWA_012270-t26_1-p1'],1000.0,0.0
CBPS,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,"['BEWA_039920', 'BEWA_016720-t26_1-p1']",1000.0,0.0
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,['BEWA_000950-t26_1-p1'],1000.0,0.0
