reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,['PY17X_1243100.1-p1'],1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,['PY17X_1243100.1-p1'],1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,['PY17X_1243100.1-p1'],1000.0,0.0
3HAD160,3hpalmACP_c --> h2o_c + tpalm2eACP_c,['PY17X_1342900.1-p1'],1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,"['PY17X_0827100.1-p1', 'PY17X_0523800.1-p1']",1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,"['PY17X_0827100.1-p1', 'PY17X_0523800.1-p1']",1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,"['PY17X_0827100.1-p1', 'PY17X_0523800.1-p1']",1000.0,0.0
3OAS140,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,"['PY17X_0308800.1-p1', 'PY17X_1126500.1-p1']",1000.0,0.0
3OAS161,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c,"['PY17X_0308800.1-p1', 'PY17X_1126500.1-p1']",1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['PY17X_1243100.1-p1', 'PY17X_0306200.1-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['PY17X_1243100.1-p1', 'PY17X_0306200.1-p1']",1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,"['PY17X_1243100.1-p1', 'PY17X_0306200.1-p1']",1000.0,0.0
ACACT2r,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,['PY17X_1318400.1-p1'],1000.0,0.0
ACACT3r,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,['PY17X_1318400.1-p1'],1000.0,0.0
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,"['PY17X_0613600', 'PY17X_1128000.1-p1']",1000.0,0.0
ACOATA,ACP_c + accoa_c --> acACP_c + coa_c,"['PY17X_0308800.1-p1', 'PY17X_1126500.1-p1', 'PY17X_0306200.1-p1']",1000.0,0.0
ACOTA,acorn_c + akg_c --> acg5sa_c + glu__L_c,['PY17X_0109000.1-p1'],1000.0,0.0
ACPPAT141,h_c + pi_c + tdeACP_c --> ACP_c + ttdceap_c,['PY17X_0306200.1-p1'],1000.0,0.0
ACPPAT161,h_c + hdeACP_c + pi_c --> ACP_c + hdceap_c,['PY17X_0306200.1-p1'],1000.0,0.0
ADCS,chor_c + gln__L_c --> 4adcho_c + glu__L_c,['PY17X_0826600.1-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,"['PY17X_1210400.1-p1', 'PY17X_0717800.1-p1']",1000.0,0.0
AGPAT180,1odecg3p_c + ocdcaACP_c --> ACP_c + pa180_c,['PY17X_1312000.1-p1'],1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,['PY17X_1144900.1-p1'],1000.0,0.0
AP5AH,ap5a_c + h2o_c --> adp_c + atp_c + 2.0 h_c,['PY17X_1230900.1-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,"['PY17X_1436500', 'PY17X_1436600.1-p1', 'PY17X_0818200.1-p1']",1000.0,0.0
ASPTA,akg_c + asp__L_c --> glu__L_c + oaa_c,['PY17X_0302900.1-p1'],1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,"['PY17X_1115100', 'PY17X_0211600.1-p1']",1000.0,0.0
CBPS,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,['PY17X_1408400.1-p1'],1000.0,0.0
CTECOAI6,tdecoa_c --> td2coa_c,['PY17X_1456900.1-p1'],1000.0,0.0
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,['PY17X_1035000.1-p1'],1000.0,0.0
DHFS,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,"['PY17X_1428800.1-p1', 'PY17X_1344700.1-p1']",1000.0,0.0
DUTPDP,dutp_c + h2o_c --> dump_c + h_c + ppi_c,"['PY17X_0621000.1-p1', 'PY17X_0923300.1-p1']",1000.0,0.0
DXPRIi,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,['PY17X_1335300.1-p1'],1000.0,0.0
E4PD,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,['PY17X_1330200.1-p1'],1000.0,0.0
EAR100x,h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c,['PY17X_1233300.1-p1'],1000.0,0.0
EAR120y,h_c + nadph_c + tddec2eACP_c --> ddcaACP_c + nadp_c,['PY17X_1233300.1-p1'],1000.0,0.0
EAR140y,h_c + nadph_c + tmrs2eACP_c --> myrsACP_c + nadp_c,['PY17X_1233300.1-p1'],1000.0,0.0
EAR141x,h_c + nadh_c + t3c7mrseACP_c --> nad_c + tdeACP_c,['PY17X_1233300.1-p1'],1000.0,0.0
EAR161y,h_c + nadph_c + t3c9palmeACP_c --> hdeACP_c + nadp_c,['PY17X_1233300.1-p1'],1000.0,0.0
EAR180x,h_c + nadh_c + toctd2eACP_c --> nad_c + ocdcaACP_c,['PY17X_1233300.1-p1'],1000.0,0.0
EAR180y,h_c + nadph_c + toctd2eACP_c --> nadp_c + ocdcaACP_c,['PY17X_1233300.1-p1'],1000.0,0.0
EAR181y,h_c + nadph_c + t3c11vaceACP_c --> nadp_c + octeACP_c,['PY17X_1233300.1-p1'],1000.0,0.0
EAR40y,but2eACP_c + h_c + nadph_c --> butACP_c + nadp_c,['PY17X_1233300.1-p1'],1000.0,0.0
EAR80y,h_c + nadph_c + toct2eACP_c --> nadp_c + ocACP_c,['PY17X_1233300.1-p1'],1000.0,0.0
ECOAH1,3hbcoa_c --> b2coa_c + h2o_c,['PY17X_1456900.1-p1'],1000.0,0.0
ECOAH2,3hhcoa_c --> h2o_c + hx2coa_c,['PY17X_1456900.1-p1'],1000.0,0.0
ECOAH6,3htdcoa_c --> h2o_c + td2coa_c,['PY17X_1456900.1-p1'],1000.0,0.0
ECOAH8,3hodcoa_c --> h2o_c + od2coa_c,"['PY17X_1456900.1-p1', 'PY17X_1342900.1-p1']",1000.0,0.0
EPMEACPR,epmeACP_c + h_c + nadph_c --> nadp_c + pmeACP_c,['PY17X_1233300.1-p1'],1000.0,0.0
FUM,fum_c + h2o_c --> mal__L_c,['PY17X_0831400.1-p1'],1000.0,0.0
G1PACT,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,['PY17X_1024200.1-p1'],1000.0,0.0
G3PAT141,glyc3p_c + tdeACP_c --> 1tdec7eg3p_c + ACP_c,['PY17X_0306200.1-p1'],1000.0,0.0
G3PAT180,glyc3p_c + ocdcaACP_c --> 1odecg3p_c + ACP_c,['PY17X_0306200.1-p1'],1000.0,0.0
GLNS,atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c,['PY17X_0826800.1-p1'],1000.0,0.0
GLUSy,akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,"['PY17X_0910700.1-p1', 'PY17X_1011100.1-p1']",1000.0,0.0
GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,"['PY17X_1367700.1-p1', 'PY17X_1135000.1-p1']",1000.0,0.0
