reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,"['LmxM.01.0500.1-p1', 'LmxM.01.0470.1-p1', 'LmxM.03.0230.1-p1', 'LmxM.01.0520.1-p1', 'LmxM.01.0490.1-p1']",1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,"['LmxM.01.0500.1-p1', 'LmxM.01.0470.1-p1', 'LmxM.03.0230.1-p1', 'LmxM.01.0520.1-p1', 'LmxM.01.0490.1-p1']",1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,"['LmxM.01.0500.1-p1', 'LmxM.01.0470.1-p1', 'LmxM.03.0230.1-p1', 'LmxM.01.0520.1-p1', 'LmxM.01.0490.1-p1']",1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,"['LmxM.33.0010.1-p1', 'LmxM.34.1230.1-p1', 'LmxM.34.0330.1-p1', 'LmxM.23.0270.1-p1']",1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,"['LmxM.33.0010.1-p1', 'LmxM.34.1230.1-p1', 'LmxM.34.0330.1-p1', 'LmxM.23.0270.1-p1']",1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,"['LmxM.33.0010.1-p1', 'LmxM.34.1230.1-p1', 'LmxM.34.0330.1-p1', 'LmxM.23.0270.1-p1']",1000.0,0.0
3OAS140,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,['LmxM.32.2720.1-p1'],1000.0,0.0
3OAS161,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c,['LmxM.32.2720.1-p1'],1000.0,0.0
4HTHRS,h2o_c + phthr_c --> 4hthr_c + pi_c,['LmxM.14.0350.1-p1'],1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['LmxM.27.0290.1-p1', 'LmxM.01.0500.1-p1', 'LmxM.01.0470.1-p1', 'LmxM.03.0230.1-p1', 'LmxM.01.0520.1-p1', 'LmxM.01.0490.1-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['LmxM.27.0290.1-p1', 'LmxM.01.0500.1-p1', 'LmxM.01.0470.1-p1', 'LmxM.03.0230.1-p1', 'LmxM.01.0520.1-p1', 'LmxM.01.0490.1-p1']",1000.0,0.0
