reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,['cyc_01147-t31_1-p1'],1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,['cyc_01147-t31_1-p1'],1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,['cyc_01147-t31_1-p1'],1000.0,0.0
3HAD160,3hpalmACP_c --> h2o_c + tpalm2eACP_c,['cyc_06395-t31_1-p1'],1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,"['cyc_03546-t31_1-p1', 'cyc_00045-t31_1-p1', 'cyc_09089-t31_1-p1']",1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,"['cyc_03546-t31_1-p1', 'cyc_00045-t31_1-p1', 'cyc_09089-t31_1-p1']",1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,"['cyc_03546-t31_1-p1', 'cyc_00045-t31_1-p1', 'cyc_09089-t31_1-p1']",1000.0,0.0
3OAS140,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,"['cyc_08108-t31_1-p1', 'cyc_03020-t31_1-p1', 'cyc_07967-t31_1-p1', 'cyc_07074-t31_1-p1', 'cyc_05628-t31_1-p1']",1000.0,0.0
3OAS161,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c,"['cyc_07074-t31_1-p1', 'cyc_03020-t31_1-p1', 'cyc_05628-t31_1-p1']",1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['cyc_04906-t31_1-p1', 'cyc_01147-t31_1-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['cyc_04906-t31_1-p1', 'cyc_01147-t31_1-p1']",1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,"['cyc_04906-t31_1-p1', 'cyc_01147-t31_1-p1']",1000.0,0.0
ABTA,4abut_c + akg_c --> glu__L_c + sucsal_c,['cyc_05082-t31_1-p1'],1000.0,0.0
ACACT2r,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,['cyc_00495-t31_1-p1'],1000.0,0.0
