reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
GLYCTO4,2dmmq8_c + glyclt_c --> 2dmmql8_c + glx_c,"['LGELEM452_270027900.1-p1', 'LGELEM452_290008000.1-p1']",1000.0,0.0
GMHEPAT,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c,['LGELEM452_320015200.1-p1'],1000.0,0.0
GPDDA2,g3pe_c + h2o_c --> etha_c + glyc3p_c + h_c,"['LGELEM452_280029100.1-p1', 'LGELEM452_240029600.1-p1', 'LGELEM452_360070500.1-p1']",1000.0,0.0
GPDDA3,g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c,"['LGELEM452_240029600.1-p1', 'LGELEM452_360070500.1-p1']",1000.0,0.0
GRXR,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c,"['LGELEM452_270013800.1-p1', 'LGELEM452_350018400.1-p1']",1000.0,0.0
GSPMDA,gtspmd_c + h2o_c --> gthrd_c + spmd_c,"['LGELEM452_270026200.1-p1', 'LGELEM452_360053000.1-p1']",1000.0,0.0
GTHOr,gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c,"['LGELEM452_200015600.1-p1', 'LGELEM452_350018400.1-p1', 'LGELEM452_050008400.1-p1']",1000.0,0.0
GTHS,atp_c + glucys_c + gly_c --> adp_c + gthrd_c + h_c + pi_c,['LGELEM452_140015200.1-p1'],1000.0,0.0
HBZOPT,4hbz_c + octdp_c --> 3ophb_c + ppi_c,['LGELEM452_280020200.1-p1'],1000.0,0.0
I4FE4ST,4.0 h_c + iscu_4fe4s_c --> 4fe4s_c + iscu_c,"['LGELEM452_350042800.1-p1', 'LGELEM452_350035100.1-p1']",1000.0,0.0
IMPD,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,"['LGELEM452_170009600.1-p1', 'LGELEM452_190021000.1-p1']",1000.0,0.0
LALDO3,h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c,['LGELEM452_340031000.1-p1'],1000.0,0.0
LCADi,h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,"['LGELEM452_300036000.1-p1', 'LGELEM452_360062200.1-p1', 'LGELEM452_250017300.1-p1']",1000.0,0.0
LIPATPT,atp_c + lipoate_c --> lipoamp_c + ppi_c,['LGELEM452_070018100.1-p1'],1000.0,0.0
LYSTRS,atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c,"['LGELEM452_150007900.1-p1', 'LGELEM452_300006400.1-p1']",1000.0,0.0
MACPD,h_c + malACP_c --> acACP_c + co2_c,['LGELEM452_330036700.1-p1'],1000.0,0.0
MAN1PT2,gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,['LGELEM452_230006000.1-p1'],1000.0,0.0
ME1,mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,"['LGELEM452_240013600.1-p1', 'LGELEM452_240013400.1-p1']",1000.0,0.0
METAT,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,['LGELEM452_300042300.1-p1'],1000.0,0.0
MLTG5,h2o_c + malthp_c --> glc__D_c + malthx_c,['LGELEM452_180005900.1-p1'],1000.0,0.0
MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c,"['LGELEM452_270016700.1-p1', 'LGELEM452_350035100.1-p1']",1000.0,0.0
MPTSS,atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c,"['LGELEM452_270023500.1-p1', 'LGELEM452_010012300.1-p1', 'LGELEM452_240010200.1-p1']",1000.0,0.0
NACODA,acg5sa_c + h2o_c --> ac_c + glu5sa_c,"['LGELEM452_070008400.1-p1', 'LGELEM452_290023100.1-p1']",1000.0,0.0
