reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,['A8A55_1865-t41_1-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,['A8A55_1576-t41_1-p1'],1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,"['A8A55_3204-t41_1-p1', 'A8A55_1945-t41_1-p1', 'A8A55_1326-t41_1-p1']",1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,['A8A55_1192-t41_1-p1'],1000.0,0.0
ASPTA,akg_c + asp__L_c --> glu__L_c + oaa_c,['A8A55_0201-t41_1-p1'],1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,['A8A55_0120-t41_1-p1'],1000.0,0.0
DUTPDP,dutp_c + h2o_c --> dump_c + h_c + ppi_c,['A8A55_2862-t41_1-p1'],1000.0,0.0
E4PD,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,['A8A55_1493-t41_1-p1'],1000.0,0.0
FBP,fdp_c + h2o_c --> f6p_c + pi_c,['A8A55_0061-t41_1-p1'],1000.0,0.0
G1PACT,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,['A8A55_1087-t41_1-p1'],1000.0,0.0
GDMANE,gdpddman_c --> gdpofuc_c,"['A8A55_0269-t41_1-p1', 'A8A55_1822-t41_1-p1']",1000.0,0.0
GLUSy,akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,['A8A55_1990-t41_1-p1'],1000.0,0.0
GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,['A8A55_0919-t41_1-p1'],1000.0,0.0
GMAND,gdpmann_c --> gdpddman_c + h2o_c,['A8A55_1633-t41_1-p1'],1000.0,0.0
I4FE4ST,4.0 h_c + iscu_4fe4s_c --> 4fe4s_c + iscu_c,['A8A55_0225-t41_1-p1'],1000.0,0.0
LYSTRS,atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c,['A8A55_0774-t41_1-p1'],1000.0,0.0
MAN1PT2,gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,['A8A55_1087-t41_1-p1'],1000.0,0.0
MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c,['A8A55_2569-t41_1-p1'],1000.0,0.0
MPTSS,atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c,['A8A55_0361-t41_1-p1'],1000.0,0.0
NADK,atp_c + nad_c --> adp_c + h_c + nadp_c,"['A8A55_1084-t41_1-p1', 'A8A55_1085-t41_1-p1']",1000.0,0.0
NDPK3,atp_c + cdp_c --> adp_c + ctp_c,"['A8A55_1576-t41_1-p1', 'A8A55_1437-t41_1-p1']",1000.0,0.0
NDPK5,atp_c + dgdp_c --> adp_c + dgtp_c,"['A8A55_1576-t41_1-p1', 'A8A55_1437-t41_1-p1']",1000.0,0.0
NDPK6,atp_c + dudp_c --> adp_c + dutp_c,"['A8A55_1576-t41_1-p1', 'A8A55_1437-t41_1-p1']",1000.0,0.0
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,"['A8A55_1663-t41_1-p1', 'A8A55_1870-t41_1-p1', 'A8A55_0128-t41_1-p1', 'A8A55_0820-t41_1-p1', 'A8A55_1152-t41_1-p1', 'A8A55_1380-t41_1-p1']",1000.0,0.0
PFK,atp_c + f6p_c --> adp_c + fdp_c + h_c,['A8A55_1174-t41_1-p1'],1000.0,0.0
PSD120,h_c + ps120_c --> co2_c + pe120_c,"['A8A55_0181-t41_1-p1', 'A8A55_0169-t41_1-p1']",1000.0,0.0
PSD160,h_c + ps160_c --> co2_c + pe160_c,"['A8A55_0181-t41_1-p1', 'A8A55_0169-t41_1-p1']",1000.0,0.0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,['A8A55_0949-t41_1-p1'],1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,"['A8A55_0023-t41_1-p1', 'A8A55_0773-t41_1-p1', 'A8A55_0301-t41_1-p1']",1000.0,0.0
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,['A8A55_0868-t41_1-p1'],1000.0,0.0
TPI,dhap_c --> g3p_c,"['A8A55_0453-t41_1-p1', 'A8A55_1842-t41_1-p1']",1000.0,0.0
TRDR,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,"['A8A55_1288-t41_1-p1', 'A8A55_0301-t41_1-p1', 'A8A55_0076-t41_1-p1']",1000.0,0.0
TREH,h2o_c + tre_c --> 2.0 glc__D_c,['A8A55_0045-t41_1-p1'],1000.0,0.0
VALTRS,atp_c + trnaval_c + val__L_c --> amp_c + ppi_c + valtrna_c,"['A8A55_2763-t41_1-p1', 'A8A55_1027-t41_1-p1']",1000.0,0.0
THZPSN,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,"['A8A55_2569-t41_1-p1', 'A8A55_0397-t41_1-p1']",1000.0,0.0
ACGAMPM,acgam6p_c --> acgam1p_c,['A8A55_0762-t41_1-p1'],1000.0,0.0
ARMT,amet_c + his__L_c --> NPmehis_c + ahcys_c + h_c,['A8A55_1391-t41_1-p1'],1000.0,0.0
CHTNS,udpacgal_c --> chitin_c + h_c + udp_c,['A8A55_0109-t41_1-p1'],1000.0,0.0
ERGSTt,ergst_e --> ergst_c,['A8A55_2080-t41_1-p1'],1000.0,0.0
FACOAL180,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + stcoa_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
GLUDxi,glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c,['A8A55_0971-t41_1-p1'],1000.0,0.0
H2Ot,h2o_e --> h2o_c,"['spontaneous', 'A8A55_1617-t41_1-p1']",1000.0,0.0
PI35BP5P_SC,h2o_c + 0.01 ptd135bp_SC_c --> pi_c + 0.01 ptd3ino_SC_c,"['A8A55_1735-t41_1-p1', 'A8A55_0461-t41_1-p1']",1000.0,0.0
PIN3K_SC,atp_c + 0.01 ptd1ino_SC_c --> adp_c + h_c + 0.01 ptd3ino_SC_c,"['A8A55_1080-t41_1-p1', 'A8A55_0928-t41_1-p1']",1000.0,0.0
RNTR1,atp_c + trdrd_c --> datp_c + h2o_c + trdox_c,['A8A55_0301-t41_1-p1'],1000.0,0.0
RNTR2,gtp_c + trdrd_c --> dgtp_c + h2o_c + trdox_c,['A8A55_0301-t41_1-p1'],1000.0,0.0
RNTR3,ctp_c + trdrd_c --> dctp_c + h2o_c + trdox_c,['A8A55_0301-t41_1-p1'],1000.0,0.0
ZYMSTt,zymst_e --> zymst_c,['A8A55_2080-t41_1-p1'],1000.0,0.0
UAG4Ei,uacgam_c --> udpacgal_c,['A8A55_0662-t41_1-p1'],1000.0,0.0
ARABDI,arab__D_c --> rbl__D_c,['A8A55_1504-t41_1-p1'],1000.0,0.0
DYTK2,dtmp_c + ttp_c --> dtdp_c + tdp_c,['A8A55_1576-t41_1-p1'],1000.0,0.0
C190cSN,amet_c + octeACP_c --> ahcys_c + c190cACP_c + h_c,['A8A55_1391-t41_1-p1'],1000.0,0.0
MGt5,mg2_c --> mg2_e,['A8A55_2185-t41_1-p1'],1000.0,0.0
FRDO2r,adfdRD_c + 2.0 nadp_c --> adfdOX_c + 2.0 nadph_c,['A8A55_1990-t41_1-p1'],1000.0,0.0
CAATPS,atp_c + 2.0 ca2_c + h2o_c --> adp_c + 2.0 ca2_e + h_e + pi_c,['A8A55_0447-t41_1-p1'],1000.0,0.0
ADK2,amp_c + pppi_c --> adp_c + ppi_c,['A8A55_1576-t41_1-p1'],1000.0,0.0
ARGabc,arg__L_e + atp_c + h2o_c --> adp_c + arg__L_c + h_c + pi_c,['A8A55_0024-t41_1-p1'],1000.0,0.0
FACOAL1821,atp_c + coa_c + lnlc_c --> amp_c + lnlccoa_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
MI1345PP,h2o_c + mi1345p_c --> mi134p_c + pi_c,['A8A55_0461-t41_1-p1'],1000.0,0.0
MI145PP,h2o_c + mi145p_c --> mi14p_c + pi_c,['A8A55_0461-t41_1-p1'],1000.0,0.0
NTP9,dttp_c + h2o_c --> dtdp_c + h_c + pi_c,['A8A55_1870-t41_1-p1'],1000.0,0.0
IMP,h2o_c + pdip_d_d_c --> dip_d_d_c + pi_c,['A8A55_0061-t41_1-p1'],1000.0,0.0
PE1801829Z12Zt,atp_c + h2o_c + pe1801829Z12Z_c --> adp_c + h_c + pe1801829Z12Z_e + pi_c,"['A8A55_0452-t41_1-p1', 'A8A55_2068-t41_1-p1']",1000.0,0.0
PE18111Z1829Z12Zt,atp_c + h2o_c + pe18111Z1829Z12Z_c --> adp_c + h_c + pe18111Z1829Z12Z_e + pi_c,"['A8A55_0452-t41_1-p1', 'A8A55_2068-t41_1-p1']",1000.0,0.0
PE18111Z1835Z9Z12Zt,atp_c + h2o_c + pe18111Z1835Z9Z12Z_c --> adp_c + h_c + pe18111Z1835Z9Z12Z_e + pi_c,"['A8A55_0452-t41_1-p1', 'A8A55_2068-t41_1-p1']",1000.0,0.0
PE1819Z1819Zt,atp_c + h2o_c + pe1819Z1819Z_c --> adp_c + h_c + pe1819Z1819Z_e + pi_c,"['A8A55_0452-t41_1-p1', 'A8A55_2068-t41_1-p1']",1000.0,0.0
PE1819Z1845Z9Z12Z15Zt,atp_c + h2o_c + pe1819Z1845Z9Z12Z15Z_c --> adp_c + h_c + pe1819Z1845Z9Z12Z15Z_e + pi_c,"['A8A55_0452-t41_1-p1', 'A8A55_2068-t41_1-p1']",1000.0,0.0
PGP18111Z160t,atp_c + h2o_c + pgp18111Z160_c --> adp_c + h_c + pgp18111Z160_e + pi_c,"['A8A55_0452-t41_1-p1', 'A8A55_2068-t41_1-p1']",1000.0,0.0
DAGAH1801819Z,12dgr1801819Z_c + h2o_c --> h_c + mag180_c + ocdce9a_c,['A8A55_0471-t41_1-p1'],1000.0,0.0
FACOAL18111Z,atp_c + coa_c + ocdcea_c --> amp_c + ocdcecoa_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
G3PAT180_1,glyc3p_c + ocdccoa_c --> 1odecg3p_c + coa_c,['A8A55_0216-t41_1-p1'],1000.0,0.0
TAGAH16018111Z18111Z,h2o_c + tag16018111Z18111Z_c --> 12dgr16018111Z_c + h_c + ocdcea_c,['A8A55_0471-t41_1-p1'],1000.0,0.0
TAGAH16018111Z1835Z9Z12Z,h2o_c + tag16018111Z1835Z9Z12Z_c --> 12dgr16018111Z_c + h_c + pa_c,['A8A55_0471-t41_1-p1'],1000.0,0.0
TAGAH1801819Z1819Z,h2o_c + tag1801819Z1819Z_c --> 12dgr1801819Z_c + h_c + ocdce9a_c,['A8A55_0471-t41_1-p1'],1000.0,0.0
TAGAH18111Z18111Z180,h2o_c + tag18111Z18111Z180_c --> 12dgr18111Z18111Z_c + h_c + ocdca_c,['A8A55_0471-t41_1-p1'],1000.0,0.0
TAGAH18111Z18111Z1819Z,h2o_c + tag18111Z18111Z1819Z_c --> 12dgr18111Z18111Z_c + h_c + ocdce9a_c,['A8A55_0471-t41_1-p1'],1000.0,0.0
TAGAH1819Z18111Z160,h2o_c + tag1819Z18111Z160_c --> 12dgr1819Z18111Z_c + h_c + hdca_c,['A8A55_0471-t41_1-p1'],1000.0,0.0
TAGAH1819Z18111Z18111Z,h2o_c + tag1819Z18111Z18111Z_c --> 12dgr1819Z18111Z_c + h_c + ocdcea_c,['A8A55_0471-t41_1-p1'],1000.0,0.0
TAGAH1819Z18111Z1835Z9Z12Z,h2o_c + tag1819Z18111Z1835Z9Z12Z_c --> 12dgr1819Z18111Z_c + h_c + pa_c,['A8A55_0471-t41_1-p1'],1000.0,0.0
TAGAH1819Z18111Z1845Z9Z12Z15Z,h2o_c + tag1819Z18111Z1845Z9Z12Z15Z_c --> 12dgr1819Z18111Z_c + ca_c,['A8A55_0471-t41_1-p1'],1000.0,0.0
TAGAH1819Z1819Z160,h2o_c + tag1819Z1819Z160_c --> 12dgr1819Z1819Z_c + h_c + hdca_c,['A8A55_0471-t41_1-p1'],1000.0,0.0
TAGAH1819Z1819Z1819Z,h2o_c + tag1819Z1819Z1819Z_c --> 12dgr1819Z1819Z_c + h_c + ocdce9a_c,['A8A55_0471-t41_1-p1'],1000.0,0.0
GLUKA,Glc_aD_c + atp_c --> adp_c + g6p_A_c + h_c,['A8A55_0440-t41_1-p1'],1000.0,0.0
CDPPH,cdp_c + h2o_c --> cmp_c + h_c + pi_c,['A8A55_1870-t41_1-p1'],1000.0,0.0
ETHSabc,atp_c + eths_e + h2o_c --> adp_c + eths_c + h_c + pi_c,['A8A55_2572-t41_1-p1'],1000.0,0.0
FACOAL140_ISO,atp_c + coa_c + fa1_c --> amp_c + fa1coa_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
FACOAL150_anteiso,atp_c + coa_c + fa4_c --> amp_c + fa4coa_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
FACOAL160_ISO,atp_c + coa_c + fa6_c --> amp_c + fa6coa_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
FACOAL170_ISO,atp_c + coa_c + fa11_c --> amp_c + fa11coa_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
FACOAL170_anteiso,atp_c + coa_c + fa12_c --> amp_c + fa12coa_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
FACOAL180_2,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + strcoa_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
HACD1_1,aacoa_c + h_c + nadh_c --> 3hbycoa_c + nad_c,['A8A55_2666-t41_1-p1'],1000.0,0.0
HEXSabc,atp_c + h2o_c + hexs_e --> adp_c + h_c + hexs_c + pi_c,['A8A55_2572-t41_1-p1'],1000.0,0.0
LCYSTabc,Lcyst_e + atp_c + h2o_c --> Lcyst_c + adp_c + h_c + pi_c,['A8A55_2572-t41_1-p1'],1000.0,0.0
MSO3abc,atp_c + h2o_c + mso3_e --> adp_c + h_c + mso3_c + pi_c,['A8A55_2572-t41_1-p1'],1000.0,0.0
2AGPEAT140,2agpe140_c + atp_c + ttdca_c --> amp_c + pe140_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
2AGPEAT160,2agpe160_c + atp_c + hdca_c --> amp_c + pe160_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
2AGPGAT161,2agpg161_c + atp_c + hdcea_c --> amp_c + pg161_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
AACPS1,ACP_c + atp_c + ttdca_c --> amp_c + myrsACP_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
AACPS3,ACP_c + atp_c + hdca_c --> amp_c + palmACP_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
AACPS4,ACP_c + atp_c + hdcea_c --> amp_c + hdeACP_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
AACPS7,ACP_c + atp_c + ddca_c --> amp_c + ddcaACP_c + ppi_c,['A8A55_0094-t41_1-p1'],1000.0,0.0
ACS,ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,['A8A55_1865-t41_1-p1'],1000.0,0.0
ALLULPE,allul6p_c --> f6p_c,['A8A55_1862-t41_1-p1'],1000.0,0.0
AMPTASECG,cgly_c + h2o_c --> cys__L_c + gly_c,"['A8A55_2569-t41_1-p1', 'A8A55_0941-t41_1-p1']",1000.0,0.0
ASNS1,asp__L_c + atp_c + gln__L_c + h2o_c --> amp_c + asn__L_c + glu__L_c + h_c + ppi_c,['A8A55_1168-t41_1-p1'],1000.0,0.0
BPNT,h2o_c + pap_c --> amp_c + pi_c,['A8A55_0061-t41_1-p1'],1000.0,0.0
CTPS2,atp_c + gln__L_c + h2o_c + utp_c --> adp_c + ctp_c + glu__L_c + 2.0 h_c + pi_c,"['A8A55_1136', 'A8A55_1458-t41_1-p1', 'A8A55_0402-t41_1-p1']",1000.0,0.0
DADK,atp_c + damp_c --> adp_c + dadp_c,"['A8A55_1576-t41_1-p1', 'A8A55_1337-t41_1-p1', 'A8A55_1184-t41_1-p1', 'A8A55_1183-t41_1-p1', 'A8A55_0271-t41_1-p1']",1000.0,0.0
DHQTi,3dhq_c --> 3dhsk_c + h2o_c,['A8A55_2563-t41_1-p1'],1000.0,0.0
DNMPPA,dhpmp_c + h2o_c --> dhnpt_c + pi_c,"['A8A55_1512-t41_1-p1', 'A8A55_3037-t41_1-p1']",1000.0,0.0
ENO,2pg_c --> h2o_c + pep_c,['A8A55_2563-t41_1-p1'],1000.0,0.0
FLVR,h_c + nadph_c + ribflv_c --> nadp_c + rbflvrd_c,['A8A55_0755-t41_1-p1'],1000.0,0.0
FMNRx2,fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c,['A8A55_0755-t41_1-p1'],1000.0,0.0
G2PP,glyc2p_c + h2o_c --> glyc_c + pi_c,['A8A55_0061-t41_1-p1'],1000.0,0.0
G3PD2,glyc3p_c + nadp_c --> dhap_c + h_c + nadph_c,['A8A55_1265-t41_1-p1'],1000.0,0.0
GALUi,g1p_c + h_c + utp_c --> ppi_c + udpg_c,"['A8A55_0144-t41_1-p1', 'A8A55_1087-t41_1-p1']",1000.0,0.0
GAPD,g3p_c + nad_c + pi_c --> 13dpg_c + h_c + nadh_c,['A8A55_1493-t41_1-p1'],1000.0,0.0
GK1,atp_c + gmp_c --> adp_c + gdp_c,"['A8A55_1183-t41_1-p1', 'A8A55_1562-t41_1-p1']",1000.0,0.0
GOFUCR,gdpofuc_c + h_c + nadph_c --> gdpfuc_c + nadp_c,"['A8A55_0269-t41_1-p1', 'A8A55_1822-t41_1-p1']",1000.0,0.0
GTHPi,2.0 gthrd_c + h2o2_c --> gthox_c + 2.0 h2o_c,['A8A55_2690-t41_1-p1'],1000.0,0.0
HEX1,atp_c + glc__D_c --> adp_c + g6p_c + h_c,['A8A55_0440-t41_1-p1'],1000.0,0.0
HEX7,atp_c + fru_c --> adp_c + f6p_c + h_c,['A8A55_0440-t41_1-p1'],1000.0,0.0
I2FE2SS,fadh2_c + 2.0 fe2_c + 2.0 iscssh_c + iscu_c --> fad_c + 6.0 h_c + 2.0 iscs_c + iscu_2fe2s_c,"['A8A55_0225-t41_1-p1', 'A8A55_2569-t41_1-p1']",1000.0,0.0
I2FE2SS2,fadh2_c + 2.0 fe2_c + 2.0 iscssh_c + iscu_2fe2s_c --> fad_c + 6.0 h_c + 2.0 iscs_c + iscu_2fe2s2_c,"['A8A55_0225-t41_1-p1', 'A8A55_2569-t41_1-p1']",1000.0,0.0
I2FE2ST,4.0 h_c + iscu_2fe2s_c --> 2fe2s_c + iscu_c,['A8A55_0225-t41_1-p1'],1000.0,0.0
I4FE4SR,fadh2_c + 2.0 h_c + iscu_2fe2s2_c --> fad_c + iscu_4fe4s_c,['A8A55_0225-t41_1-p1'],1000.0,0.0
MAN6PI,man6p_c --> f6p_c,"['A8A55_0577-t41_1-p1', 'A8A55_1087-t41_1-p1']",1000.0,0.0
MCITS,h2o_c + oaa_c + ppcoa_c --> 2mcit_c + coa_c + h_c,['A8A55_0821-t41_1-p1'],1000.0,0.0
METSOXR2,metsox_R__L_c + trdrd_c --> h2o_c + met__L_c + trdox_c,['A8A55_0301-t41_1-p1'],1000.0,0.0
NADPHQR3,h_c + mqn8_c + nadph_c --> mql8_c + nadp_c,['A8A55_1990-t41_1-p1'],1000.0,0.0
NDPK4,atp_c + dtdp_c --> adp_c + dttp_c,"['A8A55_1576-t41_1-p1', 'A8A55_1437-t41_1-p1']",1000.0,0.0
NTP3,gtp_c + h2o_c --> gdp_c + h_c + pi_c,['A8A55_1870-t41_1-p1'],1000.0,0.0
PFK_2,atp_c + tag6p__D_c --> adp_c + h_c + tagdp__D_c,['A8A55_1174-t41_1-p1'],1000.0,0.0
PGM,2pg_c --> 3pg_c,"['A8A55_2206-t41_1-p1', 'A8A55_2381-t41_1-p1']",1000.0,0.0
PHETRS,atp_c + phe__L_c + trnaphe_c --> amp_c + phetrna_c + ppi_c,"['A8A55_0999-t41_1-p1', 'A8A55_0914-t41_1-p1']",1000.0,0.0
PSD140,h_c + ps140_c --> co2_c + pe140_c,"['A8A55_0181-t41_1-p1', 'A8A55_0169-t41_1-p1']",1000.0,0.0
PSD141,h_c + ps141_c --> co2_c + pe141_c,"['A8A55_0181-t41_1-p1', 'A8A55_0169-t41_1-p1']",1000.0,0.0
PSD161,h_c + ps161_c --> co2_c + pe161_c,"['A8A55_0181-t41_1-p1', 'A8A55_0169-t41_1-p1']",1000.0,0.0
SADT2,atp_c + gtp_c + h2o_c + so4_c --> aps_c + gdp_c + pi_c + ppi_c,"['A8A55_0679-t41_1-p1', 'A8A55_1250-t41_1-p1']",1000.0,0.0
SPODM,2.0 h_c + 2.0 o2s_c --> h2o2_c + o2_c,['A8A55_0362-t41_1-p1'],1000.0,0.0
THIORDXi,h2o2_c + trdrd_c --> 2.0 h2o_c + trdox_c,"['A8A55_0681-t41_1-p1', 'A8A55_2690-t41_1-p1', 'A8A55_0301-t41_1-p1']",1000.0,0.0
TKT1,r5p_c + xu5p__D_c --> g3p_c + s7p_c,['A8A55_0025-t41_1-p1'],1000.0,0.0
