reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
NTD8,dgmp_c + h2o_c --> dgsn_c + pi_c,['TGVAND_321530-t30_1-p1'],1000.0,0.0
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,"['TGVAND_251780-t30_1-p1', 'TGVAND_273760-t30_1-p1', 'TGVAND_311720-t30_1-p1', 'TGVAND_324300-t30_1-p1']",1000.0,0.0
NTPP1,dgtp_c + h2o_c --> dgmp_c + h_c + ppi_c,['TGVAND_202300-t30_1-p1'],1000.0,0.0
OCTDPS,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,['TGVAND_269430-t30_1-p1'],1000.0,0.0
PANTS,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c,['TGVAND_265870-t30_1-p1'],1000.0,0.0
PGCD,3pg_c + nad_c --> 3php_c + h_c + nadh_c,"['TGVAND_239820-t30_1-p1', 'TGVAND_214760-t30_1-p1']",1000.0,0.0
PGSA141,cdpdtdec7eg_c + glyc3p_c --> cmp_c + h_c + pgp141_c,['TGVAND_254540-t30_1-p1'],1000.0,0.0
PGSA181,cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c,['TGVAND_254540-t30_1-p1'],1000.0,0.0
PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,['TGVAND_307770-t30_1-p1'],1000.0,0.0
PPBNGS,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,"['TGVAND_253900A', 'TGVAND_253900B-t30_1-p1']",1000.0,0.0
PPCDC,4ppcys_c + h_c --> co2_c + pan4p_c,['TGVAND_242880-t30_1-p1'],1000.0,0.0
PPCK,atp_c + oaa_c --> adp_c + co2_c + pep_c,"['TGVAND_289650-t30_1-p1', 'TGVAND_289930-t30_1-p1']",1000.0,0.0
PPPNDO,h_c + nadh_c + o2_c + pppn_c --> cechddd_c + nad_c,['TGVAND_207620B-t30_1-p1'],1000.0,0.0
PSERT,3php_c + glu__L_c --> akg_c + pser__L_c,['TGVAND_218780-t30_1-p1'],1000.0,0.0
PSP_L,h2o_c + pser__L_c --> pi_c + ser__L_c,"['TGVAND_222900-t30_1-p1', 'TGVAND_253420B', 'TGVAND_253420A']",1000.0,0.0
