reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
LYSTRS,atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c,['EPH_0004560-t26_1-p1'],1000.0,0.0
MACPD,h_c + malACP_c --> acACP_c + co2_c,"['EPH_0000420-t26_1-p1', 'EPH_0020830-t26_1-p1']",1000.0,0.0
MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c,['EPH_0041030-t26_1-p1'],1000.0,0.0
MOHMT,3mob_c + h2o_c + mlthf_c --> 2dhp_c + thf_c,['EPH_0022250-t26_1-p1'],1000.0,0.0
NDPK3,atp_c + cdp_c --> adp_c + ctp_c,"['EPH_0074510-t26_1-p1', 'EPH_0037350-t26_1-p1']",1000.0,0.0
NDPK5,atp_c + dgdp_c --> adp_c + dgtp_c,"['EPH_0074510-t26_1-p1', 'EPH_0037350-t26_1-p1']",1000.0,0.0
NDPK6,atp_c + dudp_c --> adp_c + dutp_c,"['EPH_0074510-t26_1-p1', 'EPH_0037350-t26_1-p1']",1000.0,0.0
NTD10,h2o_c + xmp_c --> pi_c + xtsn_c,['EPH_0001100-t26_1-p1'],1000.0,0.0
NTD2,h2o_c + ump_c --> pi_c + uri_c,['EPH_0001100-t26_1-p1'],1000.0,0.0
NTD5,dtmp_c + h2o_c --> pi_c + thymd_c,['EPH_0001100-t26_1-p1'],1000.0,0.0
NTD7,amp_c + h2o_c --> adn_c + pi_c,['EPH_0001100-t26_1-p1'],1000.0,0.0
NTD8,dgmp_c + h2o_c --> dgsn_c + pi_c,['EPH_0001100-t26_1-p1'],1000.0,0.0
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,"['EPH_0003550-t26_1-p1', 'EPH_0041140-t26_1-p1', 'EPH_0041430-t26_1-p1']",1000.0,0.0
PFK,atp_c + f6p_c --> adp_c + fdp_c + h_c,['EPH_0002500-t26_1-p1'],1000.0,0.0
PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,['EPH_0074850-t26_1-p1'],1000.0,0.0
PPBNGS,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,['EPH_0053900-t26_1-p1'],1000.0,0.0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,"['EPH_0030440-t26_1-p1', 'EPH_0032460-t26_1-p1', 'EPH_0028830-t26_1-p1']",1000.0,0.0
RBK,atp_c + rib__D_c --> adp_c + h_c + r5p_c,['EPH_0058790-t26_1-p1'],1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,['EPH_0012400-t26_1-p1'],1000.0,0.0
RPI,r5p_c --> ru5p__D_c,['EPH_0045740-t26_1-p1'],1000.0,0.0
S2FE2SS2,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_2fe2s_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s2_c + 2.0 sufse_c,"['EPH_0027420-t26_1-p1', 'EPH_0045310-t26_1-p1']",1000.0,0.0
SCYSDS,cys__L_c + sufse_c --> ala__L_c + sufsesh_c,"['EPH_0027420-t26_1-p1', 'EPH_0045310-t26_1-p1']",1000.0,0.0
SERASr,atp_c + h_c + ser__L_c --> ppi_c + seramp_c,['EPH_0020830-t26_1-p1'],1000.0,0.0
SUCOAS,atp_c + coa_c + succ_c --> adp_c + pi_c + succoa_c,['EPH_0006620-t26_1-p1'],1000.0,0.0
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,['EPH_0047390-t26_1-p1'],1000.0,0.0
TPI,dhap_c --> g3p_c,['EPH_0005810-t26_1-p1'],1000.0,0.0
TRDR,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,['EPH_0012400-t26_1-p1'],1000.0,0.0
THZPSN,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,"['EPH_0055230-t26_1-p1', 'EPH_0041030-t26_1-p1']",1000.0,0.0
3DSPHR,3dsphgn_c + h_c + nadph_c --> nadp_c + sphgn_c,['EPH_0000940-t26_1-p1'],1000.0,0.0
AKGDam,akg_m + h_m + lpam_m --> co2_m + sdhlam_m,['EPH_0074360-t26_1-p1'],1000.0,0.0
AMETtm,amet_c --> amet_m,['EPH_0027380-t26_1-p1'],1000.0,0.0
ARMT,amet_c + his__L_c --> NPmehis_c + ahcys_c + h_c,['EPH_0017510-t26_1-p1'],1000.0,0.0
ASPGLU2m,asp__L_m + glu__L_c --> asp__L_c + glu__L_m,['EPH_0075070-t26_1-p1'],1000.0,0.0
CITtcm,cit_c + icit_m --> cit_m + icit_c,['EPH_0027380-t26_1-p1'],1000.0,0.0
CTPtm,cmp_m + ctp_c + 2.0 h_c --> cmp_c + ctp_m + 2.0 h_m,['EPH_0020320-t26_1-p1'],1000.0,0.0
CYSTS,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c,['EPH_0017110-t26_1-p1'],1000.0,0.0
DESAT16,h_c + nadph_c + o2_c + pmtcoa_c --> 2.0 h2o_c + hdcoa_c + nadp_c,['EPH_0001120-t26_1-p1'],1000.0,0.0
DRBK,atp_c + drib_c --> 2dr5p_c + adp_c + h_c,['EPH_0058790-t26_1-p1'],1000.0,0.0
D_LACDm,2.0 ficytc_m + lac__D_m --> 2.0 focytc_m + pyr_m,['EPH_0038790-t26_1-p1'],1000.0,0.0
ERGSTt,ergst_e --> ergst_c,['EPH_0071570-t26_1-p1'],1000.0,0.0
FACOAL180,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + stcoa_c,"['EPH_0015490-t26_1-p1', 'EPH_0020830-t26_1-p1']",1000.0,0.0
FAS120,dca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddca_c + h2o_c + 2.0 nadp_c,"['EPH_0020830-t26_1-p1', 'EPH_0036070-t26_1-p1']",1000.0,0.0
FAS160,3.0 h_c + malcoa_c + 2.0 nadph_c + ttdca_c --> co2_c + coa_c + h2o_c + hdca_c + 2.0 nadp_c,"['EPH_0020830-t26_1-p1', 'EPH_0036070-t26_1-p1']",1000.0,0.0
FAS161,4.0 h_c + malcoa_c + 3.0 nadph_c + o2_c + ttdca_c --> co2_c + coa_c + 3.0 h2o_c + hdcea_c + 3.0 nadp_c,['EPH_0020830-t26_1-p1'],1000.0,0.0
FAS181,4.0 h_c + hdca_c + malcoa_c + 3.0 nadph_c + o2_c --> co2_c + coa_c + 3.0 h2o_c + 3.0 nadp_c + ocdcea_c,['EPH_0020830-t26_1-p1'],1000.0,0.0
GCC2cm,dhlam_m + nad_m --> h_m + lpam_m + nadh_m,['EPH_0074360-t26_1-p1'],1000.0,0.0
PDE5,35ccmp_c + h2o_c --> cmp_c + h_c,['EPH_0007890-t26_1-p1'],1000.0,0.0
RNTR1,atp_c + trdrd_c --> datp_c + h2o_c + trdox_c,['EPH_0012400-t26_1-p1'],1000.0,0.0
RNTR2,gtp_c + trdrd_c --> dgtp_c + h2o_c + trdox_c,['EPH_0012400-t26_1-p1'],1000.0,0.0
RNTR3,ctp_c + trdrd_c --> dctp_c + h2o_c + trdox_c,['EPH_0012400-t26_1-p1'],1000.0,0.0
SUCFUMtm,fum_m + succ_c --> fum_c + succ_m,['EPH_0027380-t26_1-p1'],1000.0,0.0
THMPPt2m,thmpp_c --> thmpp_m,['EPH_0027380-t26_1-p1'],1000.0,0.0
ZYMSTt,zymst_e --> zymst_c,['EPH_0071570-t26_1-p1'],1000.0,0.0
4M2OPLOXRD,4mop_c + h_c + lpam_c --> 3mbdhl_c + co2_c,['EPH_0024030-t26_1-p1'],1000.0,0.0
GCCa,gly_c + h_c + lpro_c --> alpro_c + co2_c,['EPH_0074360-t26_1-p1'],1000.0,0.0
KAS1,14.0 h_c + ibcoa_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa1_c + 4.0 h2o_c + 10.0 nadp_c,"['EPH_0000420-t26_1-p1', 'EPH_0010670-t26_1-p1', 'EPH_0047980-t26_1-p1']",1000.0,0.0
KAS16,ddcaACP_c + 2.0 h_c + malACP_c + nadph_c --> 3hmrsACP_c + ACP_c + co2_c + nadp_c,['EPH_0010670-t26_1-p1'],1000.0,0.0
KAS3,14.0 h_c + ivcoa_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa3_c + 4.0 h2o_c + 10.0 nadp_c,"['EPH_0000420-t26_1-p1', 'EPH_0010670-t26_1-p1', 'EPH_0047980-t26_1-p1']",1000.0,0.0
KAS5,16.0 h_c + ibcoa_c + 6.0 malcoa_c + 11.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa5_c + 5.0 h2o_c + 11.0 nadp_c,"['EPH_0000420-t26_1-p1', 'EPH_0010670-t26_1-p1', 'EPH_0047980-t26_1-p1']",1000.0,0.0
KAS6,17.0 h_c + ibcoa_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa6_c + 5.0 h2o_c + 12.0 nadp_c,"['EPH_0000420-t26_1-p1', 'EPH_0010670-t26_1-p1', 'EPH_0047980-t26_1-p1']",1000.0,0.0
KAS7,accoa_c + 19.0 h_c + 7.0 malcoa_c + 13.0 nadph_c --> 7.0 co2_c + 8.0 coa_c + 6.0 h2o_c + hdcea_c + 13.0 nadp_c,"['EPH_0000420-t26_1-p1', 'EPH_0010670-t26_1-p1', 'EPH_0047980-t26_1-p1']",1000.0,0.0
ORNTAC,acorn_c + glu__L_c --> acglu_c + orn_c,['EPH_0074230-t26_1-p1'],1000.0,0.0
OXPTNDH,h2o_c + nad_c + oxptn_c --> glutar_c + 2.0 h_c + nadh_c,['EPH_0000690-t26_1-p1'],1000.0,0.0
ARABDI,arab__D_c --> rbl__D_c,['EPH_0010730-t26_1-p1'],1000.0,0.0
DKFPS2,fdp_c + mthgxl_c --> dkfp_c + g3p_c,['EPH_0018130-t26_1-p1'],1000.0,0.0
NADS1m,atp_m + dnad_m + nh4_m --> amp_m + h_m + nad_m + ppi_m,['EPH_0043140-t26_1-p1'],1000.0,0.0
GLYCTO1,glyclt_c + o2_c --> glx_c + h2o2_c,['EPH_0038790-t26_1-p1'],1000.0,0.0
MACCOAT,2maacoa_c + coa_c --> accoa_c + ppcoa_c,['EPH_0012490-t26_1-p1'],1000.0,0.0
PDHa,h_c + lpam_c + pyr_c --> adhlam_c + co2_c,['EPH_0024030-t26_1-p1'],1000.0,0.0
KAS_HP2,2.0 h_c + malACP_c + nadph_c + palmACP_c --> 3hoctaACP_c + ACP_c + co2_c + nadp_c,"['EPH_0010670-t26_1-p1', 'EPH_0054220-t26_1-p1']",1000.0,0.0
SELCYSLY,dtt_c + selcys_c --> ala__L_c + dttOX_c + h_c + seln_c,['EPH_0045310-t26_1-p1'],1000.0,0.0
PREPTHS2,14.0 h_c + 2.0 malcoa_c + 2.0 mmcoa__S_c + 10.0 nadph_c + phdcaACP_c --> 2.0 co2_c + 4.0 coa_c + 5.0 h2o_c + 10.0 nadp_c + prepphthACP_c,"['EPH_0020830-t26_1-p1', 'EPH_0047980-t26_1-p1']",1000.0,0.0
MCBTS3,atp_c + bhb_c + 2.0 lys__L_c + 2.0 nadp_c + 3.5 o2_c + occoa_c + salc_c + ser__L_c --> adp_c + cmcbtt_c + co2_c + coa_c + 5.0 h2o_c + 2.0 h_c + 2.0 nadph_c + pi_c,"['EPH_0020830-t26_1-p1', 'EPH_0047980-t26_1-p1']",1000.0,0.0
XYLabc,atp_c + h2o_c + xyl__D_e --> adp_c + h_c + pi_c + xyl__D_c,['EPH_0006550-t26_1-p1'],1000.0,0.0
CAt4,ca2_c + h_e --> ca2_e + h_c,['EPH_0017980-t26_1-p1'],1000.0,0.0
CAATPS,atp_c + 2.0 ca2_c + h2o_c --> adp_c + 2.0 ca2_e + h_e + pi_c,['EPH_0027680-t26_1-p1'],1000.0,0.0
FASm2802,3.0 h_c + mmcoa__S_c + 2.0 nadph_c + tamhexc_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + pmocta_c,['EPH_0020830-t26_1-p1'],1000.0,0.0
FASm2801,3.0 h_c + hmocta_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + hpmtria_c + 2.0 nadp_c,['EPH_0020830-t26_1-p1'],1000.0,0.0
FASm2402,dmbhn_c + 3.0 h_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + 2.0 nadp_c + tmlgnc_c,['EPH_0020830-t26_1-p1'],1000.0,0.0
FASm2202,3.0 h_c + marach_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + dmbhn_c + h2o_c + 2.0 nadp_c,['EPH_0020830-t26_1-p1'],1000.0,0.0
FASm220,arach_c + 3.0 h_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + mbhn_c + 2.0 nadp_c,['EPH_0020830-t26_1-p1'],1000.0,0.0
FASm2002,3.0 h_c + mmcoa__S_c + 2.0 nadph_c + ocdca_c --> co2_c + coa_c + h2o_c + marach_c + 2.0 nadp_c,"['EPH_0047980-t26_1-p1', 'EPH_0028830-t26_1-p1']",1000.0,0.0
FASm1801,3.0 h_c + m1ocdca_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + dmarach_c + h2o_c + 2.0 nadp_c,"['EPH_0047980-t26_1-p1', 'EPH_0028830-t26_1-p1']",1000.0,0.0
FASm1601,3.0 h_c + hdca_c + mmcoa__S_c + 2.0 nadph_c --> co2_c + coa_c + h2o_c + m1ocdca_c + 2.0 nadp_c,"['EPH_0047980-t26_1-p1', 'EPH_0028830-t26_1-p1']",1000.0,0.0
FAO11,atp_c + 8.0 coa_c + 6.0 fad_c + 7.0 h2o_c + hdcea_c + 7.0 nad_c --> 8.0 accoa_c + amp_c + 6.0 fadh2_c + 7.0 h_c + 7.0 nadh_c + ppi_c,"['EPH_0054230-t26_1-p1', 'EPH_0012490-t26_1-p1']",1000.0,0.0
FAMPL4,amp_c + h_c + mmmeroacidcyc1ACP_c --> ACP_c + mmmeroacidcyc1AMP_c,['EPH_0020830-t26_1-p1'],1000.0,0.0
FAMPL3,amp_c + h_c + kmeroacidcyc2ACP_c --> ACP_c + kmeroacidcyc2AMP_c,['EPH_0020830-t26_1-p1'],1000.0,0.0
FAMPL1,amp_c + h_c + meroacidcyc2ACP_c --> ACP_c + meroacidcyc2AMP_c,['EPH_0020830-t26_1-p1'],1000.0,0.0
FACOALPREPH,atp_c + coa_c + prephth_c --> amp_c + ppi_c + prephthcoa_c,['EPH_0020830-t26_1-p1'],1000.0,0.0
ADK2,amp_c + pppi_c --> adp_c + ppi_c,['EPH_0075580-t26_1-p1'],1000.0,0.0
LACD,dhlplarg_c + mql8_c + 2.0 pyr_c --> 2.0 lac__D_c + lplarg_c + mqn8_c,['EPH_0038790-t26_1-p1'],1000.0,0.0
VCACT,accoa_c + ppcoa_c --> 3optcoa_c + coa_c,"['EPH_0012480-t26_1-p1', 'EPH_0012490-t26_1-p1']",1000.0,0.0
DES_9,2.0 fdxrd_c + 2.0 h_c + o2_c + ocdcaACP_c --> 2.0 fdxo_2_2_c + 2.0 h2o_c + octe_9_ACP_c,['EPH_0001120-t26_1-p1'],1000.0,0.0
PYK4,cdp_c + h_c + pep_c --> ctp_c + pyr_c,['EPH_0030440-t26_1-p1'],1000.0,0.0
CYTDK1,atp_c + cytd_c --> adp_c + cmp_c + h_c,['EPH_0075920-t26_1-p1'],1000.0,0.0
FACOAL1821,atp_c + coa_c + lnlc_c --> amp_c + lnlccoa_c + ppi_c,['EPH_0015490-t26_1-p1'],1000.0,0.0
MDHi2,h_c + nadh_c + oaa_c --> mal__L_c + nad_c,['EPH_0006700-t26_1-p1'],1000.0,0.0
MDHy,mal__L_c + nadp_c --> h_c + nadph_c + oaa_c,['EPH_0006700-t26_1-p1'],1000.0,0.0
SO4t2,h_e + so4_e --> h_c + so4_c,['EPH_0013230-t26_1-p1'],1000.0,0.0
C100SN,actACP_c + 11.0 h_c + 3.0 malACP_c + 8.0 nadph_c --> 3.0 ACP_c + 3.0 co2_c + dcaACP_c + 4.0 h2o_c + 8.0 nadp_c,"['EPH_0010670-t26_1-p1', 'EPH_0054220-t26_1-p1']",1000.0,0.0
FASC160ACP,3.0 h_c + malACP_c + myrsACP_c + 2.0 nadph_c --> ACP_c + co2_c + h2o_c + 2.0 nadp_c + palmACP_c,"['EPH_0010670-t26_1-p1', 'EPH_0054220-t26_1-p1']",1000.0,0.0
FASC200ACP,3.0 h_c + malACP_c + 2.0 nadph_c + ocdcaACP_c --> ACP_c + arachACP_c + co2_c + h2o_c + 2.0 nadp_c,"['EPH_0010670-t26_1-p1', 'EPH_0054220-t26_1-p1']",1000.0,0.0
FASC201ACP,2.0 h_c + malACP_c + nadph_c + ocdcaACP_c --> ACP_c + aracheACP_c + co2_c + h2o_c + nadp_c,"['EPH_0010670-t26_1-p1', 'EPH_0054220-t26_1-p1']",1000.0,0.0
CY_focytb5_c,ficytb5_c --> focytb5_c,['EPH_0049790-t26_1-p1'],1000.0,0.0
PE1801829Z12Zt,atp_c + h2o_c + pe1801829Z12Z_c --> adp_c + h_c + pe1801829Z12Z_e + pi_c,['EPH_0027680-t26_1-p1'],1000.0,0.0
PE18111Z1829Z12Zt,atp_c + h2o_c + pe18111Z1829Z12Z_c --> adp_c + h_c + pe18111Z1829Z12Z_e + pi_c,['EPH_0027680-t26_1-p1'],1000.0,0.0
PE18111Z1835Z9Z12Zt,atp_c + h2o_c + pe18111Z1835Z9Z12Z_c --> adp_c + h_c + pe18111Z1835Z9Z12Z_e + pi_c,['EPH_0027680-t26_1-p1'],1000.0,0.0
PE1819Z1819Zt,atp_c + h2o_c + pe1819Z1819Z_c --> adp_c + h_c + pe1819Z1819Z_e + pi_c,['EPH_0027680-t26_1-p1'],1000.0,0.0
PE1819Z1845Z9Z12Z15Zt,atp_c + h2o_c + pe1819Z1845Z9Z12Z15Z_c --> adp_c + h_c + pe1819Z1845Z9Z12Z15Z_e + pi_c,['EPH_0027680-t26_1-p1'],1000.0,0.0
PGP18111Z160t,atp_c + h2o_c + pgp18111Z160_c --> adp_c + h_c + pgp18111Z160_e + pi_c,['EPH_0027680-t26_1-p1'],1000.0,0.0
AKGICITtm,akg_c + icit_m --> akg_m + icit_c,['EPH_0027380-t26_1-p1'],1000.0,0.0
MALOAAtm,mal__L_m + oaa_c --> mal__L_c + oaa_m,['EPH_0027380-t26_1-p1'],1000.0,0.0
OAACITtm,cit_m + oaa_c --> cit_c + oaa_m,['EPH_0027380-t26_1-p1'],1000.0,0.0
HBCO_nadp,aacoa_c + h_c + nadph_c --> 3hbcoa_c + nadp_c,['EPH_0054230-t26_1-p1'],1000.0,0.0
HBCO_nadp_m,aacoa_m + h_m + nadph_m --> 3hbcoa_m + nadp_m,['EPH_0054230-t26_1-p1'],1000.0,0.0
ACSERSULLm,acser_m + tsul_m --> ac_m + h_m + scys__L_m,['EPH_0017110-t26_1-p1'],1000.0,0.0
MEGLYXYLAMH,h2o_e + meglyxyl_e --> 26dmani_e + egly_e + h_e,['EPH_0006840-t26_1-p1'],1000.0,0.0
ACOADAGAT16018111Z180,12dgr16018111Z_c + ocdccoa_c --> coa_c + tag16018111Z180_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
ACOADAGAT16018111Z18111Z,12dgr16018111Z_c + ocdcecoa_c --> coa_c + tag16018111Z18111Z_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
ACOADAGAT16018111Z1819Z,12dgr16018111Z_c + ocdce9coa_c --> coa_c + tag16018111Z1819Z_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
ACOADAGAT1601819Z180,12dgr1601819Z_c + ocdccoa_c --> coa_c + tag1601819Z180_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
ACOADAGAT1801819Z18111Z,12dgr1801819Z_c + ocdcecoa_c --> coa_c + tag1801819Z18111Z_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
ACOADAGAT1801819Z1845Z9Z12Z15Z,12dgr1801819Z_c + cacoa_c --> coa_c + tag1801819Z1845Z9Z12Z15Z_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
ACOADAGAT18111Z18111Z160,12dgr18111Z18111Z_c + pmtcoa_c --> coa_c + tag18111Z18111Z160_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
ACOADAGAT18111Z1819Z18111Z,12dgr18111Z1819Z_c + ocdcecoa_c --> coa_c + tag18111Z1819Z18111Z_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
ACOADAGAT18111Z1819Z1819Z,12dgr18111Z1819Z_c + ocdce9coa_c --> coa_c + tag18111Z1819Z1819Z_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
ACOADAGAT18111Z1819Z1845Z9Z12Z15Z,12dgr18111Z1819Z_c + cacoa_c --> coa_c + tag18111Z1819Z1845Z9Z12Z15Z_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
ACOADAGAT1819Z18111Z1845Z9Z12Z15Z,12dgr1819Z18111Z_c + cacoa_c --> coa_c + tag1819Z18111Z1845Z9Z12Z15Z_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
ACOADAGAT1819Z1819Z18111Z,12dgr1819Z1819Z_c + ocdcecoa_c --> coa_c + tag1819Z1819Z18111Z_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
ACOADAGAT1819Z1819Z1819Z,12dgr1819Z1819Z_c + ocdce9coa_c --> coa_c + tag1819Z1819Z1819Z_c,['EPH_0072120-t26_1-p1'],1000.0,0.0
FACOAL18111Z,atp_c + coa_c + ocdcea_c --> amp_c + ocdcecoa_c + ppi_c,['EPH_0015490-t26_1-p1'],1000.0,0.0
ETHAPT1801819Z,12dgr1801819Z_c + cdpea_c --> cmp_c + h_c + pe1801819Z_c,['EPH_0047770-t26_1-p1'],1000.0,0.0
ETHAPT18111Z1819Z,12dgr18111Z1819Z_c + cdpea_c --> cmp_c + h_c + pe18111Z1819Z_c,['EPH_0047770-t26_1-p1'],1000.0,0.0
PDHam1mi,h_m + pyr_m + thmpp_m --> 2ahethmpp_m + co2_m,['EPH_0051150-t26_1-p1'],1000.0,0.0
APCPT,atp_c + ptcys_c --> 4ppcys_c + adp_c + h_c,"['EPH_0074010', 'EPH_0007540', 'EPH_0074850-t26_1-p1']",1000.0,0.0
APNPT,atp_c + ptth_c --> adp_c + h_c + pan4p_c,['EPH_0074850-t26_1-p1'],1000.0,0.0
MTMOHT,3mob_m + h2o_m + mlthf_m --> 2dhp_m + thf_m,['EPH_0022250-t26_1-p1'],1000.0,0.0
AASPm,aps_m + atp_m --> adp_m + h_m + paps_m,['EPH_0022340-t26_1-p1'],1000.0,0.0
DAPOP,dadp_m + h_m + pep_m --> datp_m + pyr_m,['EPH_0032460-t26_1-p1'],1000.0,0.0
IMPDm,h2o_m + imp_m + nad_m --> h_m + nadh_m + xmp_m,['EPH_0005880-t26_1-p1'],1000.0,0.0
DGTCY,cytd_c + dgtp_c --> cmp_c + dgdp_c + h_c,['EPH_0075920-t26_1-p1'],1000.0,0.0
DHROm,dhor__S_m + h_m + o2_m --> h2o2_m + orot_m,['EPH_0075790-t26_1-p1'],1000.0,0.0
DTTUP,dttp_c + uri_c --> dtdp_c + h_c + ump_c,['EPH_0075920-t26_1-p1'],1000.0,0.0
ITCY,cytd_c + itp_c --> cmp_c + h_c + idp_c,['EPH_0075920-t26_1-p1'],1000.0,0.0
SELCYSLY2_1,h_c + pdx5p_c + selcys_c --> ala__L_c + pydx5p_c + seln_c,['EPH_0045310-t26_1-p1'],1000.0,0.0
