reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,"['Tbg972.9.2200:mRNA-p1', 'Tbg972.10.4110:mRNA-p1', 'Tbg972.9.2220:mRNA-p1']",1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,"['Tbg972.9.2200:mRNA-p1', 'Tbg972.10.4110:mRNA-p1', 'Tbg972.9.2220:mRNA-p1']",1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,"['Tbg972.9.2200:mRNA-p1', 'Tbg972.10.4110:mRNA-p1', 'Tbg972.9.2220:mRNA-p1']",1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,"['Tbg972.10.14760:mRNA-p1', 'Tbg972.5.1680:mRNA-p1', 'Tbg972.10.5030:mRNA-p1', 'Tbg972.10.14370:mRNA-p1', 'Tbg972.9.8760:mRNA-p1']",1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,"['Tbg972.10.14760:mRNA-p1', 'Tbg972.5.1680:mRNA-p1', 'Tbg972.10.5030:mRNA-p1', 'Tbg972.10.14370:mRNA-p1', 'Tbg972.9.8760:mRNA-p1']",1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,"['Tbg972.10.14760:mRNA-p1', 'Tbg972.5.1680:mRNA-p1', 'Tbg972.10.5030:mRNA-p1', 'Tbg972.10.14370:mRNA-p1', 'Tbg972.9.8760:mRNA-p1']",1000.0,0.0
3OAS140,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,['Tbg.972.2.2150:mRNA-p1'],1000.0,0.0
3OAS161,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c,['Tbg.972.2.2150:mRNA-p1'],1000.0,0.0
4HTHRS,h2o_c + phthr_c --> 4hthr_c + pi_c,['Tbg972.7.4960:mRNA-p1'],1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['Tbg972.9.2200:mRNA-p1', 'Tbg972.10.4110:mRNA-p1', 'Tbg972.9.2220:mRNA-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['Tbg972.9.2200:mRNA-p1', 'Tbg972.10.4110:mRNA-p1', 'Tbg972.9.2220:mRNA-p1']",1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,"['Tbg972.9.2200:mRNA-p1', 'Tbg972.10.4110:mRNA-p1', 'Tbg972.9.2220:mRNA-p1']",1000.0,0.0
ACACT2r,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,['Tbg972.8.2020:mRNA-p1'],1000.0,0.0
ACACT3r,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,['Tbg972.8.2020:mRNA-p1'],1000.0,0.0
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,['Tbg972.8.1970:mRNA-p1'],1000.0,0.0
ACLS,h_c + 2.0 pyr_c --> alac__S_c + co2_c,['Tbg972.11.10470:mRNA-p1'],1000.0,0.0
ACOAD1f,btcoa_c + fad_c --> b2coa_c + fadh2_c,['Tbg972.11.1640:mRNA-p1'],1000.0,0.0
ACOAD7f,fad_c + pmtcoa_c --> fadh2_c + hdd2coa_c,['Tbg972.11.1640:mRNA-p1'],1000.0,0.0
ACOATA,ACP_c + accoa_c --> acACP_c + coa_c,"['Tbg972.9.7190:mRNA-p1', 'Tbg.972.2.2150:mRNA-p1', 'Tbg972.3.490:mRNA-p1']",1000.0,0.0
ACODA,acorn_c + h2o_c --> ac_c + orn_c,['Tbg972.8.1550:mRNA-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,"['Tbg972.10.880:mRNA-p1', 'Tbg972.10.3150:mRNA-p1', 'Tbg972.6.2110:mRNA-p1', 'Tbg972.10.6990:mRNA-p1']",1000.0,0.0
AGPAT180,1odecg3p_c + ocdcaACP_c --> ACP_c + pa180_c,['Tbg972.3.3520:mRNA-p1'],1000.0,0.0
ALATA_L,akg_c + ala__L_c --> glu__L_c + pyr_c,"['Tbg972.1.2510:mRNA-p1', 'Tbg972.10.14420:mRNA-p1']",1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,"['Tbg972.6.390:mRNA-p1', 'Tbg972.9.3510:mRNA-p1']",1000.0,0.0
AP5AH,ap5a_c + h2o_c --> adp_c + atp_c + 2.0 h_c,"['Tbg972.4.4420:mRNA-p1', 'Tbg972.8.8370:mRNA-p1']",1000.0,0.0
APH140,h2o_c + ttdcap_c --> 2.0 h_c + pi_c + ttdca_c,['Tbg972.3.1960:mRNA-p1'],1000.0,0.0
APH160,h2o_c + hdcap_c --> 2.0 h_c + hdca_c + pi_c,['Tbg972.3.1960:mRNA-p1'],1000.0,0.0
APH161,h2o_c + hdceap_c --> 2.0 h_c + hdcea_c + pi_c,['Tbg972.3.1960:mRNA-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,['Tbg972.11.2170:mRNA-p1'],1000.0,0.0
ASPTA,akg_c + asp__L_c --> glu__L_c + oaa_c,"['Tbg972.1.2510:mRNA-p1', 'Tbg972.11.5750:mRNA-p1', 'Tbg972.10.14420:mRNA-p1', 'Tbg972.10.4560:mRNA-p1']",1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,"['Tbg972.10.1460:mRNA-p1', 'Tbg972.6.1580:mRNA-p1']",1000.0,0.0
CBPS,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,['Tbg972.5.5270:mRNA-p1'],1000.0,0.0
CRNDCAL2,atp_c + coa_c + crn__D_c --> adp_c + crnDcoa_c + pi_c,['Tbg972.11.8720:mRNA-p1'],1000.0,0.0
CTECOAI6,tdecoa_c --> td2coa_c,"['Tbg972.3.5430:mRNA-p1', 'Tbg972.8.7770:mRNA-p1', 'Tbg972.4.5080:mRNA-p1', 'Tbg972.3.6330:mRNA-p1']",1000.0,0.0
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,['Tbg972.7.100:mRNA-p1'],1000.0,0.0
DHFS,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,['Tbg972.10.9210:mRNA-p1'],1000.0,0.0
DURIK1,atp_c + duri_c --> adp_c + dump_c + h_c,['Tbg972.10.960:mRNA-p1'],1000.0,0.0
DUTPDP,dutp_c + h2o_c --> dump_c + h_c + ppi_c,['Tbg972.10.12190:mRNA-p1'],1000.0,0.0
E4PD,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,['Tbg972.10.8410:mRNA-p1'],1000.0,0.0
ECOAH1,3hbcoa_c --> b2coa_c + h2o_c,"['Tbg972.3.6330:mRNA-p1', 'Tbg972.10.5000:mRNA-p1', 'Tbg972.8.7770:mRNA-p1', 'Tbg.972.2.2280:mRNA-p1', 'Tbg972.3.5430:mRNA-p1', 'Tbg972.4.5080:mRNA-p1']",1000.0,0.0
ECOAH2,3hhcoa_c --> h2o_c + hx2coa_c,"['Tbg972.3.6330:mRNA-p1', 'Tbg972.10.5000:mRNA-p1', 'Tbg972.8.7770:mRNA-p1', 'Tbg.972.2.2280:mRNA-p1', 'Tbg972.3.5430:mRNA-p1', 'Tbg972.4.5080:mRNA-p1']",1000.0,0.0
ECOAH6,3htdcoa_c --> h2o_c + td2coa_c,"['Tbg.972.2.2280:mRNA-p1', 'Tbg972.10.5000:mRNA-p1', 'Tbg972.8.7770:mRNA-p1', 'Tbg972.3.6330:mRNA-p1', 'Tbg972.3.5430:mRNA-p1', 'Tbg972.4.5080:mRNA-p1']",1000.0,0.0
ECOAH8,3hodcoa_c --> h2o_c + od2coa_c,"['Tbg972.3.6330:mRNA-p1', 'Tbg972.8.7770:mRNA-p1', 'Tbg.972.2.2280:mRNA-p1', 'Tbg972.3.5430:mRNA-p1', 'Tbg972.4.5080:mRNA-p1']",1000.0,0.0
FA140ACPHi,h2o_c + myrsACP_c --> ACP_c + h_c + ttdca_c,['Tbg972.9.7190:mRNA-p1'],1000.0,0.0
FA141ACPHi,h2o_c + tdeACP_c --> ACP_c + h_c + ttdcea_c,['Tbg972.9.7190:mRNA-p1'],1000.0,0.0
FA160ACPHi,h2o_c + palmACP_c --> ACP_c + h_c + hdca_c,['Tbg972.9.7190:mRNA-p1'],1000.0,0.0
FBP,fdp_c + h2o_c --> f6p_c + pi_c,"['Tbg972.5.3780:mRNA-p1', 'Tbg.972.2.4070:mRNA-p1', 'Tbg972.9.4810:mRNA-p1']",1000.0,0.0
FRD2,fum_c + mql8_c --> mqn8_c + succ_c,"['Tbg972.5.6520:mRNA-p1', 'Tbg972.5.1290:mRNA-p1']",1000.0,0.0
FRD3,2dmmql8_c + fum_c --> 2dmmq8_c + succ_c,"['Tbg972.5.6520:mRNA-p1', 'Tbg972.5.1290:mRNA-p1']",1000.0,0.0
FUM,fum_c + h2o_c --> mal__L_c,"['Tbg972.11.5700:mRNA-p1', 'Tbg972.3.4940:mRNA-p1']",1000.0,0.0
G1PACT,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,['Tbg972.8.1690:mRNA-p1'],1000.0,0.0
G3PAT141,glyc3p_c + tdeACP_c --> 1tdec7eg3p_c + ACP_c,['Tbg972.4.3170:mRNA-p1'],1000.0,0.0
G3PAT180,glyc3p_c + ocdcaACP_c --> 1odecg3p_c + ACP_c,['Tbg972.4.3170:mRNA-p1'],1000.0,0.0
GDMANE,gdpddman_c --> gdpofuc_c,['Tbg972.11.15620:mRNA-p1'],1000.0,0.0
GLNS,atp_c + glu__L_c + nh4_c --> adp_c + gln__L_c + h_c + pi_c,['Tbg972.7.5700:mRNA-p1'],1000.0,0.0
GLUSy,akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,['Tbg972.10.2700:mRNA-p1'],1000.0,0.0
GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,['Tbg972.6.4410:mRNA-p1'],1000.0,0.0
GLYCL,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c,"['Tbg972.9.5660:mRNA-p1', 'Tbg972.4.5230:mRNA-p1', 'Tbg972.11.10860:mRNA-p1', 'Tbg972.11.18870:mRNA-p1', 'Tbg972.7.1900:mRNA-p1']",1000.0,0.0
GLYCTO3,glyclt_c + mqn8_c --> glx_c + mql8_c,['Tbg972.6.1150:mRNA-p1'],1000.0,0.0
GLYCTO4,2dmmq8_c + glyclt_c --> 2dmmql8_c + glx_c,['Tbg972.6.1150:mRNA-p1'],1000.0,0.0
GMAND,gdpmann_c --> gdpddman_c + h2o_c,['Tbg972.10.18930:mRNA-p1'],1000.0,0.0
GMHEPAT,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c,"['Tbg972.11.1090:mRNA-p1', 'Tbg972.11.15800:mRNA-p1']",1000.0,0.0
GPDDA2,g3pe_c + h2o_c --> etha_c + glyc3p_c + h_c,"['Tbg972.8.6110:mRNA-p1', 'Tbg972.11.9890:mRNA-p1']",1000.0,0.0
GPDDA3,g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c,"['Tbg972.8.6110:mRNA-p1', 'Tbg972.11.9890:mRNA-p1']",1000.0,0.0
GRXR,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c,"['Tbg972.5.1310:mRNA-p1', 'Tbg972.1.990:mRNA-p1', 'Tbg972.11.1450:mRNA-p1']",1000.0,0.0
GSPMDA,gtspmd_c + h2o_c --> gthrd_c + spmd_c,"['Tbg.972.2.1900:mRNA-p1', 'Tbg.972.2.1890:mRNA-p1', 'Tbg.972.2.2440:mRNA-p1', 'Tbg972.8.1860:mRNA-p1']",1000.0,0.0
GTHOr,gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c,"['Tbg972.5.1310:mRNA-p1', 'Tbg972.10.12680:mRNA-p1']",1000.0,0.0
GTHS,atp_c + glucys_c + gly_c --> adp_c + gthrd_c + h_c + pi_c,['Tbg972.7.4490:mRNA-p1'],1000.0,0.0
HBZOPT,4hbz_c + octdp_c --> 3ophb_c + ppi_c,['Tbg972.11.10480:mRNA-p1'],1000.0,0.0
HYPOE,h2o_c + pyam5p_c --> pi_c + pydam_c,['Tbg972.8.7750:mRNA-p1'],1000.0,0.0
I4FE4ST,4.0 h_c + iscu_4fe4s_c --> 4fe4s_c + iscu_c,['Tbg972.9.6980:mRNA-p1'],1000.0,0.0
ILETA,akg_c + ile__L_c --> 3mop_c + glu__L_c,"['Tbg.972.2.2670:mRNA-p1', 'Tbg.972.2.2660:mRNA-p1']",1000.0,0.0
IMPD,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,"['Tbg972.5.2930:mRNA-p1', 'Tbg972.10.19740:mRNA-p1']",1000.0,0.0
IPMD,3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c,['Tbg972.8.3420:mRNA-p1'],1000.0,0.0
L_LACD3,lac__L_c + mqn8_c --> mql8_c + pyr_c,['Tbg972.9.4980:mRNA-p1'],1000.0,0.0
LALDO3,h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c,"['Tbg972.4.1390:mRNA-p1', 'Tbg.972.2.3200:mRNA-p1']",1000.0,0.0
LCADi,h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,"['Tbg972.6.2840:mRNA-p1', 'Tbg972.6.4000:mRNA-p1']",1000.0,0.0
LEUTAi,4mop_c + glu__L_c --> akg_c + leu__L_c,"['Tbg.972.2.2670:mRNA-p1', 'Tbg.972.2.2660:mRNA-p1']",1000.0,0.0
LIPATPT,atp_c + lipoate_c --> lipoamp_c + ppi_c,['Tbg972.8.230:mRNA-p1'],1000.0,0.0
LPLIPAL2E160,2agpe160_c + h2o_c --> g3pe_c + h_c + hdca_c,['Tbg972.8.8340:mRNA-p1'],1000.0,0.0
LYSTRS,atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c,"['Tbg972.6.1160:mRNA-p1', 'Tbg972.8.1220:mRNA-p1']",1000.0,0.0
MACPD,h_c + malACP_c --> acACP_c + co2_c,['Tbg.972.2.2150:mRNA-p1'],1000.0,0.0
MAN1PT2,gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,['Tbg972.8.1690:mRNA-p1'],1000.0,0.0
ME1,mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,"['Tbg972.11.6150:mRNA-p1', 'Tbg972.11.6140:mRNA-p1']",1000.0,0.0
METAT,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,"['Tbg972.6.4720:mRNA-p1', 'Tbg972.6.4710:mRNA-p1', 'Tbg972.6.4700:mRNA-p1', 'Tbg972.6.4690:mRNA-p1']",1000.0,0.0
MLTG5,h2o_c + malthp_c --> glc__D_c + malthx_c,['Tbg972.10.16730:mRNA-p1'],1000.0,0.0
MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c,['Tbg972.11.1780:mRNA-p1'],1000.0,0.0
MPTSS,atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c,"['Tbg972.5.4810:mRNA-p1', 'Tbg972.11.2580:mRNA-p1']",1000.0,0.0
NACODA,acg5sa_c + h2o_c --> ac_c + glu5sa_c,['Tbg972.8.1550:mRNA-p1'],1000.0,0.0
NADK,atp_c + nad_c --> adp_c + h_c + nadp_c,['Tbg972.7.5850:mRNA-p1'],1000.0,0.0
NDPK3,atp_c + cdp_c --> adp_c + ctp_c,"['Tbg972.10.880:mRNA-p1', 'Tbg972.9.6720:mRNA-p1', 'Tbg972.11.18090:mRNA-p1', 'Tbg972.10.3150:mRNA-p1', 'Tbg972.10.6990:mRNA-p1']",1000.0,0.0
NDPK5,atp_c + dgdp_c --> adp_c + dgtp_c,"['Tbg972.10.880:mRNA-p1', 'Tbg972.9.6720:mRNA-p1', 'Tbg972.11.18090:mRNA-p1', 'Tbg972.10.3150:mRNA-p1', 'Tbg972.10.6990:mRNA-p1']",1000.0,0.0
NDPK6,atp_c + dudp_c --> adp_c + dutp_c,"['Tbg972.10.880:mRNA-p1', 'Tbg972.9.6720:mRNA-p1', 'Tbg972.11.18090:mRNA-p1', 'Tbg972.10.3150:mRNA-p1', 'Tbg972.10.6990:mRNA-p1']",1000.0,0.0
NNAM,h2o_c + ncam_c --> nac_c + nh4_c,['Tbg972.9.2100:mRNA-p1'],1000.0,0.0
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,"['Tbg972.11.7170:mRNA-p1', 'Tbg972.7.1920:mRNA-p1', 'Tbg972.6.3520:mRNA-p1', 'Tbg972.11.12660:mRNA-p1', 'Tbg972.11.12620:mRNA-p1', 'Tbg972.11.8690:mRNA-p1', 'Tbg972.6.3580:mRNA-p1']",1000.0,0.0
NTPP1,dgtp_c + h2o_c --> dgmp_c + h_c + ppi_c,['Tbg972.10.12190:mRNA-p1'],1000.0,0.0
OCTDPS,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,['Tbg972.9.3090:mRNA-p1'],1000.0,0.0
OMMBLHX,2ommbl_c + 0.5 o2_c --> 2omhmbl_c,['Tbg972.7.6780:mRNA-p1'],1000.0,0.0
OMPHHX,2omph_c + 0.5 o2_c --> 2ombzl_c,['Tbg972.7.6780:mRNA-p1'],1000.0,0.0
PFK,atp_c + f6p_c --> adp_c + fdp_c + h_c,['Tbg972.3.3430:mRNA-p1'],1000.0,0.0
PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,['Tbg972.11.8330:mRNA-p1'],1000.0,0.0
