reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,"['H311_03949-t26_1-p1', 'H311_03069-t26_1-p1']",1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,"['H311_03949-t26_1-p1', 'H311_03069-t26_1-p1']",1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,"['H311_03949-t26_1-p1', 'H311_03069-t26_1-p1']",1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['H311_03949-t26_1-p1', 'H311_03069-t26_1-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['H311_03949-t26_1-p1', 'H311_03069-t26_1-p1']",1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,"['H311_03949-t26_1-p1', 'H311_03069-t26_1-p1']",1000.0,0.0
ACACT2r,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,"['H311_01363-t26_1-p1', 'H311_03721-t26_1-p1']",1000.0,0.0
ACACT3r,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,"['H311_01363-t26_1-p1', 'H311_03721-t26_1-p1']",1000.0,0.0
ACONMT,acon_T_c + amet_c --> aconm_c + ahcys_c,['H311_02719-t26_1-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,['H311_00771-t26_1-p1'],1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,"['H311_03690-t26_1-p1', 'H311_04364-t26_1-p1']",1000.0,0.0
AP5AH,ap5a_c + h2o_c --> adp_c + atp_c + 2.0 h_c,"['H311_02195-t26_1-p1', 'H311_02348-t26_1-p1']",1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,"['H311_03195', 'H311_01006', 'H311_01005', 'H311_02117-t26_1-p1']",1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,"['H311_02073-t26_1-p1', 'H311_00245']",1000.0,0.0
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,"['H311_01061-t26_1-p1', 'H311_00930-t26_1-p1']",1000.0,0.0
DURIK1,atp_c + duri_c --> adp_c + dump_c + h_c,['H311_03906-t26_1-p1'],1000.0,0.0
DUTPDP,dutp_c + h2o_c --> dump_c + h_c + ppi_c,['H311_03612-t26_1-p1'],1000.0,0.0
E4PD,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,['H311_04460-t26_1-p1'],1000.0,0.0
GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,"['H311_02668', 'H311_01189', 'H311_05271-t26_1-p1', 'H311_02036-t26_1-p1']",1000.0,0.0
GMHEPAT,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c,"['H311_00052-t26_1-p1', 'H311_02533-t26_1-p1']",1000.0,0.0
GTHOr,gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c,"['H311_00184', 'H311_03059', 'H311_04910-t26_1-p1']",1000.0,0.0
I4FE4ST,4.0 h_c + iscu_4fe4s_c --> 4fe4s_c + iscu_c,"['H311_01988-t26_1-p1', 'H311_00993-t26_1-p1']",1000.0,0.0
LALDO3,h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c,['H311_01597-t26_1-p1'],1000.0,0.0
LYSTRS,atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c,"['H311_02073-t26_1-p1', 'H311_05057-t26_1-p1', 'H311_03353-t26_1-p1']",1000.0,0.0
MAN1PT2,gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,"['H311_02453-t26_1-p1', 'H311_02445-t26_1-p1']",1000.0,0.0
MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c,['H311_04150-t26_1-p1'],1000.0,0.0
MPTSS,atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c,"['H311_03674-t26_1-p1', 'H311_00603-t26_1-p1']",1000.0,0.0
NADK,atp_c + nad_c --> adp_c + h_c + nadp_c,['H311_04896-t26_1-p1'],1000.0,0.0
NDPK3,atp_c + cdp_c --> adp_c + ctp_c,"['H311_00771-t26_1-p1', 'H311_01524-t26_1-p1', 'H311_02089-t26_1-p1']",1000.0,0.0
NDPK5,atp_c + dgdp_c --> adp_c + dgtp_c,"['H311_00771-t26_1-p1', 'H311_01524-t26_1-p1', 'H311_02089-t26_1-p1']",1000.0,0.0
NDPK6,atp_c + dudp_c --> adp_c + dutp_c,"['H311_00771-t26_1-p1', 'H311_01524-t26_1-p1', 'H311_02089-t26_1-p1']",1000.0,0.0
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,"['H311_01881-t26_1-p1', 'H311_02714-t26_1-p1', 'H311_03683-t26_1-p1', 'H311_00294-t26_1-p1', 'H311_03406-t26_1-p1']",1000.0,0.0
PANTS,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c,['H311_04643-t26_1-p1'],1000.0,0.0
PFK,atp_c + f6p_c --> adp_c + fdp_c + h_c,"['H311_02787-t26_1-p1', 'H311_04043-t26_1-p1']",1000.0,0.0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,"['H311_00091-t26_1-p1', 'H311_02573-t26_1-p1']",1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,"['H311_04024-t26_1-p1', 'H311_02600-t26_1-p1']",1000.0,0.0
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,"['H311_00144-t26_1-p1', 'H311_00146-t26_1-p1']",1000.0,0.0
TPI,dhap_c --> g3p_c,"['H311_00941', 'H311_04494-t26_1-p1', 'H311_04832-t26_1-p1', 'H311_05213-t26_1-p1']",1000.0,0.0
TRDR,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,"['H311_02158-t26_1-p1', 'H311_04910-t26_1-p1']",1000.0,0.0
VALTRS,atp_c + trnaval_c + val__L_c --> amp_c + ppi_c + valtrna_c,"['H311_03518-t26_1-p1', 'H311_05177-t26_1-p1', 'H311_03619-t26_1-p1', 'H311_01548-t26_1-p1']",1000.0,0.0
THZPSN,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,"['H311_04150-t26_1-p1', 'H311_03674-t26_1-p1']",1000.0,0.0
ACGAMPM,acgam6p_c --> acgam1p_c,['H311_04606-t26_1-p1'],1000.0,0.0
ALCD19y,glyald_c + h_c + nadph_c --> glyc_c + nadp_c,"['H311_03830-t26_1-p1', 'H311_01597-t26_1-p1']",1000.0,0.0
ARAB1D2,arab__D_c + nadp_c --> Dara14lac_c + h_c + nadph_c,['H311_01597-t26_1-p1'],1000.0,0.0
CERH124,cer1_24_c + h_c + nadph_c + o2_c --> cer2_24_c + h2o_c + nadp_c,['H311_02676-t26_1-p1'],1000.0,0.0
CHTNS,udpacgal_c --> chitin_c + h_c + udp_c,['H311_03600-t26_1-p1'],1000.0,0.0
ERGSTt,ergst_e --> ergst_c,['H311_01598-t26_1-p1'],1000.0,0.0
FACOAL180,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + stcoa_c,['H311_03069-t26_1-p1'],1000.0,0.0
FAS120,dca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddca_c + h2o_c + 2.0 nadp_c,['H311_02634-t26_1-p1'],1000.0,0.0
