reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,"['BBOV_III002500-t26_1-p1', 'BBOV_III010400-t26_1-p1']",1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,"['BBOV_III002500-t26_1-p1', 'BBOV_III010400-t26_1-p1']",1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,"['BBOV_III002500-t26_1-p1', 'BBOV_III010400-t26_1-p1']",1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['BBOV_III002500-t26_1-p1', 'BBOV_III010400-t26_1-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['BBOV_III002500-t26_1-p1', 'BBOV_III010400-t26_1-p1']",1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,"['BBOV_III002500-t26_1-p1', 'BBOV_III010400-t26_1-p1']",1000.0,0.0
ACACT2r,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,['BBOV_I002980-t26_1-p1'],1000.0,0.0
ACACT3r,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,['BBOV_I002980-t26_1-p1'],1000.0,0.0
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,['BBOV_II003630-t26_1-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,['BBOV_IV002930-t26_1-p1'],1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,['BBOV_III011650-t26_1-p1'],1000.0,0.0
APH140,h2o_c + ttdcap_c --> 2.0 h_c + pi_c + ttdca_c,['BBOV_IV011650-t26_1-p1'],1000.0,0.0
APH160,h2o_c + hdcap_c --> 2.0 h_c + hdca_c + pi_c,['BBOV_IV011650-t26_1-p1'],1000.0,0.0
APH161,h2o_c + hdceap_c --> 2.0 h_c + hdcea_c + pi_c,['BBOV_IV011650-t26_1-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,"['BBOV_III009480', 'BBOV_II002780-t26_1-p1', 'BBOV_I004390-t26_1-p1']",1000.0,0.0
ASPTA,akg_c + asp__L_c --> glu__L_c + oaa_c,['BBOV_III010960-t26_1-p1'],1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,['BBOV_IV001690-t26_1-p1'],1000.0,0.0
CBPS,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,['BBOV_III003590-t26_1-p1'],1000.0,0.0
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,['BBOV_II005070-t26_1-p1'],1000.0,0.0
DUTPDP,dutp_c + h2o_c --> dump_c + h_c + ppi_c,"['BBOV_III001450-t26_1-p1', 'BBOV_IV005770-t26_1-p1']",1000.0,0.0
DXPRIi,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,['BBOV_III010740-t26_1-p1'],1000.0,0.0
E4PD,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,['BBOV_II002540-t26_1-p1'],1000.0,0.0
FBA,fdp_c --> dhap_c + g3p_c,['BBOV_IV000790-t26_1-p1'],1000.0,0.0
FUM,fum_c + h2o_c --> mal__L_c,['BBOV_I002540-t26_1-p1'],1000.0,0.0
G1PACT,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,['BBOV_II006730-t26_1-p1'],1000.0,0.0
GLUSy,akg_c + gln__L_c + h_c + nadph_c --> 2.0 glu__L_c + nadp_c,['BBOV_I000680-t26_1-p1'],1000.0,0.0
GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,"['BBOV_III011840-t26_1-p1', 'BBOV_IV010640-t26_1-p1']",1000.0,0.0
GLYCL,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c,"['BBOV_I003630-t26_1-p1', 'BBOV_IV007190-t26_1-p1']",1000.0,0.0
GMHEPAT,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c,['BBOV_I004300-t26_1-p1'],1000.0,0.0
GMPR,gmp_c + 2.0 h_c + nadph_c --> imp_c + nadp_c + nh4_c,['BBOV_IV005560-t26_1-p1'],1000.0,0.0
GTHOr,gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c,"['BBOV_I002190-t26_1-p1', 'BBOV_II007430-t26_1-p1', 'BBOV_IV004320', 'BBOV_II007360-t26_1-p1']",1000.0,0.0
GTHS,atp_c + glucys_c + gly_c --> adp_c + gthrd_c + h_c + pi_c,['BBOV_IV004820-t26_1-p1'],1000.0,0.0
HBZOPT,4hbz_c + octdp_c --> 3ophb_c + ppi_c,['BBOV_III000400-t26_1-p1'],1000.0,0.0
I4FE4ST,4.0 h_c + iscu_4fe4s_c --> 4fe4s_c + iscu_c,"['BBOV_III007290-t26_1-p1', 'BBOV_IV004050-t26_1-p1']",1000.0,0.0
IMPD,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,"['BBOV_IV006900-t26_1-p1', 'BBOV_IV005560-t26_1-p1']",1000.0,0.0
LIPATPT,atp_c + lipoate_c --> lipoamp_c + ppi_c,['BBOV_I003930-t26_1-p1'],1000.0,0.0
LYSTRS,atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c,"['BBOV_II001160-t26_1-p1', 'BBOV_IV002630-t26_1-p1']",1000.0,0.0
MAN1PT2,gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,['BBOV_II006730-t26_1-p1'],1000.0,0.0
MDH2,mal__L_c + q8_c --> oaa_c + q8h2_c,['BBOV_III000580-t26_1-p1'],1000.0,0.0
MDH3,mal__L_c + mqn8_c --> mql8_c + oaa_c,['BBOV_III000580-t26_1-p1'],1000.0,0.0
MEPCT,2me4p_c + ctp_c + h_c --> 4c2me_c + ppi_c,['BBOV_III003490-t26_1-p1'],1000.0,0.0
METAT,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,['BBOV_III009750-t26_1-p1'],1000.0,0.0
MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c,['BBOV_I002660-t26_1-p1'],1000.0,0.0
MPTSS,atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c,['BBOV_IV001050-t26_1-p1'],1000.0,0.0
NADK,atp_c + nad_c --> adp_c + h_c + nadp_c,"['BBOV_IV003360', 'BBOV_IV002800-t26_1-p1']",1000.0,0.0
NDPK3,atp_c + cdp_c --> adp_c + ctp_c,"['BBOV_IV002930-t26_1-p1', 'BBOV_III005290-t26_1-p1']",1000.0,0.0
NDPK5,atp_c + dgdp_c --> adp_c + dgtp_c,"['BBOV_IV002930-t26_1-p1', 'BBOV_III005290-t26_1-p1']",1000.0,0.0
NDPK6,atp_c + dudp_c --> adp_c + dutp_c,"['BBOV_IV002930-t26_1-p1', 'BBOV_III005290-t26_1-p1']",1000.0,0.0
NTD10,h2o_c + xmp_c --> pi_c + xtsn_c,['BBOV_III010070-t26_1-p1'],1000.0,0.0
NTD2,h2o_c + ump_c --> pi_c + uri_c,['BBOV_III010070-t26_1-p1'],1000.0,0.0
NTD5,dtmp_c + h2o_c --> pi_c + thymd_c,['BBOV_III010070-t26_1-p1'],1000.0,0.0
NTD7,amp_c + h2o_c --> adn_c + pi_c,['BBOV_III010070-t26_1-p1'],1000.0,0.0
NTD8,dgmp_c + h2o_c --> dgsn_c + pi_c,['BBOV_III010070-t26_1-p1'],1000.0,0.0
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,"['BBOV_III001450-t26_1-p1', 'BBOV_IV003490-t26_1-p1', 'BBOV_III007800-t26_1-p1', 'BBOV_III010010-t26_1-p1', 'BBOV_IV008360-t26_1-p1']",1000.0,0.0
NTPP1,dgtp_c + h2o_c --> dgmp_c + h_c + ppi_c,['BBOV_III001450-t26_1-p1'],1000.0,0.0
OCTDPS,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,['BBOV_IV007310-t26_1-p1'],1000.0,0.0
PFK,atp_c + f6p_c --> adp_c + fdp_c + h_c,['BBOV_II006170-t26_1-p1'],1000.0,0.0
PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,['BBOV_II001350-t26_1-p1'],1000.0,0.0
PPBNGS,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,['BBOV_II001120-t26_1-p1'],1000.0,0.0
PPCDC,4ppcys_c + h_c --> co2_c + pan4p_c,"['BBOV_II006910', 'BBOV_II006900-t26_1-p1']",1000.0,0.0
PPCK,atp_c + oaa_c --> adp_c + co2_c + pep_c,['BBOV_I003550-t26_1-p1'],1000.0,0.0
PPPNDO,h_c + nadh_c + o2_c + pppn_c --> cechddd_c + nad_c,['BBOV_III001680-t26_1-p1'],1000.0,0.0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,"['BBOV_III007000-t26_1-p1', 'BBOV_III010130-t26_1-p1']",1000.0,0.0
RBFK,atp_c + ribflv_c --> adp_c + fmn_c + h_c,['BBOV_I003450-t26_1-p1'],1000.0,0.0
RBK,atp_c + rib__D_c --> adp_c + h_c + r5p_c,"['BBOV_IV003810-t26_1-p1', 'BBOV_IV003860-t26_1-p1']",1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,"['BBOV_IV009100-t26_1-p1', 'BBOV_I004870-t26_1-p1', 'BBOV_III011040-t26_1-p1', 'BBOV_II003650-t26_1-p1', 'BBOV_I003690-t26_1-p1', 'BBOV_IV010610-t26_1-p1']",1000.0,0.0
RPI,r5p_c --> ru5p__D_c,['BBOV_III002460-t26_1-p1'],1000.0,0.0
S2FE2SS2,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_2fe2s_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s2_c + 2.0 sufse_c,['BBOV_IV003350-t26_1-p1'],1000.0,0.0
SCYSDS,cys__L_c + sufse_c --> ala__L_c + sufsesh_c,['BBOV_IV003350-t26_1-p1'],1000.0,0.0
SPMDAT1,accoa_c + spmd_c --> N1aspmd_c + coa_c + h_c,['BBOV_IV011320-t26_1-p1'],1000.0,0.0
SPMDAT2,accoa_c + spmd_c --> coa_c + h_c + n8aspmd_c,['BBOV_IV011320-t26_1-p1'],1000.0,0.0
SUCOAS,atp_c + coa_c + succ_c --> adp_c + pi_c + succoa_c,"['BBOV_III007780-t26_1-p1', 'BBOV_IV010490-t26_1-p1']",1000.0,0.0
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,['BBOV_IV005840-t26_1-p1'],1000.0,0.0
TPI,dhap_c --> g3p_c,"['BBOV_II001210', 'BBOV_IV008070-t26_1-p1', 'BBOV_III007570', 'BBOV_II001220-t26_1-p1']",1000.0,0.0
TRDR,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,"['BBOV_IV009100-t26_1-p1', 'BBOV_I002190-t26_1-p1', 'BBOV_II003650-t26_1-p1', 'BBOV_I003690-t26_1-p1', 'BBOV_III011040-t26_1-p1']",1000.0,0.0
VALTRS,atp_c + trnaval_c + val__L_c --> amp_c + ppi_c + valtrna_c,"['BBOV_III006750-t26_1-p1', 'BBOV_III008390-t26_1-p1']",1000.0,0.0
THZPSN,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,"['BBOV_IV003870-t26_1-p1', 'BBOV_I002660-t26_1-p1', 'BBOV_I002290-t26_1-p1']",1000.0,0.0
ACGAMPM,acgam6p_c --> acgam1p_c,['BBOV_III000660-t26_1-p1'],1000.0,0.0
AHCi,ahcys_c + h2o_c --> adn_c + hcys__L_c,['BBOV_I001740-t26_1-p1'],1000.0,0.0
ALCD19y,glyald_c + h_c + nadph_c --> glyc_c + nadp_c,['BBOV_IV000130-t26_1-p1'],1000.0,0.0
ARMT,amet_c + his__L_c --> NPmehis_c + ahcys_c + h_c,['BBOV_III010530-t26_1-p1'],1000.0,0.0
CERH124,cer1_24_c + h_c + nadph_c + o2_c --> cer2_24_c + h2o_c + nadp_c,['BBOV_I004720-t26_1-p1'],1000.0,0.0
DRBK,atp_c + drib_c --> 2dr5p_c + adp_c + h_c,"['BBOV_IV003810-t26_1-p1', 'BBOV_IV003860-t26_1-p1']",1000.0,0.0
EHGLAT,akg_c + e4hglu_c --> 4h2oglt_c + glu__L_c,['BBOV_III010960-t26_1-p1'],1000.0,0.0
FACOAL180,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + stcoa_c,['BBOV_III002500-t26_1-p1'],1000.0,0.0
FAS120,dca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddca_c + h2o_c + 2.0 nadp_c,['BBOV_IV000490-t26_1-p1'],1000.0,0.0
FAS160,3.0 h_c + malcoa_c + 2.0 nadph_c + ttdca_c --> co2_c + coa_c + h2o_c + hdca_c + 2.0 nadp_c,['BBOV_IV000490-t26_1-p1'],1000.0,0.0
G6PI3,g6p_B_c --> f6p_c,['BBOV_II000240-t26_1-p1'],1000.0,0.0
GLUDxi,glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c,"['BBOV_III009680-t26_1-p1', 'BBOV_IV010390-t26_1-p1']",1000.0,0.0
INSTt2,h_e + inost_e --> h_c + inost_c,['BBOV_IV003170-t26_1-p1'],1000.0,0.0
LNS14DM,2.0 h_c + lanost_c + 3.0 nadph_c + 3.0 o2_c --> 44mctr_c + for_c + 4.0 h2o_c + 3.0 nadp_c,['BBOV_IV009350-t26_1-p1'],1000.0,0.0
NFTYROX,2.0 Nfortyr_c + h_c + nadph_c --> Nbfortyr_c + nadp_c,['BBOV_IV009350-t26_1-p1'],1000.0,0.0
NTP4,dgtp_c + h2o_c --> dgdp_c + h_c + pi_c,['BBOV_III001450-t26_1-p1'],1000.0,0.0
PDE5,35ccmp_c + h2o_c --> cmp_c + h_c,['BBOV_IV006510-t26_1-p1'],1000.0,0.0
PI35BP5P_SC,h2o_c + 0.01 ptd135bp_SC_c --> pi_c + 0.01 ptd3ino_SC_c,"['BBOV_IV011570-t26_1-p1', 'BBOV_IV008690-t26_1-p1']",1000.0,0.0
PIN3K_SC,atp_c + 0.01 ptd1ino_SC_c --> adp_c + h_c + 0.01 ptd3ino_SC_c,"['BBOV_III011480-t26_1-p1', 'BBOV_I002970-t26_1-p1']",1000.0,0.0
RNTR1,atp_c + trdrd_c --> datp_c + h2o_c + trdox_c,"['BBOV_III011040-t26_1-p1', 'BBOV_II003650-t26_1-p1']",1000.0,0.0
RNTR2,gtp_c + trdrd_c --> dgtp_c + h2o_c + trdox_c,"['BBOV_III011040-t26_1-p1', 'BBOV_II003650-t26_1-p1']",1000.0,0.0
RNTR3,ctp_c + trdrd_c --> dctp_c + h2o_c + trdox_c,"['BBOV_III011040-t26_1-p1', 'BBOV_II003650-t26_1-p1']",1000.0,0.0
4M2OPLOXRD,4mop_c + h_c + lpam_c --> 3mbdhl_c + co2_c,['BBOV_IV008190-t26_1-p1'],1000.0,0.0
G3PCT,ctp_c + glyc3p_c + h_c --> cdpglyc_c + ppi_c,['BBOV_I004300-t26_1-p1'],1000.0,0.0
GCCa,gly_c + h_c + lpro_c --> alpro_c + co2_c,['BBOV_IV007190-t26_1-p1'],1000.0,0.0
KAS1,14.0 h_c + ibcoa_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa1_c + 4.0 h2o_c + 10.0 nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
KAS16,ddcaACP_c + 2.0 h_c + malACP_c + nadph_c --> 3hmrsACP_c + ACP_c + co2_c + nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
KAS3,14.0 h_c + ivcoa_c + 5.0 malcoa_c + 10.0 nadph_c --> 5.0 co2_c + 6.0 coa_c + fa3_c + 4.0 h2o_c + 10.0 nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
KAS5,16.0 h_c + ibcoa_c + 6.0 malcoa_c + 11.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa5_c + 5.0 h2o_c + 11.0 nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
KAS6,17.0 h_c + ibcoa_c + 6.0 malcoa_c + 12.0 nadph_c --> 6.0 co2_c + 7.0 coa_c + fa6_c + 5.0 h2o_c + 12.0 nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
KAS7,accoa_c + 19.0 h_c + 7.0 malcoa_c + 13.0 nadph_c --> 7.0 co2_c + 8.0 coa_c + 6.0 h2o_c + hdcea_c + 13.0 nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
SUCD1,fad_c + succ_c --> fadh2_c + fum_c,"['BBOV_IV005280-t26_1-p1', 'BBOV_IV007210-t26_1-p1']",1000.0,0.0
URFGTT,2ombz_c + amet_c --> 2ommb_c + ahcys_c + h_c,['BBOV_III009020-t26_1-p1'],1000.0,0.0
ARABDI,arab__D_c --> rbl__D_c,['BBOV_I004430-t26_1-p1'],1000.0,0.0
HMSH,2hmcnsad_c + h2o_c --> for_c + 2.0 h_c + op4en_c,['BBOV_II006840-t26_1-p1'],1000.0,0.0
PDHa,h_c + lpam_c + pyr_c --> adhlam_c + co2_c,"['BBOV_IV008190-t26_1-p1', 'BBOV_III008200-t26_1-p1']",1000.0,0.0
PPNCL,4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cdp_c + h_c + pi_c,['BBOV_II006900-t26_1-p1'],1000.0,0.0
KAS_HP2,2.0 h_c + malACP_c + nadph_c + palmACP_c --> 3hoctaACP_c + ACP_c + co2_c + nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
FRDO2r,adfdRD_c + 2.0 nadp_c --> adfdOX_c + 2.0 nadph_c,['BBOV_I000680-t26_1-p1'],1000.0,0.0
DPPS,frdp_c + 7.0 ipdp_c --> decdp_c + 7.0 ppi_c,['BBOV_IV002310-t26_1-p1'],1000.0,0.0
CAATPS,atp_c + 2.0 ca2_c + h2o_c --> adp_c + 2.0 ca2_e + h_e + pi_c,['BBOV_IV002730-t26_1-p1'],1000.0,0.0
ADK2,amp_c + pppi_c --> adp_c + ppi_c,['BBOV_II007680-t26_1-p1'],1000.0,0.0
VCACT,accoa_c + ppcoa_c --> 3optcoa_c + coa_c,['BBOV_I002980-t26_1-p1'],1000.0,0.0
GMPS,atp_c + nh4_c + xmp_c --> amp_c + gmp_c + 2.0 h_c + ppi_c,['BBOV_IV009110-t26_1-p1'],1000.0,0.0
PYK4,cdp_c + h_c + pep_c --> ctp_c + pyr_c,['BBOV_III010130-t26_1-p1'],1000.0,0.0
FACOAL1821,atp_c + coa_c + lnlc_c --> amp_c + lnlccoa_c + ppi_c,['BBOV_IV000960-t26_1-p1'],1000.0,0.0
MI1345PP,h2o_c + mi1345p_c --> mi134p_c + pi_c,['BBOV_IV011560-t26_1-p1'],1000.0,0.0
MI145PP,h2o_c + mi145p_c --> mi14p_c + pi_c,['BBOV_IV011560-t26_1-p1'],1000.0,0.0
GRTT2,3hgrdp_c + ipdp_c --> 3hfrdp_c + ppi_c,['BBOV_IV002310-t26_1-p1'],1000.0,0.0
MDHi2,h_c + nadh_c + oaa_c --> mal__L_c + nad_c,['BBOV_IV011270-t26_1-p1'],1000.0,0.0
MDHy,mal__L_c + nadp_c --> h_c + nadph_c + oaa_c,['BBOV_IV011270-t26_1-p1'],1000.0,0.0
NTP2,datp_c + h2o_c --> dadp_c + h_c + pi_c,['BBOV_III001450-t26_1-p1'],1000.0,0.0
NTP9,dttp_c + h2o_c --> dtdp_c + h_c + pi_c,['BBOV_III001450-t26_1-p1'],1000.0,0.0
C100SN,actACP_c + 11.0 h_c + 3.0 malACP_c + 8.0 nadph_c --> 3.0 ACP_c + 3.0 co2_c + dcaACP_c + 4.0 h2o_c + 8.0 nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
FASC160ACP,3.0 h_c + malACP_c + myrsACP_c + 2.0 nadph_c --> ACP_c + co2_c + h2o_c + 2.0 nadp_c + palmACP_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
FASC200ACP,3.0 h_c + malACP_c + 2.0 nadph_c + ocdcaACP_c --> ACP_c + arachACP_c + co2_c + h2o_c + 2.0 nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
FASC201ACP,2.0 h_c + malACP_c + nadph_c + ocdcaACP_c --> ACP_c + aracheACP_c + co2_c + h2o_c + nadp_c,['BBOV_III007020-t26_1-p1'],1000.0,0.0
CLPNS160,2.0 pg160_c --> clpn160_c + glyc_c,['BBOV_II002000-t26_1-p1'],1000.0,0.0
CY_focytb5_c,ficytb5_c --> focytb5_c,['BBOV_I004720-t26_1-p1'],1000.0,0.0
PE1801829Z12Zt,atp_c + h2o_c + pe1801829Z12Z_c --> adp_c + h_c + pe1801829Z12Z_e + pi_c,['BBOV_IV001830-t26_1-p1'],1000.0,0.0
PE18111Z1829Z12Zt,atp_c + h2o_c + pe18111Z1829Z12Z_c --> adp_c + h_c + pe18111Z1829Z12Z_e + pi_c,['BBOV_IV001830-t26_1-p1'],1000.0,0.0
PE18111Z1835Z9Z12Zt,atp_c + h2o_c + pe18111Z1835Z9Z12Z_c --> adp_c + h_c + pe18111Z1835Z9Z12Z_e + pi_c,['BBOV_IV001830-t26_1-p1'],1000.0,0.0
PE1819Z1819Zt,atp_c + h2o_c + pe1819Z1819Z_c --> adp_c + h_c + pe1819Z1819Z_e + pi_c,['BBOV_IV001830-t26_1-p1'],1000.0,0.0
PE1819Z1845Z9Z12Z15Zt,atp_c + h2o_c + pe1819Z1845Z9Z12Z15Z_c --> adp_c + h_c + pe1819Z1845Z9Z12Z15Z_e + pi_c,['BBOV_IV001830-t26_1-p1'],1000.0,0.0
PGP18111Z160t,atp_c + h2o_c + pgp18111Z160_c --> adp_c + h_c + pgp18111Z160_e + pi_c,['BBOV_IV001830-t26_1-p1'],1000.0,0.0
CYTP450R,cytP450o_c + h_c + nadph_c --> cytP450r_c + nadp_c,['BBOV_I002330-t26_1-p1'],1000.0,0.0
FACOAL18111Z,atp_c + coa_c + ocdcea_c --> amp_c + ocdcecoa_c + ppi_c,['BBOV_IV000960-t26_1-p1'],1000.0,0.0
CDPDAGS1819Z160,ctp_c + 3.0 h_c + pa1819Z160_c --> cdp12dgr1819Z160_c + ppi_c,['BBOV_II005070-t26_1-p1'],1000.0,0.0
ETHAPT1801819Z,12dgr1801819Z_c + cdpea_c --> cmp_c + h_c + pe1801819Z_c,['BBOV_IV011360-t26_1-p1'],1000.0,0.0
