reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,"['KM1_145680-t26_1-p1', 'KM1_176000-t26_1-p1', 'KM1_076460-t26_1-p1']",1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,"['KM1_145680-t26_1-p1', 'KM1_176000-t26_1-p1', 'KM1_076460-t26_1-p1']",1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,"['KM1_145680-t26_1-p1', 'KM1_176000-t26_1-p1', 'KM1_076460-t26_1-p1']",1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,"['KM1_070440-t26_1-p1', 'KM1_144200-t26_1-p1', 'KM1_096490-t26_1-p1', 'KM1_325580-t26_1-p1', 'KM1_101350-t26_1-p1']",1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,"['KM1_070440-t26_1-p1', 'KM1_144200-t26_1-p1', 'KM1_096490-t26_1-p1', 'KM1_325580-t26_1-p1', 'KM1_101350-t26_1-p1']",1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,"['KM1_070440-t26_1-p1', 'KM1_144200-t26_1-p1', 'KM1_096490-t26_1-p1', 'KM1_325580-t26_1-p1', 'KM1_101350-t26_1-p1']",1000.0,0.0
3OAS140,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,['KM1_142330-t26_1-p1'],1000.0,0.0
3OAS161,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c,['KM1_142330-t26_1-p1'],1000.0,0.0
5DOAN,dad_5_c + h2o_c --> 5drib_c + ade_c,['KM1_048600-t26_1-p1'],1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['KM1_145680-t26_1-p1', 'KM1_176000-t26_1-p1', 'KM1_076460-t26_1-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['KM1_145680-t26_1-p1', 'KM1_176000-t26_1-p1', 'KM1_076460-t26_1-p1']",1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,"['KM1_145680-t26_1-p1', 'KM1_176000-t26_1-p1', 'KM1_076460-t26_1-p1']",1000.0,0.0
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,"['KM1_204040-t26_1-p1', 'KM1_058020-t26_1-p1', 'KM1_125360-t26_1-p1']",1000.0,0.0
ACOATA,ACP_c + accoa_c --> acACP_c + coa_c,"['KM1_142330-t26_1-p1', 'KM1_088970-t26_1-p1']",1000.0,0.0
ACODA,acorn_c + h2o_c --> ac_c + orn_c,"['KM1_289450-t26_1-p1', 'KM1_241700', 'KM1_206960']",1000.0,0.0
ACONMT,acon_T_c + amet_c --> aconm_c + ahcys_c,['KM1_241590-t26_1-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,"['KM1_045790-t26_1-p1', 'KM1_112550-t26_1-p1']",1000.0,0.0
ADNUC,adn_c + h2o_c --> ade_c + rib__D_c,['KM1_221180-t26_1-p1'],1000.0,0.0
ALATA_L,akg_c + ala__L_c --> glu__L_c + pyr_c,"['KM1_099670-t26_1-p1', 'KM1_043040-t26_1-p1', 'KM1_187320-t26_1-p1']",1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,['KM1_113850-t26_1-p1'],1000.0,0.0
ALCD2x,etoh_c + nad_c --> acald_c + h_c + nadh_c,"['KM1_185800-t26_1-p1', 'KM1_159340-t26_1-p1', 'KM1_055850-t26_1-p1', 'KM1_148280-t26_1-p1', 'KM1_283380-t26_1-p1', 'KM1_205210-t26_1-p1']",1000.0,0.0
AP5AH,ap5a_c + h2o_c --> adp_c + atp_c + 2.0 h_c,['KM1_232860-t26_1-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,['KM1_012460-t26_1-p1'],1000.0,0.0
ASPTA,akg_c + asp__L_c --> glu__L_c + oaa_c,"['KM1_099670-t26_1-p1', 'KM1_043040-t26_1-p1']",1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,['KM1_052370-t26_1-p1'],1000.0,0.0
CRNDCAL2,atp_c + coa_c + crn__D_c --> adp_c + crnDcoa_c + pi_c,"['KM1_176000-t26_1-p1', 'KM1_204040-t26_1-p1']",1000.0,0.0
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,['KM1_154000-t26_1-p1'],1000.0,0.0
