reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,"['LAEL147_000023800.1-p1', 'LAEL147_000023600.1-p1', 'LAEL147_000038100.1-p1', 'LAEL147_000024000.1-p1']",1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,"['LAEL147_000023800.1-p1', 'LAEL147_000023600.1-p1', 'LAEL147_000038100.1-p1', 'LAEL147_000024000.1-p1']",1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,"['LAEL147_000023800.1-p1', 'LAEL147_000023600.1-p1', 'LAEL147_000038100.1-p1', 'LAEL147_000024000.1-p1']",1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,"['LAEL147_000354000.1-p1', 'LAEL147_000752800.1-p1', 'LAEL147_000702500.1-p1', 'LAEL147_000761900.1-p1']",1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,"['LAEL147_000354000.1-p1', 'LAEL147_000752800.1-p1', 'LAEL147_000702500.1-p1', 'LAEL147_000761900.1-p1']",1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,"['LAEL147_000354000.1-p1', 'LAEL147_000752800.1-p1', 'LAEL147_000702500.1-p1', 'LAEL147_000761900.1-p1']",1000.0,0.0
3OAS140,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,['LAEL147_000695700.1-p1'],1000.0,0.0
3OAS161,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c,['LAEL147_000695700.1-p1'],1000.0,0.0
4HTHRS,h2o_c + phthr_c --> 4hthr_c + pi_c,['LAEL147_000193600.1-p1'],1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['LAEL147_000023800.1-p1', 'LAEL147_000023600.1-p1', 'LAEL147_000457100.1-p1', 'LAEL147_000038100.1-p1', 'LAEL147_000024000.1-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['LAEL147_000023800.1-p1', 'LAEL147_000023600.1-p1', 'LAEL147_000457100.1-p1', 'LAEL147_000038100.1-p1', 'LAEL147_000024000.1-p1']",1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,"['LAEL147_000023800.1-p1', 'LAEL147_000023600.1-p1', 'LAEL147_000457100.1-p1', 'LAEL147_000038100.1-p1', 'LAEL147_000024000.1-p1']",1000.0,0.0
ACACT2r,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,"['LAEL147_000603600.1-p1', 'LAEL147_000361200.1-p1']",1000.0,0.0
ACACT3r,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,"['LAEL147_000603600.1-p1', 'LAEL147_000361200.1-p1']",1000.0,0.0
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,"['LAEL147_000357000.1-p1', 'LAEL147_000361400.1-p1']",1000.0,0.0
ACLS,h_c + 2.0 pyr_c --> alac__S_c + co2_c,['LAEL147_000736000.1-p1'],1000.0,0.0
ACOAD1f,btcoa_c + fad_c --> b2coa_c + fadh2_c,"['LAEL147_000508900.1-p1', 'LAEL147_000081800.1-p1', 'LAEL147_000778100.1-p1']",1000.0,0.0
ACOAD7f,fad_c + pmtcoa_c --> fadh2_c + hdd2coa_c,"['LAEL147_000508900.1-p1', 'LAEL147_000081800.1-p1', 'LAEL147_000778100.1-p1']",1000.0,0.0
ACOATA,ACP_c + accoa_c --> acACP_c + coa_c,"['LAEL147_000457100.1-p1', 'LAEL147_000695700.1-p1']",1000.0,0.0
ACODA,acorn_c + h2o_c --> ac_c + orn_c,"['LAEL147_000089900.1-p1', 'LAEL147_000532200.1-p1']",1000.0,0.0
ACPPAT141,h_c + pi_c + tdeACP_c --> ACP_c + ttdceap_c,['LAEL147_000457100.1-p1'],1000.0,0.0
ACPPAT161,h_c + hdeACP_c + pi_c --> ACP_c + hdceap_c,['LAEL147_000457100.1-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,"['LAEL147_000556100.1-p1', 'LAEL147_000821900.1-p1', 'LAEL147_000326700.1-p1', 'LAEL147_000703600.1-p1']",1000.0,0.0
ALATA_L,akg_c + ala__L_c --> glu__L_c + pyr_c,"['LAEL147_000169300.1-p1', 'LAEL147_000833800.1-p1']",1000.0,0.0
