reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
PPBNGS,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,['EMWEY_00014880-t26_1-p1'],1000.0,0.0
PUNP1,adn_c + pi_c --> ade_c + r1p_c,['EMWEY_00051880-t26_1-p1'],1000.0,0.0
PUNP4,dgsn_c + pi_c --> 2dr1p_c + gua_c,['EMWEY_00051880-t26_1-p1'],1000.0,0.0
PUNP5,ins_c + pi_c --> hxan_c + r1p_c,['EMWEY_00051880-t26_1-p1'],1000.0,0.0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,"['EMWEY_00032070-t26_1-p1', 'EMWEY_00007200-t26_1-p1']",1000.0,0.0
RBFK,atp_c + ribflv_c --> adp_c + fmn_c + h_c,['EMWEY_00020000-t26_1-p1'],1000.0,0.0
RBK,atp_c + rib__D_c --> adp_c + h_c + r5p_c,['EMWEY_00035940-t26_1-p1'],1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,"['EMWEY_00039430-t26_1-p1', 'EMWEY_00049820-t26_1-p1']",1000.0,0.0
S2FE2SS2,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_2fe2s_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s2_c + 2.0 sufse_c,"['EMWEY_00016690-t26_1-p1', 'EMWEY_00000960-t26_1-p1']",1000.0,0.0
S4FE4ST,4.0 h_c + sufbcd_4fe4s_c --> 4fe4s_c + sufbcd_c,"['EMWEY_00002460-t26_1-p1', 'EMWEY_00000960-t26_1-p1']",1000.0,0.0
SCYSDS,cys__L_c + sufse_c --> ala__L_c + sufsesh_c,['EMWEY_00016690-t26_1-p1'],1000.0,0.0
SELNPS,atp_c + h2o_c + seln_c --> amp_c + pi_c + selnp_c,"['EMWEY_00037130-t26_1-p1', 'EMWEY_00033330']",1000.0,0.0
SERASr,atp_c + h_c + ser__L_c --> ppi_c + seramp_c,['EMWEY_00040090-t26_1-p1'],1000.0,0.0
SUCOAS,atp_c + coa_c + succ_c --> adp_c + pi_c + succoa_c,"['EMWEY_00029820-t26_1-p1', 'EMWEY_00055790-t26_1-p1']",1000.0,0.0
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,['EMWEY_00003000-t26_1-p1'],1000.0,0.0
TPI,dhap_c --> g3p_c,"['EMWEY_00048930-t26_1-p1', 'EMWEY_00054540', 'EMWEY_00036400-t26_1-p1', 'EMWEY_00031020-t26_1-p1']",1000.0,0.0
TRDR,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,['EMWEY_00020830-t26_1-p1'],1000.0,0.0
VALTRS,atp_c + trnaval_c + val__L_c --> amp_c + ppi_c + valtrna_c,"['EMWEY_00059620-t26_1-p1', 'EMWEY_00038060-t26_1-p1', 'EMWEY_00057100-t26_1-p1', 'EMWEY_00053450-t26_1-p1']",1000.0,0.0
2DGLCNRy,2dhglcn_c + h_c + nadph_c --> glcn_c + nadp_c,['EMWEY_00032540-t26_1-p1'],1000.0,0.0
THZPSN,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,"['EMWEY_00043140-t26_1-p1', 'EMWEY_00047340-t26_1-p1', 'EMWEY_00005830-t26_1-p1']",1000.0,0.0
2HMHMBQMTm,2hpmhmbq_m + amet_m --> ahcys_m + h_m + q6_m,"['EMWEY_00004030-t26_1-p1', 'EMWEY_00030440-t26_1-p1']",1000.0,0.0
3DSPHR,3dsphgn_c + h_c + nadph_c --> nadp_c + sphgn_c,['EMWEY_00022820-t26_1-p1'],1000.0,0.0
AHSERL,achms_c + ch4s_c --> ac_c + h_c + met__L_c,['EMWEY_00026360-t26_1-p1'],1000.0,0.0
AKGDam,akg_m + h_m + lpam_m --> co2_m + sdhlam_m,"['EMWEY_00033890-t26_1-p1', 'EMWEY_00002090-t26_1-p1']",1000.0,0.0
ALCD19y,glyald_c + h_c + nadph_c --> glyc_c + nadp_c,['EMWEY_00008410-t26_1-p1'],1000.0,0.0
ARMT,amet_c + his__L_c --> NPmehis_c + ahcys_c + h_c,['EMWEY_00006780-t26_1-p1'],1000.0,0.0
ASPGLU2m,asp__L_m + glu__L_c --> asp__L_c + glu__L_m,['EMWEY_00033320-t26_1-p1'],1000.0,0.0
CITtcm,cit_c + icit_m --> cit_m + icit_c,"['EMWEY_00031120-t26_1-p1', 'EMWEY_00033320-t26_1-p1']",1000.0,0.0
CTPtm,cmp_m + ctp_c + 2.0 h_c --> cmp_c + ctp_m + 2.0 h_m,['EMWEY_00033320-t26_1-p1'],1000.0,0.0
CYSTS,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c,['EMWEY_00036940-t26_1-p1'],1000.0,0.0
DESAT16,h_c + nadph_c + o2_c + pmtcoa_c --> 2.0 h2o_c + hdcoa_c + nadp_c,['EMWEY_00041670-t26_1-p1'],1000.0,0.0
