reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,['EfaB_PLUS_50714.g2735.t1-p1'],1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,['EfaB_PLUS_50714.g2735.t1-p1'],1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,['EfaB_PLUS_50714.g2735.t1-p1'],1000.0,0.0
3HAD160,3hpalmACP_c --> h2o_c + tpalm2eACP_c,['EfaB_PLUS_28105.g2228.t1-p1'],1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,"['EfaB_MINUS_37748.g2604.t1-p1', 'EfaB_PLUS_15765.g1388.t1-p1', 'EfaB_MINUS_49504.g2821.t1-p1', 'EfaB_PLUS_15765.g1388.t3-p1', 'EfaB_PLUS_15765.g1388.t2-p1', 'EfaB_PLUS_2387.g284.t1-p1']",1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,"['EfaB_MINUS_37748.g2604.t1-p1', 'EfaB_PLUS_15765.g1388.t1-p1', 'EfaB_MINUS_49504.g2821.t1-p1', 'EfaB_PLUS_15765.g1388.t3-p1', 'EfaB_PLUS_15765.g1388.t2-p1', 'EfaB_PLUS_2387.g284.t1-p1']",1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,"['EfaB_MINUS_37748.g2604.t1-p1', 'EfaB_PLUS_15765.g1388.t1-p1', 'EfaB_MINUS_49504.g2821.t1-p1', 'EfaB_PLUS_15765.g1388.t3-p1', 'EfaB_PLUS_15765.g1388.t2-p1', 'EfaB_PLUS_2387.g284.t1-p1']",1000.0,0.0
3OAS140,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,"['EfaB_MINUS_27413.g2280.t1-p1', 'EfaB_MINUS_14978.g1283.t1-p1', 'EfaB_PLUS_1903.g204.t1-p1', 'EfaB_MINUS_43533.g2732.t1-p1', 'EfaB_MINUS_7780.g819.t1-p1']",1000.0,0.0
3OAS161,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c,"['EfaB_PLUS_1903.g204.t1-p1', 'EfaB_MINUS_27413.g2280.t1-p1', 'EfaB_MINUS_7780.g819.t1-p1']",1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,['EfaB_PLUS_50714.g2735.t1-p1'],1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,['EfaB_PLUS_50714.g2735.t1-p1'],1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,['EfaB_PLUS_50714.g2735.t1-p1'],1000.0,0.0
ABTA,4abut_c + akg_c --> glu__L_c + sucsal_c,['EfaB_MINUS_33184.g2487.t1-p1'],1000.0,0.0
ACACT2r,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,"['EfaB_MINUS_15765.g1443', 'EfaB_MINUS_6253.g579.t1-p1', 'EfaB_PLUS_22450.g1873.t1-p1']",1000.0,0.0
