reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
GLYCL,gly_c + nad_c + thf_c --> co2_c + mlthf_c + nadh_c + nh4_c,"['LPMP_291840-t37_1-p1', 'LPMP_353910-t37_1-p1', 'LPMP_260050-t37_1-p1', 'LPMP_344580-t37_1-p1', 'LPMP_323490-t37_1-p1']",1000.0,0.0
GLYCTO3,glyclt_c + mqn8_c --> glx_c + mql8_c,['LPMP_272020-t37_1-p1'],1000.0,0.0
GLYCTO4,2dmmq8_c + glyclt_c --> 2dmmql8_c + glx_c,['LPMP_272020-t37_1-p1'],1000.0,0.0
GMHEPAT,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c,['LPMP_320950-t37_1-p1'],1000.0,0.0
GPDDA2,g3pe_c + h2o_c --> etha_c + glyc3p_c + h_c,"['LPMP_240130', 'LPMP_282230-t37_1-p1', 'LPMP_242130', 'LPMP_352640-t37_1-p1', 'LPMP_356120-t37_1-p1']",1000.0,0.0
GPDDA3,g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c,['LPMP_356120-t37_1-p1'],1000.0,0.0
GRXR,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c,"['LPMP_270800-t37_1-p1', 'LPMP_341120-t37_1-p1', 'LPMP_050310-t37_1-p1']",1000.0,0.0
GSPMDA,gtspmd_c + h2o_c --> gthrd_c + spmd_c,"['LPMP_271850-t37_1-p1', 'LPMP_230500-t37_1-p1']",1000.0,0.0
GTHOr,gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c,"['LPMP_050340-t37_1-p1', 'LPMP_205180-t37_1-p1', 'LPMP_341120-t37_1-p1']",1000.0,0.0
GTHS,atp_c + glucys_c + gly_c --> adp_c + gthrd_c + h_c + pi_c,['LPMP_140880-t37_1-p1'],1000.0,0.0
HBZOPT,4hbz_c + octdp_c --> 3ophb_c + ppi_c,['LPMP_281410-t37_1-p1'],1000.0,0.0
I4FE4ST,4.0 h_c + iscu_4fe4s_c --> 4fe4s_c + iscu_c,['LPMP_343480-t37_1-p1'],1000.0,0.0
ILETA,akg_c + ile__L_c --> 3mop_c + glu__L_c,['LPMP_272030-t37_1-p1'],1000.0,0.0
IMPD,h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c,"['LPMP_191440-t37_1-p1', 'LPMP_170760-t37_1-p1']",1000.0,0.0
LALDO3,h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c,['LPMP_202890-t37_1-p1'],1000.0,0.0
LCADi,h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,"['LPMP_355300-t37_1-p1', 'LPMP_302850-t37_1-p1', 'LPMP_251150-t37_1-p1']",1000.0,0.0
LIPATPT,atp_c + lipoate_c --> lipoamp_c + ppi_c,['LPMP_071140-t37_1-p1'],1000.0,0.0
LYSTRS,atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c,"['LPMP_150270-t37_1-p1', 'LPMP_300140-t37_1-p1']",1000.0,0.0
MAN1PT2,gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,['LPMP_230120-t37_1-p1'],1000.0,0.0
ME1,mal__L_c + nad_c --> co2_c + nadh_c + pyr_c,"['LPMP_240750-t37_1-p1', 'LPMP_240740-t37_1-p1']",1000.0,0.0
METAT,atp_c + h2o_c + met__L_c --> amet_c + pi_c + ppi_c,['LPMP_303480-t37_1-p1'],1000.0,0.0
MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c,['LPMP_271050-t37_1-p1'],1000.0,0.0
MPTSS,atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c,['LPMP_271660-t37_1-p1'],1000.0,0.0
NACODA,acg5sa_c + h2o_c --> ac_c + glu5sa_c,"['LPMP_070300-t37_1-p1', 'LPMP_291620-t37_1-p1']",1000.0,0.0
NADK,atp_c + nad_c --> adp_c + h_c + nadp_c,"['LPMP_060450-t37_1-p1', 'LPMP_201660']",1000.0,0.0
NDPK3,atp_c + cdp_c --> adp_c + ctp_c,"['LPMP_211450-t37_1-p1', 'LPMP_200230-t37_1-p1', 'LPMP_343740-t37_1-p1', 'LPMP_351370-t37_1-p1', 'LPMP_323100-t37_1-p1', 'LPMP_252470-t37_1-p1', 'LPMP_323110-t37_1-p1']",1000.0,0.0
NDPK5,atp_c + dgdp_c --> adp_c + dgtp_c,"['LPMP_211450-t37_1-p1', 'LPMP_200230-t37_1-p1', 'LPMP_343740-t37_1-p1', 'LPMP_351370-t37_1-p1', 'LPMP_323100-t37_1-p1', 'LPMP_252470-t37_1-p1', 'LPMP_323110-t37_1-p1']",1000.0,0.0
NDPK6,atp_c + dudp_c --> adp_c + dutp_c,"['LPMP_211450-t37_1-p1', 'LPMP_200230-t37_1-p1', 'LPMP_343740-t37_1-p1', 'LPMP_351370-t37_1-p1', 'LPMP_323100-t37_1-p1', 'LPMP_252470-t37_1-p1', 'LPMP_323110-t37_1-p1']",1000.0,0.0
NNAM,h2o_c + ncam_c --> nac_c + nh4_c,['LPMP_010460-t37_1-p1'],1000.0,0.0
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,"['LPMP_281290-t37_1-p1', 'LPMP_261220-t37_1-p1', 'LPMP_150030-t37_1-p1', 'LPMP_110920-t37_1-p1', 'LPMP_282970-t37_1-p1', 'LPMP_260870-t37_1-p1']",1000.0,0.0
NTPP1,dgtp_c + h2o_c --> dgmp_c + h_c + ppi_c,['LPMP_354750-t37_1-p1'],1000.0,0.0
OCTDPS,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,['LPMP_151030-t37_1-p1'],1000.0,0.0
OMPHHX,2omph_c + 0.5 o2_c --> 2ombzl_c,['LPMP_061230-t37_1-p1'],1000.0,0.0
PFK,atp_c + f6p_c --> adp_c + fdp_c + h_c,['LPMP_292520-t37_1-p1'],1000.0,0.0
PGCD,3pg_c + nad_c --> 3php_c + h_c + nadh_c,['LPMP_030030-t37_1-p1'],1000.0,0.0
PNTK,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,['LPMP_280140-t37_1-p1'],1000.0,0.0
PPCDC,4ppcys_c + h_c --> co2_c + pan4p_c,['LPMP_301520-t37_1-p1'],1000.0,0.0
PPCK,atp_c + oaa_c --> adp_c + co2_c + pep_c,['LPMP_271790-t37_1-p1'],1000.0,0.0
PPPGO3,3.0 fum_c + pppg9_c --> ppp9_c + 3.0 succ_c,['LPMP_061270-t37_1-p1'],1000.0,0.0
PSERT,3php_c + glu__L_c --> akg_c + pser__L_c,['LPMP_030040-t37_1-p1'],1000.0,0.0
PUNP1,adn_c + pi_c --> ade_c + r1p_c,['LPMP_100910-t37_1-p1'],1000.0,0.0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,['LPMP_340010-t37_1-p1'],1000.0,0.0
RBFK,atp_c + ribflv_c --> adp_c + fmn_c + h_c,['LPMP_343010-t37_1-p1'],1000.0,0.0
RBK,atp_c + rib__D_c --> adp_c + h_c + r5p_c,['LPMP_270410-t37_1-p1'],1000.0,0.0
RBK_L1,atp_c + rbl__L_c --> adp_c + h_c + ru5p__L_c,['LPMP_350050-t37_1-p1'],1000.0,0.0
RNDR1b,adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c,"['LPMP_270800-t37_1-p1', 'LPMP_341120-t37_1-p1', 'LPMP_050310-t37_1-p1']",1000.0,0.0
RNDR2b,gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c,"['LPMP_270800-t37_1-p1', 'LPMP_341120-t37_1-p1', 'LPMP_050310-t37_1-p1']",1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,"['LPMP_201880-t37_1-p1', 'LPMP_301060-t37_1-p1', 'LPMP_280950-t37_1-p1', 'LPMP_272050-t37_1-p1', 'LPMP_221170-t37_1-p1']",1000.0,0.0
RNDR3b,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c,"['LPMP_270800-t37_1-p1', 'LPMP_341120-t37_1-p1', 'LPMP_050310-t37_1-p1']",1000.0,0.0
RNDR4b,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c,"['LPMP_270800-t37_1-p1', 'LPMP_341120-t37_1-p1', 'LPMP_050310-t37_1-p1']",1000.0,0.0
RPI,r5p_c --> ru5p__D_c,['LPMP_282080-t37_1-p1'],1000.0,0.0
SDPTA,akg_c + sl26da_c --> glu__L_c + sl2a6o_c,['LPMP_331400-t37_1-p1'],1000.0,0.0
SELNPS,atp_c + h2o_c + seln_c --> amp_c + pi_c + selnp_c,"['LPMP_355540-t37_1-p1', 'LPMP_221040']",1000.0,0.0
SERD_L,ser__L_c --> nh4_c + pyr_c,['LPMP_060700-t37_1-p1'],1000.0,0.0
SPMS,ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c,['LPMP_040540-t37_1-p1'],1000.0,0.0
SUCOAS,atp_c + coa_c + succ_c --> adp_c + pi_c + succoa_c,"['LPMP_353020-t37_1-p1', 'LPMP_252220-t37_1-p1']",1000.0,0.0
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,"['LPMP_141300-t37_1-p1', 'LPMP_282500-t37_1-p1']",1000.0,0.0
THRD_L,thr__L_c --> 2obut_c + nh4_c,['LPMP_060700-t37_1-p1'],1000.0,0.0
TPI,dhap_c --> g3p_c,"['LPMP_240830-t37_1-p1', 'LPMP_204320-t37_1-p1']",1000.0,0.0
TRDR,h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,"['LPMP_201880-t37_1-p1', 'LPMP_301060-t37_1-p1']",1000.0,0.0
VALTRS,atp_c + trnaval_c + val__L_c --> amp_c + ppi_c + valtrna_c,['LPMP_303090-t37_1-p1'],1000.0,0.0
2DGLCNRy,2dhglcn_c + h_c + nadph_c --> glcn_c + nadp_c,['LPMP_201490-t37_1-p1'],1000.0,0.0
HACD1i,3hbcoa_c + nad_c --> aacoa_c + h_c + nadh_c,"['LPMP_261530-t37_1-p1', 'LPMP_332720-t37_1-p1', 'LPMP_340340-t37_1-p1', 'LPMP_242010-t37_1-p1']",1000.0,0.0
HACD4i,3hdcoa_c + nad_c --> 3odcoa_c + h_c + nadh_c,"['LPMP_261530-t37_1-p1', 'LPMP_332720-t37_1-p1', 'LPMP_340340-t37_1-p1', 'LPMP_242010-t37_1-p1']",1000.0,0.0
HACD6i,3htdcoa_c + nad_c --> 3otdcoa_c + h_c + nadh_c,"['LPMP_261530-t37_1-p1', 'LPMP_332720-t37_1-p1', 'LPMP_340340-t37_1-p1', 'LPMP_242010-t37_1-p1']",1000.0,0.0
THZPSN,atp_c + cys__L_c + dxyl5p_c + tyr__L_c --> 4hba_c + 4mpetz_c + ala__L_c + amp_c + co2_c + h2o_c + h_c + ppi_c,"['LPMP_342690-t37_1-p1', 'LPMP_342910-t37_1-p1', 'LPMP_271050-t37_1-p1']",1000.0,0.0
2HMHMBQMTm,2hpmhmbq_m + amet_m --> ahcys_m + h_m + q6_m,"['LPMP_354640-t37_1-p1', 'LPMP_061230-t37_1-p1']",1000.0,0.0
3DSPHR,3dsphgn_c + h_c + nadph_c --> nadp_c + sphgn_c,['LPMP_241780-t37_1-p1'],1000.0,0.0
ACALDCD,2.0 acald_c --> actn__R_c,['LPMP_202950-t37_1-p1'],1000.0,0.0
ACGAMPM,acgam6p_c --> acgam1p_c,['LPMP_070890-t37_1-p1'],1000.0,0.0
AHCi,ahcys_c + h2o_c --> adn_c + hcys__L_c,['LPMP_354010-t37_1-p1'],1000.0,0.0
AKGDam,akg_m + h_m + lpam_m --> co2_m + sdhlam_m,"['LPMP_282560-t37_1-p1', 'LPMP_323490-t37_1-p1', 'LPMP_353550-t37_1-p1']",1000.0,0.0
ALCD19y,glyald_c + h_c + nadph_c --> glyc_c + nadp_c,['LPMP_272440-t37_1-p1'],1000.0,0.0
ALCD23yi,2mppal_c + h_c + nadph_c --> ibutoh_c + nadp_c,['LPMP_230410-t37_1-p1'],1000.0,0.0
ALCD24yi,3mbald_c + h_c + nadph_c --> iamoh_c + nadp_c,['LPMP_230410-t37_1-p1'],1000.0,0.0
ALCD26xim,h_m + id3acald_m + nadh_m --> ind3eth_m + nad_m,['LPMP_100530-t37_1-p1'],1000.0,0.0
ALDD20xm,h2o_m + id3acald_m + nad_m --> 2.0 h_m + ind3ac_m + nadh_m,['LPMP_251150-t37_1-p1'],1000.0,0.0
AMETtm,amet_c --> amet_m,['LPMP_320130-t37_1-p1'],1000.0,0.0
AMID2,h2o_c + pad_c --> nh4_c + pac_c,['LPMP_161320-t37_1-p1'],1000.0,0.0
ARMT,amet_c + his__L_c --> NPmehis_c + ahcys_c + h_c,['LPMP_120950-t37_1-p1'],1000.0,0.0
ASPGLU2m,asp__L_m + glu__L_c --> asp__L_c + glu__L_m,['LPMP_250220-t37_1-p1'],1000.0,0.0
BTDD_RR,btd_RR_c + nad_c --> actn__R_c + h_c + nadh_c,"['LPMP_330530-t37_1-p1', 'LPMP_230410-t37_1-p1']",1000.0,0.0
C5STDS,epist_c + h_c + nadph_c + o2_c --> ergtrol_c + 2.0 h2o_c + nadp_c,['LPMP_231460-t37_1-p1'],1000.0,0.0
CERH124,cer1_24_c + h_c + nadph_c + o2_c --> cer2_24_c + h2o_c + nadp_c,['LPMP_091490-t37_1-p1'],1000.0,0.0
CITtcm,cit_c + icit_m --> cit_m + icit_c,['LPMP_160210-t37_1-p1'],1000.0,0.0
CTPtm,cmp_m + ctp_c + 2.0 h_c --> cmp_c + ctp_m + 2.0 h_m,['LPMP_321180-t37_1-p1'],1000.0,0.0
CYSTS,hcys__L_c + ser__L_c --> cyst__L_c + h2o_c,"['LPMP_170210-t37_1-p1', 'LPMP_080090']",1000.0,0.0
DESAT16,h_c + nadph_c + o2_c + pmtcoa_c --> 2.0 h2o_c + hdcoa_c + nadp_c,['LPMP_242220-t37_1-p1'],1000.0,0.0
D_LACDm,2.0 ficytc_m + lac__D_m --> 2.0 focytc_m + pyr_m,"['LPMP_230960-t37_1-p1', 'LPMP_161270-t37_1-p1', 'LPMP_272020-t37_1-p1']",1000.0,0.0
EHGLAT,akg_c + e4hglu_c --> 4h2oglt_c + glu__L_c,['LPMP_340750-t37_1-p1'],1000.0,0.0
ERGSTt,ergst_e --> ergst_c,['LPMP_352960-t37_1-p1'],1000.0,0.0
FACOAL180,atp_c + coa_c + ocdca_c --> amp_c + ppi_c + stcoa_c,['LPMP_030220-t37_1-p1'],1000.0,0.0
FALDH,fald_c + gthrd_c + nad_c --> Sfglutth_c + h_c + nadh_c,['LPMP_100520-t37_1-p1'],1000.0,0.0
FAS120,dca_c + 3.0 h_c + malcoa_c + 2.0 nadph_c --> co2_c + coa_c + ddca_c + h2o_c + 2.0 nadp_c,"['LPMP_312840-t37_1-p1', 'LPMP_070480-t37_1-p1']",1000.0,0.0
FAS141ACPm,ddcaACP_m + 4.0 h_m + malACP_m + 3.0 nadph_m + o2_m --> ACP_m + co2_m + 3.0 h2o_m + 3.0 nadp_m + tdeACP_m,['LPMP_270280-t37_1-p1'],1000.0,0.0
FAS160,3.0 h_c + malcoa_c + 2.0 nadph_c + ttdca_c --> co2_c + coa_c + h2o_c + hdca_c + 2.0 nadp_c,"['LPMP_312840-t37_1-p1', 'LPMP_070480-t37_1-p1']",1000.0,0.0
FAS161,4.0 h_c + malcoa_c + 3.0 nadph_c + o2_c + ttdca_c --> co2_c + coa_c + 3.0 h2o_c + hdcea_c + 3.0 nadp_c,"['LPMP_321230-t37_1-p1', 'LPMP_070480-t37_1-p1']",1000.0,0.0
FAS181,4.0 h_c + hdca_c + malcoa_c + 3.0 nadph_c + o2_c --> co2_c + coa_c + 3.0 h2o_c + 3.0 nadp_c + ocdcea_c,"['LPMP_321230-t37_1-p1', 'LPMP_070480-t37_1-p1']",1000.0,0.0
FAS181ACPm,4.0 h_m + malACP_m + 3.0 nadph_m + o2_m + palmACP_m --> ACP_m + co2_m + 3.0 h2o_m + 3.0 nadp_m + octeACP_m,['LPMP_270280-t37_1-p1'],1000.0,0.0
GCC2cm,dhlam_m + nad_m --> h_m + lpam_m + nadh_m,"['LPMP_353910-t37_1-p1', 'LPMP_282560-t37_1-p1', 'LPMP_323490-t37_1-p1', 'LPMP_353550-t37_1-p1']",1000.0,0.0
GLUDxi,glu__L_c + h2o_c + nad_c --> akg_c + h_c + nadh_c + nh4_c,"['LPMP_283060-t37_1-p1', 'LPMP_151020-t37_1-p1']",1000.0,0.0
GLYCDy,glyc_c + nadp_c --> dha_c + h_c + nadph_c,['LPMP_272440-t37_1-p1'],1000.0,0.0
GLYCt,glyc_c --> glyc_e,"['LPMP_322510-t37_1-p1', 'LPMP_310020-t37_1-p1']",1000.0,0.0
GLYCt2,glyc_e + h_e --> glyc_c + h_c,['LPMP_191200-t37_1-p1'],1000.0,0.0
GTPH1,gtp_c + 2.0 h2o_c --> gmp_c + 2.0 h_c + 2.0 pi_c,['LPMP_150030-t37_1-p1'],1000.0,0.0
H2Ot,h2o_e --> h2o_c,"['LPMP_221300-t37_1-p1', 'LPMP_203590-t37_1-p1', 'spontaneous']",1000.0,0.0
HMGCOAR,coa_c + mev__R_c + 2.0 nadp_c --> 2.0 h_c + hmgcoa_c + 2.0 nadph_c,['LPMP_303150-t37_1-p1'],1000.0,0.0
ILETAm,akg_m + ile__L_m --> 3mop_m + glu__L_m,['LPMP_272030-t37_1-p1'],1000.0,0.0
INSTt2,h_e + inost_e --> h_c + inost_c,['LPMP_240650-t37_1-p1'],1000.0,0.0
KYN,Lkynr_c + h2o_c --> ala__L_c + anth_c + h_c,['LPMP_262200-t37_1-p1'],1000.0,0.0
