reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
2AGPGAT120,2agpg120_c + atp_c + ddca_c --> amp_c + pg120_c + ppi_c,['EAH_00055530-t26_1-p1'],1000.0,0.0
2AGPGAT141,2agpg141_c + atp_c + ttdcea_c --> amp_c + pg141_c + ppi_c,['EAH_00055530-t26_1-p1'],1000.0,0.0
2AGPGAT180,2agpg180_c + atp_c + ocdca_c --> amp_c + pg180_c + ppi_c,['EAH_00055530-t26_1-p1'],1000.0,0.0
3HAD160,3hpalmACP_c --> h2o_c + tpalm2eACP_c,['EAH_00036890-t26_1-p1'],1000.0,0.0
3OAR120,3oddecACP_c + h_c + nadph_c --> 3hddecACP_c + nadp_c,"['EAH_00045050-t26_1-p1', 'EAH_00065030-t26_1-p1']",1000.0,0.0
3OAR141,3ocmrs7eACP_c + h_c + nadph_c --> 3hcmrs7eACP_c + nadp_c,"['EAH_00045050-t26_1-p1', 'EAH_00065030-t26_1-p1']",1000.0,0.0
3OAR161,3ocpalm9eACP_c + h_c + nadph_c --> 3hcpalm9eACP_c + nadp_c,"['EAH_00045050-t26_1-p1', 'EAH_00065030-t26_1-p1']",1000.0,0.0
3OAS140,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c,"['EAH_00012760-t26_1-p1', 'EAH_00026920-t26_1-p1', 'EAH_00061600-t26_1-p1', 'EAH_00055400-t26_1-p1', 'EAH_00061980-t26_1-p1', 'EAH_00062100-t26_1-p1']",1000.0,0.0
3OAS161,h_c + malACP_c + tdeACP_c --> 3ocpalm9eACP_c + ACP_c + co2_c,"['EAH_00012760-t26_1-p1', 'EAH_00055400-t26_1-p1', 'EAH_00061980-t26_1-p1', 'EAH_00026920-t26_1-p1']",1000.0,0.0
AACPS5,ACP_c + atp_c + ocdcea_c --> amp_c + octeACP_c + ppi_c,"['EAH_00063780-t26_1-p1', 'EAH_00055530-t26_1-p1']",1000.0,0.0
AACPS6,ACP_c + atp_c + ocdca_c --> amp_c + ocdcaACP_c + ppi_c,"['EAH_00063780-t26_1-p1', 'EAH_00055530-t26_1-p1']",1000.0,0.0
AACPS9,ACP_c + atp_c + octa_c --> amp_c + ocACP_c + ppi_c,"['EAH_00063780-t26_1-p1', 'EAH_00055530-t26_1-p1']",1000.0,0.0
ACACT2r,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,"['EAH_00026460-t26_1-p1', 'EAH_00059710-t26_1-p1']",1000.0,0.0
ACACT3r,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,"['EAH_00026460-t26_1-p1', 'EAH_00059710-t26_1-p1']",1000.0,0.0
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,['EAH_00059850-t26_1-p1'],1000.0,0.0
ACOATA,ACP_c + accoa_c --> acACP_c + coa_c,"['EAH_00012760-t26_1-p1', 'EAH_00063780-t26_1-p1', 'EAH_00026920-t26_1-p1', 'EAH_00055400-t26_1-p1', 'EAH_00061980-t26_1-p1']",1000.0,0.0
ACONMT,acon_T_c + amet_c --> aconm_c + ahcys_c,['EAH_00026780-t26_1-p1'],1000.0,0.0
ACPPAT141,h_c + pi_c + tdeACP_c --> ACP_c + ttdceap_c,['EAH_00063780-t26_1-p1'],1000.0,0.0
ACPPAT161,h_c + hdeACP_c + pi_c --> ACP_c + hdceap_c,['EAH_00063780-t26_1-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,"['EAH_00063030', 'EAH_00024950-t26_1-p1']",1000.0,0.0
ALATA_L,akg_c + ala__L_c --> glu__L_c + pyr_c,['EAH_00040510-t26_1-p1'],1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,"['EAH_00061720-t26_1-p1', 'EAH_00019240-t26_1-p1']",1000.0,0.0
ALCD2x,etoh_c + nad_c --> acald_c + h_c + nadh_c,['EAH_00015510-t26_1-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,"['EAH_00049780', 'EAH_00066490', 'EAH_00017140', 'EAH_00035570-t26_1-p1', 'EAH_00059750']",1000.0,0.0
ASPTA,akg_c + asp__L_c --> glu__L_c + oaa_c,"['EAH_00040510-t26_1-p1', 'EAH_00063420-t26_1-p1']",1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,['EAH_00025430-t26_1-p1'],1000.0,0.0
CBPS,2.0 atp_c + gln__L_c + h2o_c + hco3_c --> 2.0 adp_c + cbp_c + glu__L_c + 2.0 h_c + pi_c,"['EAH_00040520-t26_1-p1', 'EAH_00048400-t26_1-p1', 'EAH_00003150']",1000.0,0.0
DASYN161,ctp_c + h_c + pa161_c --> cdpdhdec9eg_c + ppi_c,"['EAH_00034780-t26_1-p1', 'EAH_00009990-t26_1-p1']",1000.0,0.0
DHFS,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,"['EAH_00015700-t26_1-p1', 'EAH_00017180-t26_1-p1']",1000.0,0.0
DUTPDP,dutp_c + h2o_c --> dump_c + h_c + ppi_c,['EAH_00039440-t26_1-p1'],1000.0,0.0
DXPRIi,dxyl5p_c + h_c + nadph_c --> 2me4p_c + nadp_c,['EAH_00002570-t26_1-p1'],1000.0,0.0
E4PD,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,['EAH_00007450-t26_1-p1'],1000.0,0.0
EAR100x,h_c + nadh_c + tdec2eACP_c --> dcaACP_c + nad_c,['EAH_00044420-t26_1-p1'],1000.0,0.0
