reaction ids,reaction formulas,genes,upper_bounds,lower_bounds
ACACT2r,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,['EROM_060890-t26_1-p1'],1000.0,0.0
ACACT3r,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,['EROM_060890-t26_1-p1'],1000.0,0.0
ACCOAL,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,['EROM_050280-t26_1-p1'],1000.0,0.0
ADNK1,adn_c + atp_c --> adp_c + amp_c + h_c,['EROM_060590-t26_1-p1'],1000.0,0.0
ALATRS,ala__L_c + atp_c + trnaala_c --> alatrna_c + amp_c + ppi_c,['EROM_021400-t26_1-p1'],1000.0,0.0
ARGTRS,arg__L_c + atp_c + trnaarg_c --> amp_c + argtrna_c + ppi_c,['EROM_080480-t26_1-p1'],1000.0,0.0
ASPTRS,asp__L_c + atp_c + trnaasp_c --> amp_c + asptrna_c + ppi_c,"['EROM_060720-t26_1-p1', 'EROM_060730-t26_1-p1']",1000.0,0.0
DHFS,atp_c + dhpt_c + glu__L_c --> adp_c + dhf_c + h_c + pi_c,['EROM_061610-t26_1-p1'],1000.0,0.0
DSERDHr,nadp_c + ser__D_c --> 2amsa_c + h_c + nadph_c,['EROM_081160-t26_1-p1'],1000.0,0.0
DUTPDP,dutp_c + h2o_c --> dump_c + h_c + ppi_c,['EROM_060350-t26_1-p1'],1000.0,0.0
E4PD,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c,['EROM_070750-t26_1-p1'],1000.0,0.0
G1PACT,accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c,['EROM_110560-t26_1-p1'],1000.0,0.0
GLUTRS,atp_c + glu__L_c + trnaglu_c --> amp_c + glutrna_c + ppi_c,['EROM_021120-t26_1-p1'],1000.0,0.0
GMHEPAT,atp_c + gmhep1p_c + h_c --> adphep_DD_c + ppi_c,['EROM_110740-t26_1-p1'],1000.0,0.0
GRXR,grxox_c + 2.0 gthrd_c --> grxrd_c + gthox_c,['EROM_051450-t26_1-p1'],1000.0,0.0
GTHOr,gthox_c + h_c + nadph_c --> 2.0 gthrd_c + nadp_c,"['EROM_051450-t26_1-p1', 'EROM_090760']",1000.0,0.0
I4FE4ST,4.0 h_c + iscu_4fe4s_c --> 4fe4s_c + iscu_c,['EROM_010290-t26_1-p1'],1000.0,0.0
LALDO3,h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c,['EROM_010770-t26_1-p1'],1000.0,0.0
LYSTRS,atp_c + lys__L_c + trnalys_c --> amp_c + lystrna_c + ppi_c,['EROM_040520-t26_1-p1'],1000.0,0.0
MAN1PT2,gdp_c + h_c + man1p_c --> gdpmann_c + pi_c,['EROM_110560-t26_1-p1'],1000.0,0.0
MOADSUx,iscssh_c + moadamp_c + nadh_c --> amp_c + iscs_c + moadcosh_c + nad_c,['EROM_111660-t26_1-p1'],1000.0,0.0
MPTSS,atp_c + h_c + moadcoo_c --> moadamp_c + ppi_c,"['EROM_031160-t26_1-p1', 'EROM_021250-t26_1-p1']",1000.0,0.0
NADK,atp_c + nad_c --> adp_c + h_c + nadp_c,['EROM_071010-t26_1-p1'],1000.0,0.0
NDPK3,atp_c + cdp_c --> adp_c + ctp_c,['EROM_061520-t26_1-p1'],1000.0,0.0
NDPK5,atp_c + dgdp_c --> adp_c + dgtp_c,['EROM_061520-t26_1-p1'],1000.0,0.0
NDPK6,atp_c + dudp_c --> adp_c + dutp_c,['EROM_061520-t26_1-p1'],1000.0,0.0
NTP1,atp_c + h2o_c --> adp_c + h_c + pi_c,"['EROM_110400-t26_1-p1', 'EROM_071200-t26_1-p1', 'EROM_020010-t26_1-p1', 'EROM_030410-t26_1-p1', 'EROM_011050-t26_1-p1']",1000.0,0.0
PANTS,ala_B_c + atp_c + pant__R_c --> amp_c + h_c + pnto__R_c + ppi_c,['EROM_031140-t26_1-p1'],1000.0,0.0
PFK,atp_c + f6p_c --> adp_c + fdp_c + h_c,['EROM_030580-t26_1-p1'],1000.0,0.0
PUNP1,adn_c + pi_c --> ade_c + r1p_c,['EROM_011100-t26_1-p1'],1000.0,0.0
PUNP4,dgsn_c + pi_c --> 2dr1p_c + gua_c,['EROM_011100-t26_1-p1'],1000.0,0.0
PUNP5,ins_c + pi_c --> hxan_c + r1p_c,['EROM_011100-t26_1-p1'],1000.0,0.0
PYK,adp_c + h_c + pep_c --> atp_c + pyr_c,['EROM_091040-t26_1-p1'],1000.0,0.0
RNDR1b,adp_c + grxrd_c --> dadp_c + grxox_c + h2o_c,['EROM_051450-t26_1-p1'],1000.0,0.0
RNDR2b,gdp_c + grxrd_c --> dgdp_c + grxox_c + h2o_c,['EROM_051450-t26_1-p1'],1000.0,0.0
RNDR3,cdp_c + trdrd_c --> dcdp_c + h2o_c + trdox_c,"['EROM_060660-t26_1-p1', 'EROM_100800-t26_1-p1']",1000.0,0.0
RNDR3b,cdp_c + grxrd_c --> dcdp_c + grxox_c + h2o_c,['EROM_051450-t26_1-p1'],1000.0,0.0
RNDR4b,grxrd_c + udp_c --> dudp_c + grxox_c + h2o_c,['EROM_051450-t26_1-p1'],1000.0,0.0
RPI,r5p_c --> ru5p__D_c,['EROM_100040-t26_1-p1'],1000.0,0.0
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,['EROM_011260-t26_1-p1'],1000.0,0.0
TMDPP,pi_c + thymd_c --> 2dr1p_c + thym_c,['EROM_011100-t26_1-p1'],1000.0,0.0
TPI,dhap_c --> g3p_c,"['EROM_110100-t26_1-p1', 'EROM_050290-t26_1-p1']",1000.0,0.0
