,rxns_added
0,EX_hb_e
1,SK_trnahis_c
2,MTHFC
3,FACOAL260
4,EX_tton_e
5,DGTPtmc
6,PINOS
7,METMETILEt
8,NADK3
9,TTONR2pp
10,SK_trnathr_c
11,FACOAE60
12,EX_metmetile_e
13,EX_lystyrile_e
14,SK_trnaphe_c
15,DB4PS
16,GGNG
17,GLDBRAN
18,XAND
19,SK_trdrd_c
20,NNDPR
21,DNDPt11m
22,SK_trnatrp_c
23,SK_trnapro_c
24,DATPtm_cho
25,DGK2m
26,EX_lyslyslys_e
27,EX_ileargile_e
28,ILEARGILEt
29,r1691
30,LYSTYRILEt
31,INSK
32,SK_trnagly_c
33,CO2tmt
34,PDYXPT_c
35,4HBZCOAFm
36,ASADHc
37,PSP_L
38,LYSTYRILEr
39,PMDPHT
40,PAPA120
41,EX_lyspheile_e
42,OCTDPtmt
43,DROPPRy
44,ASPK
45,34HPLtm
46,THRS
47,PUNP7
48,HSDHc
49,PHEMEtm
50,HMR_6782
51,STPT1
52,PGLc
53,QULNS_1
54,SK_trnatyr_c
55,PTD1INOt
56,ALDD31
57,TSULt4_3
58,EX_trp__L_e
59,HMBZ
60,ASPO3
61,SK_trnaser_c
62,SK_trnaglu_c
63,SK_trnacys_c
64,CSPMDDC
65,RBFSb_1
66,METHFtxc
67,T4HCINNMFM
68,GLPASE2
69,LYSLYSLYSt
70,SK_trnamet_c
71,SK_trnaala_c
72,THD1m
73,HMGLB
74,CSPMDDH
75,LYSPHEILEt
76,SO3abcppc
77,r0950
78,FTHFLi
79,UDPGtnic
80,TMDPK
81,ILEARGILEr
82,ALLTN
83,SK_trnaleu_c
84,FACOAE141
85,HBtr
86,METMETILEr
87,HMBZex
88,R_group_phosphotase_1
89,HISD_c
90,GLPASE1
91,GLBRAN
92,OPHBDCm
93,EX_fadh2_c
94,URIC
95,LYSLYSLYSr
96,GLGNS1
97,SK_trnaile_c
98,LYSPHEILEr
99,4HBZFm
100,SK_trnaasn_c
101,Hfv
102,PYDXO
103,GTPCII
104,O2tm
105,lipid2
106,DLDLBTc
107,DNDPt13m
108,COUCOAFm
109,SK_trnaarg_c
110,UGLYCH
111,SK_trnalys_c
112,TSULR3e
113,lipid4
114,HBZOPTm
115,lipid1
116,SK_trnaval_c
117,SK_trnagln_c
118,G3POc
119,OPHHXm
120,TAUDO
121,r1568
122,SK_trnaasp_c
123,PSERT
124,PGCD
125,EX_ptd1ino_e
