,rxns_added
0,r1807: gly_c + leu__L_e + na1_e --> gly_e + leu__L_c + na1_c
1,r1818: leu__L_e + na1_e + val__L_c --> leu__L_c + na1_c + val__L_e
2,r1881: ile__L_c + na1_e + thr__L_e --> ile__L_e + na1_c + thr__L_c
3,r2041: ala__L_c + his__L_e --> ala__L_e + his__L_c
