,rxns_added
0,OPHBDCm
1,PLDAGAT_HDE_EPA_OLE_PE_10_c
2,ECOAH5_1
3,FACOAL40im
4,HACD5i
5,RIBFSc
6,ACOADAGAT_HDE_ARA_ARA_c
7,PLDPE_HDE_ARA_c
8,PLDAGAT_DHA_EPA_ARA_PC_3_c
9,4HBZFm
10,3HAACOAT80
11,HTDCACBP
12,DAGK_LNA_OLE_c
13,BUTt2m
14,ETHAPT_PALM_OLE_c
15,PLDPC_LNA_OLE_c
16,MAGAH2264Z7Z10Z13Z16Z19Z_c
17,PLDPC_OLE_OLE_c
18,LPCAT_MYRS_EPA_sn2_c
19,FAOXC8060m
20,T4HCINNMFM
21,NNDPR
22,34HPLtm
23,PCD12DS_LNA_OLE_sn1_c
24,DAGK_OLE_OLE_c
25,ETHAPT_PALM_DHA_c
26,ASPO6_1
27,PLDAGAT_HDE_ARA_ARA_PC_1_c
28,HACD6i
29,PLDAGAT_HDE_EPA_OLE_PE_13_c
30,LPCAT_HDE_HDE_sn2_c
31,DAGAH_PALM_OLE_c
32,PHEMEtm
33,RHACOAR80
34,ECOAH6m
35,HMR_4957
36,ETHAPT_DHA_ARA_c
37,GTPCII
38,ACOADAGAT_DHA_EPA_DHA_c
39,DAGAH_LNA_OLE_c
40,HMR_2609
41,FAOXC6040m
42,BUTCT
43,3HAACOAT60
44,DAGAH_PALM_DHA_c
45,PLDAGAT_DHA_EPA_ARA_PE_11_c
46,OCTDPtmt
47,HMR_2608
48,ARTFR53nhs
49,DAGAH_DHA_DHA_c
50,UDPGtnic
51,O2tmt
52,PCW3DS_MYRS_EPA_sn2_c
53,MTHFD2m
54,GDPtmt
55,PLA2PE_DHA_DHA_c
56,HMR_6782
57,METHFtxc
58,ETHAPT_OLE_OLE_c
59,RHACOAR60
60,FAOXC1611402m
61,HMR_0378
62,DESAT20_2
63,COUCOAFm
64,R5PFLc
65,GTPtmt
66,DAGAH_LNA_DHA_c
67,ACChex
68,PLDPC_HDE_ARA_c
69,RBFSa
70,LPEAT_DHA_ARA_sn2_c
71,THFtmt
72,EX_ptd1ino_e
73,PTD1INOt
74,ACACT6r_1
75,DROPPRy
76,ETHAPT_DHA_DHA_c
77,PLDAGAT_DHA_EPA_DHA_PE_10_c
78,HMR_2610
79,4HBZCOAFm
80,ACOAD5_1
81,r2393
82,CHOPT_HDE_HDE_c
83,GLYt2m
84,QULNS
85,SERt2m
86,ARTFR53_cho
87,FAOXC16180m
