,rxns_added
0,GMPR
1,HSDxi
2,HSK
3,GMPt6
4,GHMT2r
5,DHRc
6,HCO3E
7,ASPTA6
8,EX_lac__L_e
9,EX_orot_e
10,SULO
11,CYSLY3
12,CO2t
13,ASPK
14,EX_mal__L_e
15,HSDHc
16,SERGLNexR
17,CYSGLUexR
18,ASADHc
19,ASNN
20,TSULR3e
21,FAO181p_oddc
22,CITt2r
23,EX_amet_e
24,CBMKr
