,rxns_added
0,5MTHFt2_1
1,VALDHr
2,GLYO1
3,HCO3E
4,ICL
5,EX_lyslyslys_e
6,GMPt6
7,PROt2r
8,EX_ileargile_e
9,LYSLYSLYSt
10,UREA
11,METMETILEr
12,EX_metmetile_e
13,OMMBLHX3
14,3HAO
15,ASPTA6
16,DMQMT
17,GTHRDt2
18,MMTSAO
19,DIPEPabc6c
20,QMO2
21,PSERT
22,SACCD1
23,METMETILEt
24,AATA
25,HKYNH
26,CYSLY3
27,MCITLmc
28,LYSTYRILEt
29,TRPO2
30,GMPR
31,MALS
32,FKYNH
33,PGCD
34,CITt2r
35,ACOADH2
36,EX_5mthf_e
37,Q8H2tmt
38,PCLAD
39,LYSTYRILEr
40,AKO
41,ECOAH12
42,HIBHc
43,CO2t
44,PSP_L
45,AMCOXO
46,SACCD2
47,HMNOc
48,PYDXO
49,HMGLB
50,OMPHHX3
51,AM6SAD
52,HISD_c
53,EX_lystyrile_e
54,KYN3OX
55,AASAD2
56,PDYXPT_c
57,OHPHM
58,PYR5CDmc
59,ILEARGILEt
60,ILEARGILEr
61,GTHRDH_syn
62,SULO
63,PHETHPTOX
64,LYSLYSLYSr
65,DHPR
66,LAAL15
67,FAO181p_oddc
68,HMR_3915
