,rxns_added
0,EX_ala__L_e: ala__L_e <=> 
1,EX_trp__L_e: trp__L_e <=> 
2,TRPt: trp__L_e --> trp__L_c
3,EX_val__L_e: val__L_e <=> 
4,VALtec: val__L_e --> val__L_c
5,EX_pyr_e: pyr_e <=> 
6,O2tmt: o2_m <=> o2_c
7,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
8,EX_cit_e: cit_e <=> 
9,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
10,HCO3E: co2_c + h2o_c --> h_c + hco3_c
11,FERIRDe: 2.0 fe3_e + qh2_c --> 2.0 fe2_e + 2.0 h_e + q_c
12,O2tm: o2_c --> o2_m
13,PFK_ppi: f6p_c + ppi_c --> fdp_c + h_c + pi_c
14,EX_chsterol_e: chsterol_e <=> 
15,CHOLESTTDe: chsterol_c --> chsterol_e
16,EX_succ_e: succ_e <=> 
17,ICL: icit_c --> glx_c + succ_c
18,FERIRDe: 2.0 fe3_e + qh2_c --> 2.0 fe2_e + 2.0 h_e + q_c
19,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
20,EX_pnto__R_e: pnto__R_e <=> 
21,PNTOte: pnto__R_e --> pnto__R_c
22,EX_man_e: man_e <=> 
23,MANt1r: man_e <=> man_c
24,EX_etha_e: etha_e <=> 
25,ETHAt: etha_e --> etha_c
26,EX_fum_e: fum_e <=> 
27,ICL: icit_c --> glx_c + succ_c
28,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
29,HCO3E: co2_c + h2o_c --> h_c + hco3_c
30,O2tm: o2_c --> o2_m
31,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
32,ASNGLNNaEx: asn__L_e + gln__L_c + na1_e --> asn__L_c + gln__L_e + na1_c
33,EX_4abut_e: 4abut_e <=> 
34,SO4CLtex: 2.0 cl_c + so4_e --> 2.0 cl_e + so4_c
35,O2tmt: o2_m <=> o2_c
36,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
37,HCO3E: co2_c + h2o_c --> h_c + hco3_c
38,PTRCTA: akg_c + ptrc_c --> 4abutn_c + glu__L_c
39,GLUDC: glu__L_c + h_c --> 4abut_c + co2_c
40,SO3R: 5.0 h_c + 3.0 nadh_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nad_c
41,CLFORtex: cl_e + 2.0 for_c --> cl_c + 2.0 for_e
42,PFK_ppi: f6p_c + ppi_c --> fdp_c + h_c + pi_c
43,FDH7: co2_c + fdxr_42_c + h_c --> fdxo_42_c + for_c
44,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
45,ARTPLM1: Rtotalcoa_c --> pmtcoa_c
46,ARGSL: argsuc_c --> arg__L_c + fum_c
47,FE3DCITexs: 2.0 cit_e + fe3_e --> fe3dcit_e
48,lipid2: Rtotalcoa_c <=> dcacoa_c + ddcacoa_c + hdcoa_c + hxcoa_c + occoa_c + odecoa_c + pmtcoa_c + stcoa_c + tdcoa_c + tdecoa_c
49,CITt2r: cit_e + h_e <=> cit_c + h_c
50,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
51,r2026: gln__L_c + orn_e --> gln__L_e + orn_c
52,HCO3E: co2_c + h2o_c --> h_c + hco3_c
53,FERIRDe: 2.0 fe3_e + qh2_c --> 2.0 fe2_e + 2.0 h_e + q_c
54,ECOAR: h_c + nadph_c + od2coa_c --> nadp_c + stcoa_c
55,PDYXPT_c: pydam_c + pyr_c --> ala__L_c + pydx_c
56,CBMKr: atp_c + co2_c + nh4_c --> adp_c + cbp_c + 2.0 h_c
57,GLYCK: atp_c + glyc__R_c --> 3pg_c + adp_c + h_c
58,OCT: cbp_c + orn_c --> citr__L_c + pi_c
59,ARGSS: asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c
60,ARGt5r: arg__L_e --> arg__L_c
61,EX_lipoate_e: lipoate_e <=> 
62,LIPOti_1: atp_c + h2o_c + lipoate_e + na1_e --> adp_c + h_c + lipoate_c + na1_c + pi_c
63,EX_gal__L_e: gal__L_e <=> 
64,EX_sphmyln_e: sphmyln_e <=> 
65,CEPTC: cdpchol_c + dag_hs_c --> cmp_c + h_c + pchol_hs_c
66,GPDDA3: g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c
67,SO4CLtex: 2.0 cl_c + so4_e --> 2.0 cl_e + so4_c
68,DHCRD1: dhcrm_hs_c + nadp_c --> crm_hs_c + h_c + nadph_c
69,DSAT: Rtotalcoa_c + sphgn_c --> coa_c + dhcrm_hs_c + h_c
70,lipid2: Rtotalcoa_c <=> dcacoa_c + ddcacoa_c + hdcoa_c + hxcoa_c + occoa_c + odecoa_c + pmtcoa_c + stcoa_c + tdcoa_c + tdecoa_c
71,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
72,2_7_8_3: cdpchol_c + crm_c + h_c --> cmp_c + sphmyln_c
73,SMPD3l_host: h2o_c + sphmyln_hs_c --> cholp_c + crm_c + h_c
74,RTOT4_cho: R4coa_cho_c --> Rtotalcoa_c
75,ARTFR41_cho: fadh2_m + hdcoa_c --> R4coa_cho_c + fad_m
76,SMS: crm_hs_c + pchol_hs_c --> dag_hs_c + sphmyln_hs_c
77,CLFORtex: cl_e + 2.0 for_c --> cl_c + 2.0 for_e
78,CHOLK: atp_c + chol_c --> adp_c + cholp_c + h_c
79,FDH7: co2_c + fdxr_42_c + h_c --> fdxo_42_c + for_c
80,SPHMYLNt: sphmyln_e <=> sphmyln_c
81,EX_spmd_e: spmd_e <=> 
82,DKMPPD2: dkmpp_c + 3.0 h2o_c --> 2kmb_c + for_c + 6.0 h_c + pi_c
83,GPDDA3: g3ps_c + h2o_c --> glyc3p_c + h_c + ser__L_c
84,SO4CLtex: 2.0 cl_c + so4_e --> 2.0 cl_e + so4_c
85,ADMDC: amet_c + h_c --> ametam_c + co2_c
86,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
87,MTAP: 5mta_c + pi_c --> 5mdr1p_c + ade_c
88,MDRPD: 5mdru1p_c --> dkmpp_c + h2o_c
89,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
90,SPMS: ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c
91,CLFORtex: cl_e + 2.0 for_c --> cl_c + 2.0 for_e
92,EX_asp__L_e: asp__L_e <=> 
93,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
