,rxns_added
0,EX_hb_e
1,TSULt
2,ASADHc
3,PSP_L
4,LYSTYRILEr
5,EX_tton_e
6,PUNP5
7,FDMOtau
8,LYSLYSLYSt
9,LYSLYSLYSr
10,r1574
11,LYSPHEILEr
12,HMGLB
13,AMCOXO
14,METMETILEt
15,LYSPHEILEt
16,EX_lyspheile_e
17,TTONR2pp
18,AASAD2
19,EX_fol_e
20,NADDP
21,ASPK
22,r0963
23,EX_metmetile_e
24,THRS
25,QUILSYN
26,EX_lystyrile_e
27,ILEARGILEr
28,GLYDHDA
29,TSULR3e
30,SO3t
31,NNDPR
32,r1581
33,STPT1
34,EX_lyslyslys_e
35,G3POc
36,EX_ileargile_e
37,PGLc
38,ILEARGILEt
39,HBtr
40,LYSTYRILEt
41,INSK
42,METMETILEr
43,PCLAD
44,VALt2r
45,HMBZex
46,AATA
47,AM6SAD
48,HSDxi
49,ALDD31
50,SACCD1
51,EX_trp__L_e
52,PSERT
53,HISD_c
54,HMBZ
55,PGCD
56,NAPT
57,SACCD2
