,rxns_added
0,FACOAE100
1,SK_trnaleu_c
2,SK_trnaarg_c
3,THMMPt4_1
4,THRTHRARGt
5,lipid3
6,SK_trnalys_c
7,SK_trnatrp_c
8,QUILSYN
9,METHFtxc
10,PIPLC
11,ACP1_FMN
12,EX_ptd1ino_e
13,ILEARGILEt
14,SK_trnacys_c
15,GGNG
16,RBK
17,EX_lystyrile_e
18,ICL
19,PSP_L
20,FKYNH
21,FADDP
22,GLPASE1
23,LYSPHEILEt
24,SK_trnapro_c
25,Hfv
26,PPM2
27,HBZOPTm
28,O2tm
29,MALS
30,KHK
31,KYN3OX
32,CYSDS
33,MCITLmc
34,SK_trnaasn_c
35,FACOAE120
36,GLPASE2a
37,MMTSAO
38,ASPTA6
39,FRUt1r
40,THRTHRARGr
41,SK_trnaphe_c
42,MTHFC_1
43,lipid4
44,MI1PP
45,HXAt
46,FACOAE60
47,HIBHr
48,CYSLY3
49,NTRIR3ppc
50,r1636
51,SULO
52,ACALD
53,HBtr
54,SK_trnahis_c
55,SK_trnagly_c
56,GTHRDt2
57,TRPO2
58,SK_trnaasp_c
59,AGDI_1
60,AMCOXO
61,ACChex
62,LYSPHEILEr
63,NNDPR
64,PGCD
65,DGTPtmc
66,PHEMEtm
67,DAGK120
68,SK_trnaala_c
69,HKYNH
70,DNDPt58m
71,SK_trnathr_c
72,CO2tmt
73,PYR5CDmc
74,ILEARGILEr
75,GLBRAN
76,4HBZFm
77,pail_uptake
78,EX_lyslyslys_e
79,ACOADH2
80,LYSTYRILEr
81,NAt5
82,PGMfc
83,AATA
84,DAGK141
85,FTHFLi
86,LYSLYSLYSr
87,HIBDkt
88,EX_hb_e
89,GMPR
90,EX_ileargile_e
91,LYSLYSLYSt
92,PSERT
93,UDPGtnic
94,SK_trnaval_c
95,RTOT4nhs
96,3HAO
97,ARTFR42nhs
98,HMGLB
99,CBPAH
100,PGLc
101,OCTDPtmt
102,SK_trnaglu_c
103,DGTPtm_cho
104,AM6SAD
105,LYSTYRILEt
106,NADK
107,HISD_c
108,PTD1INOt
109,lipid2
110,EX_thrthrarg_e
111,GLGNS1
112,SK_trnatyr_c
113,GLDBRAN
114,SACCD2
115,TMPK
116,SK_trnagln_c
117,PCLAD
118,EX_fadh2_c
119,COUCOAFm
120,SK_trnaile_c
121,EX_pail_e
122,4HBZCOAFm
123,34HPLtm
124,SK_trnaser_c
125,OPHHXm
126,UREA
127,EX_thmmp_e
128,AASAD2
129,MI3PP
130,SACCD1
131,OPHBDCm
132,PYDXO
133,SK_trnamet_c
134,T4HCINNMFM
135,EX_lyspheile_e
136,CITt2r
137,FACOAE141
138,FAO80pc
139,R07456
140,HMR_6782
141,PPDK
142,PINOS
