,rxns_added
0,CITt4_1
1,EX_dolichol__L_e
2,CITACt
3,DEDOLP1_L
4,VALtec
5,PRO1x
6,ACOAD1z
7,GLYCOe
8,5AOPt
9,CITt2r
10,FT
11,EX_glucan1500_e
12,CHOLESTTDe
13,ALAPAT4te
14,NCNt
15,NAt5
16,EX_gln__L_e
17,PGMfc
18,EX_ins_e
19,MALS
20,HCO3E
21,THFGLUH
22,DEDOLR_L
23,EX_chsterol_e
24,ACITL
25,GLUDC
26,G3PT
27,NTRIR2y
28,LDH_D
29,EX_mal__L_e
30,ICL
31,EX_5aop_e
32,GLS2
33,MALTe
34,UREA
35,GLXCL
36,EX_val__L_e
37,GLUCAN2abc
38,GLS2e
39,ASPTA6
40,EX_succ_e
41,INSt
42,NTRIR2x
43,TRSARyr
44,DEDOLP2_L
45,EX_asp__L_e
46,CITL
47,EX_glycogen1500_e
48,FDH7
49,H2OGLYAQPt
50,HMR_9720
51,EX_4abut_e
52,EX_glu__L_e
53,PYR5CDmc
54,GGT_L
55,GLYCK2
56,NH4t_1
57,H2Ot
58,CYSTBLc
59,PRO1y
60,NH4t
61,CYSLY3
62,FBA
63,EX_ala__L_e
64,MEPCT
65,P5CD
66,ACOAD1f
67,SUCOAACTr
68,NTRIR3ppc
