,rxns_added
0,SK_trnaser_c
1,FACOAL260
2,CYSLY3
3,CO2tmt
4,R_group_phosphotase_1
5,METHFtxc
6,SK_trnaleu_c
7,SK_trnaasn_c
8,RBFSa
9,SK_trnaala_c
10,EX_ptd1ino_e
11,PHEMEtm
12,FACOAE60
13,DROPPRy
14,SHK3Dr
15,UDPGtnic
16,SK_trnatrp_c
17,A5PISO
18,GTPCII
19,R5PFLc
20,LPADSSN
21,CAT
22,MET_SLV
23,TDSKN
24,PTD1INOt
25,SK_trnatyr_c
26,SK_trnathr_c
27,SK_trnagln_c
28,QULNS
29,KDOPS
30,SK_trnaphe_c
31,MEPCT
32,DHQS
33,MOATN
34,SK_trnahis_c
35,OPHBDCm
36,NNDPR
37,ASPO2
38,SK_trnalys_c
39,PMDPHT
40,RIBFSc
41,SK_trnamet_c
42,4HBZtmt
43,O2tm
44,KDOCT2
45,SK_trnaile_c
46,OCTDPtmt
47,DDPA
48,SK_trnaarg_c
49,SK_trnaasp_c
50,SK_trnagly_c
51,KDOPP
52,SK_trnacys_c
53,SK_trnapro_c
54,FACOAE141
55,SK_trnaval_c
56,TALA
