,rxns_added
0,HMGLB
1,EX_lyslyslys_e
2,LYSPHEILEr
3,LYSLYSLYSt
4,VALTA
5,KYN3OX
6,NMNDA
7,PSP_L
8,AATA
9,G3PT
10,DMBZIDS
11,LYSTYRILEt
12,ACOADH2
13,AMCOXO
14,AM6SAD
15,NTRIR3ppc
16,r1801
17,ILEARGILEt
18,NADDP
19,MCITLmc
20,H2Ot
21,NCNt
22,EX_lyspheile_e
23,SACCD2
24,LYSPHEILEt
25,LPLIPAL2G160
26,MMSDHir
27,NADPPPS
28,AASAD2
29,PPDK
30,EX_ileargile_e
31,DBRC
32,TRPO2
33,r1953
34,HDCEAt
35,PYDXO
36,HKYNH
37,ILEARGILEr
38,PTRCtex2
39,3HAO
40,SACCD1
41,THRTHRARGr
42,EX_lystyrile_e
43,GMPR
44,GPDDA4
45,CITL
46,PSERT
47,PGCD
48,LYSTYRILEr
49,LYSLYSLYSr
50,ASPTA6
51,PCLAD
52,EX_thrthrarg_e
53,CITACt
54,THRTHRARGt
55,UREA
56,FKYNH
57,HACOADr
58,HISD_c
59,PDYXPT_c
60,NH4t
61,GMPt6
62,HIBHr
