,rxns_added
0,HKYNH
1,GPDDA4
2,ICL
3,EX_lyslyslys_e
4,UPPRT
5,DIPEPabc6c
6,LYSTYRILEr
7,ASPTA6
8,HXAt
9,QMO2
10,PGCD
11,EX_metmetile_e
12,MMSAD1
13,LYSLYSLYSt
14,FKYNH
15,PLDAGAT_HDE_ARA_ARA_PE_11_c
16,ARTCOAL1
17,FOLt2_1
18,EX_fol_e
19,LYSLYSLYSr
20,GMPR
21,AMCOXO
22,ILEARGILEr
23,SACCD1
24,THRTHRARGt
25,SULO
26,HIBHr
27,r1579
28,NNDPR
29,CHOPT_HDE_EPA_c
30,QUILSYN
31,METMETILEt
32,PLDPE_HDE_HDE_c
33,PLA2PE_HDE_HDE_c
34,ATPUP
35,GMPt6
36,FAO181p_evenc
37,LPLIPAL2A120
38,UTCY
39,EX_thrthrarg_e
40,THRTHRARGr
41,PLDPE_HDE_ARA_c
42,KYN3OX
43,METMETILEr
44,CYSLY3
45,DNADDP
46,PSP_L
47,CITt2r
48,LYSTYRILEt
49,AATA
50,HMGLB
51,LPLIPAL2G141
52,LAAL15
53,NADPPPS
54,PLDAGAT_HDE_ARA_ARA_PC_3_c
55,r1923
56,HIBD
57,PPDK
58,PAPA_HDE_EPA_c
59,EX_lystyrile_e
60,MCITLmc
61,ACOADH2
62,CYTDK1
63,ILEARGILEt
64,LPCAT_HDE_EPA_sn2_c
65,PYDXO
66,AM6SAD
67,3HAO
68,PSERT
69,EX_ileargile_e
70,RBK
71,MEVK3
72,AASAD2
73,MALS
74,PLIPA2A180
75,DAGCPT
76,HISD_c
77,PCLAD
78,SACCD2
79,RTOTALFATPc
80,TRPO2
81,PLDPC_HDE_ARA_c
