,rxns_added
0,r2041: ala__L_c + his__L_e --> ala__L_e + his__L_c
1,r1808: ala__L_c + leu__L_e + na1_e --> ala__L_e + leu__L_c + na1_c
2,r1961: citr__L_c + leu__L_e + na1_e --> citr__L_e + leu__L_c + na1_c
3,THRASNNaEx: asn__L_c + na1_e + thr__L_e --> asn__L_e + na1_c + thr__L_c
