,rxns_added
0,DSATnhs
1,MIP2C324PLC_SC
2,R5PFLc
3,MYCSacp58
4,PCW3DS_PALM_EPA_sn2_c
5,COA_h_tx
6,CPC5MT
7,CPC3MT
8,COBNAD
9,ECOAH1
10,MIPC324PLC_SC
11,r2393
12,DAGK_PALM_EPA_c
13,LNLNCGCRNt
14,CPC8MM
15,MIPC224PLC_SC
16,HMR_3106
17,CBIabc
18,ACChex
19,EX_cbi_e
20,IPCS124_SC
21,QULNS
22,DSCLCOCH
23,UPP3MT
24,NNDPR
25,ACOAR7mc
26,CHOPT_EPA_EPA_c
27,ADOCBIK
28,NADPHtmt
29,PLA2PC_PALM_ARA_c
30,COUCOAFm
31,LPCAT_PALM_PALM_sn2_c
32,T4HCINNMFM
33,4HBZFm
34,CPC4MT
35,ASPO2
36,DAGK_EPA_EPA_c
37,HACD6
38,HACD1i
39,FA141COAabcp
40,r1324
41,CPC2MT
42,LCAT50enhs
43,PCHOLN24_HSPLA2nhs
44,HMR_6782
45,MYC1CYC3
46,CHOPT_EPA_DHA_c
47,FLDR2
48,HMR_2635
49,ACALDCD
50,LPCHOLtnhs
51,PLA2_2e_cho
52,HMR_0795nhs
53,OPHBDCm
54,RIBFSc
55,ECOAH6m
56,CHOPT_PALM_EPA_c
57,CHOPT_PALM_PALM_c
58,CHOLESACATc
59,HTDCACBP
60,4HBZCOAFm
61,C161CPT12
62,RBFSa
63,CBIAT
64,MIP2C226PLC_SC
65,COB2NDARED
66,NADPt2_c
67,PSPHS
68,LTHRK
69,AGPATCOA_EPA_EPA_c
70,CPC6MT
71,CARN1836Z9Z12Zt_m
72,AGPATCOA_EPA_DHA_c
73,CDGS1
74,LCAT1e_cho
75,r1481
76,LPCAT_EPA_DHA_sn2_c
77,CPC6R
78,EX_ptd1ino_e
79,PCW3DS_EPA_EPA_sn2_c
80,UDPGtnic
81,CYRDAR2
82,PLA2PC_EPA_ARA_c
83,CHOLESTle_1nhs
84,DROPPRy
85,CDGS
86,DAGK_EPA_DHA_c
87,GTPCII
88,PYRDC2
89,HACD2i
90,PHEMEtm
91,MIP2CS226_SC
92,FAOXC1611402m
93,ARTCOAL1_cho
94,ACOAD1z
95,ACOAD2
96,DHCRD1nhs
97,O2tm
98,PPTPt_x
99,PLA2_2enhs
100,OCTDPtmt
101,r0860
102,QMO3
103,CERH124
104,34HPLtm
105,CYRDAR
106,PCHOLN264_HSt1enhs
107,ASPO4_1
108,O2tp
109,ARTPLM1
110,ECOAH2_1c
111,COB1NDAAT1
112,FAO141p_odd
113,AGPATCOA_PALM_EPA_c
114,VITEtl
115,THRPDC
116,CPPPGOAN2
117,C161CRN2t
118,PLA2_2nhs
119,ADOCBIPS
120,ASPO5_1
121,PTD1INOt
122,MIP2CS324_SC
123,COBALTt5
