,rxns_added
0,ARGARGr
1,EX_lac__L_e
2,OXGDC
3,VALtec
4,EX_man_e
5,EX_ala__L_e
6,EX_chsterol_e
7,EX_gal__L_e
8,EX_val__L_e
9,EX_citr__L_e
10,2_7_8_3
11,EX_sprm_e
12,EX_fum_e
13,DHCRD1
14,EX_etha_e
15,EX_pnto__R_e
16,SPHMYLNt
17,HMR_9608
18,PNTOte
19,PYDXO
20,EX_ser__L_e
21,EX_argarg_e
22,PTRCTA
23,EX_sphmyln_e
24,ARGARGt
25,EX_asp__L_e
26,SPRMti
27,DSAT
28,ORNt
29,MANt1r
30,EX_trp__L_e
31,EX_lipoate_e
32,lipid2
33,EX_succ_e
34,TRPt
35,GLUDC
36,EX_4abut_e
37,EX_mal__L_e
38,HMR_9805
39,CSPMDDH
40,CHOLESTTDe
41,FRD2
42,EX_orn_e
43,EX_crm_e
44,EX_pyr_e
45,r0817
46,EX_cit_e
47,CSPMDDC
