,rxns_added
0,RHAT1
1,PLDPC_LNA_LNA_c
2,HEPT3
3,PCD12DS_LNA_MYRS_sn1_c
4,PLA2PC_MYRS_ARA_c
5,PLPSA21819Z1829Z12Z
6,PLA2PE_HDE_OLE_c
7,UAG2E
8,LPSSYN_HP
9,TDPDRE
10,LPLIPAL1G181
11,PHEPHETHRr
12,EX_mettrpphe_e
13,ETHAPT_MYRS_LNA_c
14,ANNAT
15,HMR_2190
16,GLYC3Pabcpp
17,LPEAT_OLE_LNA_sn2_c
18,PKETX
19,PLDAGAT_OLE_EPA_DHA_PE_15_c
20,RPI
21,pe_prod4
22,CHOPT_MYRS_STC_c
23,HGPHT
24,CHOPT_OLE_MYRS_c
25,PLPSA21819Z1845Z9Z12Z15Z
26,PLIPA2G181
27,DCTPD2
28,METTRPPHEr
29,CDAPPA161
30,CMPDAi
31,ETHAPT_LNA_LNA_c
32,PLCD
33,PLDAGAT_PALM_PALM_LNA_PC_8_c
34,NNDPR
35,DAGAH_MYRS_HDE_c
36,HOCDACBP
37,PKETF
38,DAGAH_MYRS_EPA_c
39,MPBQ
40,PAPA_DHA_EPA_c
41,MOAT2
42,ETHAPT_MYRS_DHA_c
43,PLDAGAT_HDE_PALM_LNA_PC_7_c
44,BCR6ppc
45,PLPSA21801835Z9Z12Z
46,EX_phephethr_e
47,PLDPC_OLE_LNA_c
48,PLDPC_MYRS_LNA_c
49,PLDPE_HDE_EPA_c
50,34HPPOR
51,CDAPPA181
52,PLDAGAT_OLE_EPA_DHA_PE_13_c
53,PLA2PE_OLE_DHA_c
54,LPLIPAL1A160pp
55,GMPR
56,ASPOb
57,CHOPT_MYRS_DHA_c
58,PGPP180
59,PCD6DS_DHA_GLNA_sn2_c
60,METTRPPHEt
61,PHEPHETHRt
62,PAPA_MYRS_STC_c
63,TECA1S45
64,PLA2PE_LNA_LNA_c
65,PSSA160
66,ARTCOAL1
67,HDCAtexi
68,PSD141
69,S7PI
70,GLCTR3
71,ETHAPT_DHA_OLE_c
72,CDPPT160
73,ACCOAtm_1
74,IPDPtmt
75,PLA2PE_HDE_EPA_c
76,TDPADGAT
77,CHOPT_OLE_DHA_c
78,PGSA161
79,lipid2
80,PLD_SC
81,TOCOPHS1
82,AGPATCOA_OLE_MYRS_c
83,PLDPE_OLE_MYRS_c
84,AGPAT120
85,ETHAPT
86,FAOXC180
87,PAPA18111Z1819Z
88,ETHAPT_OLE_DHA_c
89,PAPA182_9_12
90,RFA_HP
