,rxns_added
0,EX_ser__L_e
1,AGPRim
2,DSAT
3,DHCRD1
4,CHOLESTTDe
5,EX_trp__L_e
6,r0817
7,EX_pyr_e
8,EX_sprm_e
9,ARGSL
10,EX_succ_e
11,EX_cit_e
12,PYDXO
13,MANt1r
14,EX_asp__L_e
15,ASAPTc
16,MALS
17,ICL
18,ARGSS
19,VALtec
20,PTRCOX1
21,HMR_4957
22,EX_citr__L_e
23,EX_man_e
24,EX_pnto__R_e
25,2_7_8_3
26,EX_4abut_e
27,GPDDA3
28,SPMS
29,EX_crm_e
30,EX_val__L_e
31,HMR_9608
32,EX_gal__L_e
33,ARGDI
34,ARGN
35,FE3DCITexs
36,ETHAt
37,r2526
38,EX_lac__L_e
39,EX_fum_e
40,CYSGLNNaEx
41,MGSA
42,UREA
43,ARTFR41_cho
44,GLYCt
45,PTRCTA
46,HMR_9805
47,SPHMYLNt
48,ACOAR7mc
49,EX_chsterol_e
50,HCO3E
51,EX_lipoate_e
52,CBMKr
53,ARTPLM1
54,PNTOte
55,EX_sphmyln_e
56,TRPt
57,CITt2r
58,SO4HCOtex
59,LALDO3
60,ACGKm
61,SPRMt2i
62,NODOy
63,ORNt3m
64,RTOT4_cho
65,ASNGLNNaEx
66,lipid2
67,DHCRD2
68,EX_etha_e
69,CHOLK
70,TSR
71,ORNTACim
72,EX_mal__L_e
73,EX_ala__L_e
74,GLUDC
75,SPRMti
76,OCT
