,rxns_added
0,SULR_ferr
1,GTHS_h
2,NAt5
3,PLDAGAT_DHA_EPA_ARA_PC_6_c
4,EX_trpiletrp_e
5,CHOLESTle_1nhs
6,LCAT7enhs
7,HCO3_h_thi
8,PHEPHETHRr
9,PLDAGAT_PALM_EPA_ARA_PC_1_c
10,PAPA_HDE_HDE_h
11,CYO1b2_syn
12,CBFC_u
13,LPCAT_HDE_ETA_sn2_c
14,LCAT44enhs
15,DHCRD2
16,MOGATnhs
17,PLDAGAT_MYRS_EPA_ARA_PC_3_c
18,AACPDAGAT_OLE_PALM_HDE_h
19,LPCAT_OLE_OLE_sn2_c
20,DSAT
21,ACth
22,GGPS_1c
23,DAGK_STC_ARA_c
24,r2097
25,G3PAT1619Z_h
26,CHOPT_STC_MYRS_c
27,EX_tag_enhs
28,PLDPC_MYRS_MYRS_c
29,FAEL184_cho
30,PHEPHETHRt
31,CHOPT_HDE_EPA_c
32,PLDPC_HDE_HDE_c
33,H2Otu_syn
34,ACCOAC_h
35,CLOXAtex2
36,PLDAGAT_OLE_EPA_DHA_PC_6_c
37,NADPHtu
38,GLU4ABUTthi
39,PLDAGAT_HDE_EPA_OLE_PC_2_c
40,LPCAT_MYRS_STC_sn2_c
41,UDCPDP
42,TAG_HDE_HDE_PALMt_h
43,ANXANOR
44,FPPS_h
45,ELO6ETA_c
46,DGDGW6DS1829Z12Z1617Z
47,DMATT2
48,PLDAGAT_MYRS_EPA_ARA_PC_4_c
49,DGDGGH1829Z12Z1617Z
50,ACP1619ZD9DS
51,CDGGGPP4
52,NADK_h
53,PLDPE_EPA_HDE_c
54,FA140ACPHi_1
55,PCW3DS_HDE_EPA_sn2_c
56,PLDAGAT_DHA_EPA_ARA_PE_12_c
57,GRTT2
58,PIP3P_EPA_EPA_c
59,DESAT20_2
60,PLDPC_EPA_HDE_c
61,NADHth
62,PLDAGAT_EPA_EPA_EPA_PC_4_c
63,PLDAGAT_OLE_EPA_DHA_PE_14_c
64,GGGT_HDE_HDE_5_h
65,ACCOAth
66,GLUNA1th
67,DGDGS_HDE_HDE_h
68,ATPS_h
69,GGDPtu
70,MCOATA_1
71,MGDGW3DS1839Z12Z15Z1627Z10Z
72,TRPILETRPt
73,NKCC2t
74,LPEAT_PALM_LNA_sn2_c
75,AGPATACP_HDE_HDE_h
76,EAR181y_1
77,PLDAGAT_DHA_EPA_ARA_PE_10_c
78,HMR_0469nhs
79,DGGGPS2
80,DAGK_HDE_OLE_c
81,PEDH12_HSPLA2nhs
82,SO4OXAtex2
83,LPCAT_EPA_ETA_sn2_c
84,MGDGS_HDE_HDE_h
85,MAGtnhs
86,GGGT_EPA_HDDE_8_h
87,G3PAT181_9
88,PLDAGAT_HDE_EPA_ARA_PC_7_c
89,MGDGD7DS1819Z1617Z
90,AGPATCOA_EPA_HDE_c
91,AGPAT181_9
92,ACP1819ZD9DS_h
93,G3PD2_1
94,DHAP_pi_thr
95,GGGT_OLE_HDE_8_h
96,DGDGGH1819Z1617Z
97,TAG_OLE_PALM_HDEt_h
98,ADD
99,GGPS_h
100,PIP5P_EPA_EPA_c
101,ETHAPT_EPA_DHA_c
102,GPPSh
103,GTHAMPORh
104,ADPHt_h
105,FRTT2
106,LDL_HSSYNnhs
107,PLDAGAT_OLE_PALM_HDE_PE_10_c
108,ACALDh
109,SUAT_h
110,PLDAGAT_EPA_EPA_EPA_PE_11_c
111,PLA2PC_PALM_OLE_c
112,AACPS1_1
113,INSH
114,PCW3DS_EPA_EPA_sn2_c
115,EX_phephethr_e
116,FA180h
117,CDGGGS2
118,GGGT_EPA_HDDE_6_h
119,DGGGPS
120,3OAS181_1
121,ARGDh
122,EX_ldl_enhs
123,CHOPT_EPA_DHA_c
124,PLDAGAT_DHA_EPA_ARA_PC_4_c
125,AACPDAGAT_HDE_HDE_PALM_h
126,IPDPth
127,CHOPT_EPA_EPA_c
128,ETHAPT_PALM_LNA_c
129,ETHAPT_MYRS_STC_c
130,SO4t_h
131,H2Othu
132,EX_udcpp_e
133,ATAMh
134,SMPD3l
135,PLDAGAT_HDE_EPA_ARA_PC_6_c
136,GGGPS
137,CDGGGS
138,r2094
139,3OAR181_1
140,PE12_HSABCtnhs
141,CYSS_1
142,PCHOLHEP_HSt1enhs
143,GDR_nadp_h
144,IDIh
145,THRA_1
146,DPMVD2
147,APG3PAT180
148,DGDGS_EPA_HDDE_h
149,THRNA1th
150,AACPS6_1
151,UDCPPtexi
152,TRPILETRPr
153,PLDPC_STC_ARA_c
154,GLUth
155,NDH1_2u
156,PIP4K_EPA_EPA_c
157,TAGAH_HDE_HDE_PALM_c
158,CHOPT_MYRS_STC_c
159,ACSERthi
160,MGDGW6DS1829Z12Z1627Z10Z2
