,rxns_added
0,UDPDOLPT_U
1,3OAS100_ap
2,RE2514N
3,HCO3_h_thi
4,PLA2PC_LNA_OLE_c
5,DAGAH1819Z18111Z
6,DOLPMT4
7,NADHtap
8,PLPSD1819Z1819Z
9,MCOATA_1
10,TAG_OLE_PALM_HDEt_h
11,LPS3_18_1nhs
12,M4BET2ernhs
13,PLDAGAT_HDE_ARA_HDE_PE_10_c
14,CYRDAR
15,PLDAGAT_HDE_ARA_HDE_PE_11_c
16,HKYNH
17,ACACT6r_1
18,DOLPMT1
19,AACPS6_1
20,HACOADr
21,PLDAGAT_DHA_EPA_DHA_PC_4_c
22,ILEARGILEr
23,r0330
24,LPCH2264Z7Z10Z13Z16Z19Z_sn1_c
25,r2374
26,SQDGS_HDE_HDE_h
27,ACACt2m
28,MCITLm
29,GLS2e
30,ETHAPT_STC_LNA_c
31,RE3051C
32,RHACOAR60
33,EAR160x_ap
34,ANXANOR
35,RTOT_2_cho
36,ACCOAC_h
37,3OAR80_ap
38,FA140ACPHi_1
39,CPPPGO_ap
40,5DOAN
41,PLA2_2_18_2_16_0nhs
42,ELO6ETA_c
43,F4RHi
44,EX_5fthf_e
45,NADPHtu
46,PLDPC_LNA_EPA_c
47,GLCTR2
48,MLTP3
49,NTPP4
50,LPCH1619Z_sn1_c
51,LPLPS1AGPE1819Z
52,PE12_HSABCtnhs
53,PI4P3K_cho
54,PI45PLC_18_1_18_2nhs
55,G3PAT160_ap
56,PCD12DS_LNA_DHA_sn1_c
57,HMR_3429
58,ACRNtm
59,3HAACOAT60
60,DADNK
61,2_7_8_3
62,3OAS80_ap
63,PPAP_cho
64,FAS140_ap
65,SMS21enhs
66,3OAS140_ap
67,IPDPth
68,GPDDA3
69,LPEAT_LNA_ALNA_sn2_c
70,COBALTt5
71,POR2
72,GLUth
73,PLDAGAT_DHA_EPA_DHA_PE_9_c
74,PAPA_DHA_GLNA_c
75,ETHAPT_DHA_HDE_c
76,PAPA140
77,ETHAPT_DHA_GLNA_c
78,CHOPT_HDE_DHA_c
79,OXOAEL
80,PCD6DS_STC_GLNA_sn2_c
81,PLPSA21819Z1819Z
82,PI5P3Kernhs
83,ACCOAth
84,TMDK1
85,ABTArm
86,IPC124PLC_SC
87,AGPATCOA_MYRS_EPA_c
88,r1579
89,RTOT_2nhs
90,O2tap
91,PLDAGAT1819Z18111Z1819Z4
92,G3PAT120_ap
93,CHOPT_DHA_DHA_c
94,DAGAH_OLE_EPA_c
