,rxns_added
0,PSCVT
1,TMDPK
2,SK_trnagly_c
3,CO2tmt
4,EX_amet_e
5,r1602
6,MTAADA
7,SK_trnaala_c
8,RE0935C
9,PHEMEtm
10,RE0935E
11,SK_trnaval_c
12,EX_imp_e
13,APH140
14,MET_SLV
15,IMPtr
16,THRTHRARGr
17,DMBZIDS
18,SK_trnaasp_c
19,SK_trnahis_c
20,FADDP
21,DDPA
22,SK_trnamet_c
23,OPHHXm
24,SK_trnatrp_c
25,SK_trnatyr_c
26,SK_trnaile_c
27,HISD_c
28,SK_trnaphe_c
29,SK_trnapro_c
30,SK_trnalys_c
31,SK_trnaglu_c
32,SK_trnaleu_c
33,SK_trnaarg_c
34,r1604
35,SK_trnaser_c
36,THRTHRARGt
37,MALTPTabc
38,lipid3
39,SK_trnacys_c
40,SK_trnathr_c
41,HBZOPTm
42,OPHBDCm
43,PDS1c
44,PUNP_pf
45,MALTHXabc
46,CMSc
47,4HBZtm
48,AMETt2
49,PIPLC
50,OCTDPtmt
51,DHQS
52,SK_trnaasn_c
53,APG3PAT140
54,EX_thrthrarg_e
55,SK_trnagln_c
