,rxns_added
0,EX_pnto__R_e: pnto__R_e <=> 
1,PNTOte: pnto__R_e --> pnto__R_c
2,EX_lac__L_e: lac__L_e <=> 
3,LALDO3: h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c
4,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
5,SO3R: 5.0 h_c + 3.0 nadh_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nad_c
6,MALLAC: h_c + mal__L_c --> co2_c + lac__L_c
7,CITt2r: cit_e + h_e <=> cit_c + h_c
8,lipid2: Rtotalcoa_c <=> dcacoa_c + ddcacoa_c + hdcoa_c + hxcoa_c + occoa_c + odecoa_c + pmtcoa_c + stcoa_c + tdcoa_c + tdecoa_c
9,mthgxl_s: dhap_c --> mthgxl_c
10,ARTPLM1: Rtotalcoa_c --> pmtcoa_c
11,EX_gal__L_e: gal__L_e <=> 
12,EX_asp__L_e: asp__L_e <=> 
13,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
14,GLYCK2: atp_c + glyc__R_c --> 2pg_c + adp_c + h_c
15,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
16,SO3R: 5.0 h_c + 3.0 nadh_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nad_c
17,CITt4_1: cit_e + na1_e --> cit_c + na1_c
18,ASPTA6: ala__L_c + oaa_c --> asp__L_c + pyr_c
19,BIOMASS_Ecoli_core_w_GAM: 1.496 3pg_c + 3.7478 accoa_c + 59.81 atp_c + 0.361 e4p_c + 0.0709 f6p_c + 0.129 g3p_c + 0.205 g6p_c + 0.2557 gln__L_c + 4.9414 glu__L_c + 59.81 h2o_c + 3.547 nad_c + 13.0279 nadph_c + 1.7867 oaa_c + 0.5191 pep_c + 2.8328 pyr_c + 0.8977 r5p_c --> 59.81 adp_c + 4.1182 akg_c + 3.7478 coa_c + 59.81 h_c + 3.547 nadh_c + 13.0279 nadp_c + 59.81 pi_c
20,HCO3E: co2_c + h2o_c --> h_c + hco3_c
21,EX_succ_e: succ_e <=> 
22,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
23,FRD: fadh2_c + fum_c --> fad_c + succ_c
24,GLYCK2: atp_c + glyc__R_c --> 2pg_c + adp_c + h_c
25,ICL: icit_c --> glx_c + succ_c
26,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
27,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
28,MALS: accoa_c + glx_c + h2o_c --> coa_c + h_c + mal__L_c
29,CITt4_1: cit_e + na1_e --> cit_c + na1_c
30,GLXCL: 2.0 glx_c + h_c --> 2h3oppan_c + co2_c
31,lipid2: Rtotalcoa_c <=> dcacoa_c + ddcacoa_c + hdcoa_c + hxcoa_c + occoa_c + odecoa_c + pmtcoa_c + stcoa_c + tdcoa_c + tdecoa_c
32,BIOMASS_Ecoli_core_w_GAM: 1.496 3pg_c + 3.7478 accoa_c + 59.81 atp_c + 0.361 e4p_c + 0.0709 f6p_c + 0.129 g3p_c + 0.205 g6p_c + 0.2557 gln__L_c + 4.9414 glu__L_c + 59.81 h2o_c + 3.547 nad_c + 13.0279 nadph_c + 1.7867 oaa_c + 0.5191 pep_c + 2.8328 pyr_c + 0.8977 r5p_c --> 59.81 adp_c + 4.1182 akg_c + 3.7478 coa_c + 59.81 h_c + 3.547 nadh_c + 13.0279 nadp_c + 59.81 pi_c
33,HCO3E: co2_c + h2o_c --> h_c + hco3_c
34,ARTPLM1: Rtotalcoa_c --> pmtcoa_c
35,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
36,CITRtm: citr__L_m --> citr__L_c
37,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
38,ORNTACim: acorn_m + glu__L_m --> acglu_m + orn_m
39,ARGSL: argsuc_c --> arg__L_c + fum_c
40,AGPRim: acg5p_m + h_m + nadph_m --> acg5sa_m + nadp_m + pi_m
41,HCO3Em: co2_m + h2o_m --> h_m + hco3_m
42,ACGKm: acglu_m + atp_m --> acg5p_m + adp_m
43,ARGSS: asp__L_c + atp_c + citr__L_c --> amp_c + argsuc_c + h_c + ppi_c
44,OCTm: cbp_m + orn_m --> citr__L_m + pi_m
45,BIOMASS_Ecoli_core_w_GAM: 1.496 3pg_c + 3.7478 accoa_c + 59.81 atp_c + 0.361 e4p_c + 0.0709 f6p_c + 0.129 g3p_c + 0.205 g6p_c + 0.2557 gln__L_c + 4.9414 glu__L_c + 59.81 h2o_c + 3.547 nad_c + 13.0279 nadph_c + 1.7867 oaa_c + 0.5191 pep_c + 2.8328 pyr_c + 0.8977 r5p_c --> 59.81 adp_c + 4.1182 akg_c + 3.7478 coa_c + 59.81 h_c + 3.547 nadh_c + 13.0279 nadp_c + 59.81 pi_c
46,GLTS_m: akg_m + gln__L_m + h_m + nadh_m --> 2.0 glu__L_m + nad_m
47,ARGt5r: arg__L_e --> arg__L_c
48,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
49,SO4CLtex: 2.0 cl_c + so4_e --> 2.0 cl_e + so4_c
50,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
51,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
52,MTAP: 5mta_c + pi_c --> 5mdr1p_c + ade_c
53,ADMDC: amet_c + h_c --> ametam_c + co2_c
54,MDRPD: 5mdru1p_c --> dkmpp_c + h2o_c
55,BIOMASS_Ecoli_core_w_GAM: 1.496 3pg_c + 3.7478 accoa_c + 59.81 atp_c + 0.361 e4p_c + 0.0709 f6p_c + 0.129 g3p_c + 0.205 g6p_c + 0.2557 gln__L_c + 4.9414 glu__L_c + 59.81 h2o_c + 3.547 nad_c + 13.0279 nadph_c + 1.7867 oaa_c + 0.5191 pep_c + 2.8328 pyr_c + 0.8977 r5p_c --> 59.81 adp_c + 4.1182 akg_c + 3.7478 coa_c + 59.81 h_c + 3.547 nadh_c + 13.0279 nadp_c + 59.81 pi_c
56,CLFORtex: cl_e + 2.0 for_c --> cl_c + 2.0 for_e
57,SPMS: ametam_c + ptrc_c --> 5mta_c + h_c + spmd_c
58,DKMPPD2: dkmpp_c + 3.0 h2o_c --> 2kmb_c + for_c + 6.0 h_c + pi_c
59,FDH7: co2_c + fdxr_42_c + h_c --> fdxo_42_c + for_c
60,EX_pyr_e: pyr_e <=> 
61,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
62,PPDK: atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c
63,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
64,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
65,PFK_ppi: f6p_c + ppi_c --> fdp_c + h_c + pi_c
66,CITt2r: cit_e + h_e <=> cit_c + h_c
67,BIOMASS_Ecoli_core_w_GAM: 1.496 3pg_c + 3.7478 accoa_c + 59.81 atp_c + 0.361 e4p_c + 0.0709 f6p_c + 0.129 g3p_c + 0.205 g6p_c + 0.2557 gln__L_c + 4.9414 glu__L_c + 59.81 h2o_c + 3.547 nad_c + 13.0279 nadph_c + 1.7867 oaa_c + 0.5191 pep_c + 2.8328 pyr_c + 0.8977 r5p_c --> 59.81 adp_c + 4.1182 akg_c + 3.7478 coa_c + 59.81 h_c + 3.547 nadh_c + 13.0279 nadp_c + 59.81 pi_c
68,O2tm: o2_c --> o2_m
69,EX_etha_e: etha_e <=> 
70,ETHAt: etha_e --> etha_c
71,EX_4abut_e: 4abut_e <=> 
72,RBK: atp_c + rib__D_c --> adp_c + h_c + r5p_c
73,GLYCK2: atp_c + glyc__R_c --> 2pg_c + adp_c + h_c
74,PTRCTA: akg_c + ptrc_c --> 4abutn_c + glu__L_c
75,PYDXO: 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c --> 2.0 h2o2_c + pydam_c
76,PKETF: f6p_c + pi_c --> actp_c + e4p_c + h2o_c
77,SO3R: 5.0 h_c + 3.0 nadh_c + so3_c --> 3.0 h2o_c + h2s_c + 3.0 nad_c
