,rxns_added
0,RE1803C
1,PHEPHETHRt
2,TMDPP
3,CHOPT_OLE_OLE_c
4,ACONTm
5,DHPM2
6,FASm260
7,HEPT3
8,PLDAGAT_MYRS_EPA_LNA_PC_3_c
9,ICL
10,MOAT2
11,ACOADAGAT_EPA_EPA_EPA_c
12,PLDPE_HDE_OLE_c
13,CRMtenhs
14,PGSA161
15,MIP2C326PLC_SC
16,HMR_1766
17,lipid4
18,PLA2PE_LNA_LNA_c
19,HEPT1
20,MIPC124PLC_SC
21,FASm220
22,HMR_1769
23,FAEL183_cho
24,RPPDIMAS
25,MOAT3C
26,UDPGtnic
27,R_group_phosphotase_1
28,CYNTL_m
29,AHMMPS_1
30,ETHAPT_LNA_LNA_c
31,PLDPC_PALM_LNA_c
32,PSP_L
33,HEPT5
34,RRPPDIMAS
35,PGSA120
36,PGSA160
37,PRFGS_1
38,ETHAPT_PALM_LNA_c
39,PGSA141
40,VPAMTr
41,PPRGL
42,PTDCACRNt
43,VALTRPVALt
44,O2tm
45,RBFK
46,RTOT_2_cho
47,PLDAGAT_PALM_PALM_LNA_PC_1_c
48,IPC224PLC_SC
49,LPEAT_LNA_EPA_sn2_c
50,PCW3DS_LNA_EPA_sn2_c
51,GLCTR4
52,PAPA_LNA_EPA_c
53,PPDIMAS
54,CDAPPA141
55,ETHAPT_LNA_EPA_c
56,PCW3DS_LNA_ALNA_sn2_c
57,PTD1INOt
58,HEPK1
59,AGPAT18111Z160hc
60,PGSA181
61,DAGK181
62,HCO3Em
63,VALTRPVALr
64,CHOPT_HDE_EPA_c
65,ETHAPT_HDE_MYRS_c
66,HMR_0909
67,DAGAH_HDE_MYRS_c
68,GALT1
69,RE2814M
70,5HBZIDMT
71,THRHISHISr
72,3HAACOAT60
73,EX_fadh2_c
74,DBRC
75,ETHAPT_HDE_OLE_c
76,DAGCPT
77,FRRPPDIMAS
78,PGSA140
79,EX_valtrpval_e
80,ETHAPT_HDE_ALNA_c
81,XOL27OHtmc
82,DESAT20_1
83,AMPMS
84,AGPATCOA_HDE_MYRS_c
85,IPCS324_SC
86,2DR1PP
87,acoa_prod8
88,FAOXC150m
89,pe_prod2
90,ETHAPT_PALM_PALM_c
91,EX_thrthrarg_e
92,SPHK21c
93,ETHAPT_MYRS_MYRS_c
94,PGSA180
95,EX_dttp_e
96,PAPA_PALM_LNA_c
97,CRNtHa
98,P45027A14m
99,DNDPt53m
100,PAPA_HDE_ALNA_c
101,DNDPt48m
102,GLUDym
103,ETHAPT
104,NTD5
105,SMSnhs
106,4HBHYOX
107,MIPC326PLC_SC
108,RHAT1
109,FACOAL150
110,PRONA1tm
111,FASm240
112,EX_ptdca_e
113,pe_prod4
114,PINOS
115,PHTHDLS2
116,acoa_prod10
117,SPHS1Pt2e
118,PTDCACRNCPT2
119,GLCTR2
120,PLDAGAT_HDE_EPA_ARA_PC_5_c
121,RTOT_2nhs
122,PLA2PE_PALM_HDE_c
123,PCD12DS_LNA_OLE_sn1_c
124,AGPAT181
125,PLDPC_LNA_EPA_c
126,PHEPHETHRr
127,GMPt6
128,GPAM_1nhs
129,ALAtmi
130,DTTPtm_cho
131,r0911
132,CHLP
133,DHAD1
134,EX_sphmyln_enhs
135,SMS21enhs
136,MMSAD1m
137,PCADYOX
138,DAGK120
139,pc_prod
140,KARI_3hmoac
141,r0483
142,PPAPnhs
143,r0330
144,DAGPYP_SC
145,BUP2
146,EX_thrhishis_e
147,RHACOAR60
148,PLA2PC_HDE_LNA_c
149,CHOPT_LNA_LNA_c
150,PCW3DS_HDE_ALNA_sn2_c
151,ETHAPT_HDE_EPA_c
152,PLA2PE_HDE_OLE_c
153,FASPHDCA
154,GART
155,FASm280
156,PEPC_m
157,PLDPC_HDE_ALNA_c
158,PLA2PE_OLE_OLE_c
159,HEPT2
160,DNDPt55m
161,DTTPt
162,ARTFR42_cho
163,PREPPACPH
164,EX_ptd1ino_e
165,CDAPPA120
166,ETHAPT_STC_STC_c
167,AACPS11
168,HMPK1
169,CHOPT_PALM_HDE_c
170,NADPPPS
171,ARTFR207_cho
172,ARTFR207nhs
173,DAGK141
174,PLD_SC
175,THRTHRARGt
176,DTMPK
177,RE1810M
178,PLDAGAT_HDE_EPA_ARA_PC_3_c
179,r1400
180,LPEAT_HDE_ALNA_sn2_c
181,LPCAT_LNA_ALNA_sn2_c
