,rxns_added
0,ETHAPT
1,DAGK120
2,r1853
3,PLIPA2E120
4,CO2tmt
5,METTRPPHEr
6,GLUDym
7,TSR
8,HCO3E
9,FDH7
10,EX_pap_e
11,LADGMDH
12,FRD3
13,LPEH1619Z_sn1_c
14,EX_argphearg_e
15,ARGPHEARGt
16,EX_dmso_e
17,ALAGLUE
18,MAGAH1819Z_c
19,DAGK161
20,ps_prod1
21,CHORM
22,EX_phephethr_e
23,GTHRDH_syn
24,PFL
25,PAPt
26,EX_fadh2_c
27,DNDPt44m
28,TSULR3e
29,DMSOR2
30,PLIPA2A120
31,G5SADs
32,NO3R3pp
33,CDAPPA180
34,LPEH140_sn1_c
35,HISPHEARGr
36,lipid2
37,PLDPE_MYRS_MYRS_c
38,PSSA180
39,DBRC
40,METTRPPHEt
41,NN5HBPRT
42,HISPHEARGt
43,TMLYSOX
44,DAGK141
45,LPLIPAL1A181
46,PLIPA2A181
47,4TMEABUTNt2
48,NMNt7
49,PHEPHETHRr
50,PLIPA2E141
51,LPEH1819Z_sn1_c
52,LPLIPAL1A120
53,EX_mettrpphe_e
54,EX_lipid_c
55,CPS_m
56,PSSA120
57,AMETt2
58,DAGK181
59,EX_4tmeabutn_e
60,H2O2t
61,OCBT_1
62,ORNCT
63,KHK
64,PLA2PE_MYRS_MYRS_c
65,EX_hisphearg_e
66,NOS
67,TMLT_c
68,GHMT3
69,LPLIPAL1E120
70,NADPHtmt
71,PGKhc
72,DTTPtm_cho
73,LYSLYSLYSt
74,PEFLIP
75,DMSt
76,LYSLYSLYSr
77,OCTm
78,AKGt2n
79,FADDP
80,ARGPHEARGr
81,DAPDC
82,PYDXO
83,ACTNMO
84,EX_lyslyslys_e
85,PPNDH
86,LPLIPAL1E141
87,EX_amet_e
88,LPLIPAL1A161
89,NODOx
90,PHEPHETHRt
91,DAGAH_HDE_HDE_c
92,PLIPA2A141
93,GLYK
94,ps_prod6
95,RBFK
96,NADPPPS
97,DMSOR1
98,DAGK140
99,lipid5
100,lipid3
101,lipid10
102,MAGAH1619Z_c
103,LPLIPAL1A141
104,NMNP
105,PLIPA2E181
106,GTHOXti
107,PLA2PE_HDE_HDE_c
108,DMBZIDS
109,ARTPLM1
110,TMABADH
111,LALGP
112,CDAPPA120
113,MGSA2
114,5HBZIDMT
115,ACChex
116,FBA
117,DAGK180
118,DMSOR2e
119,FRD7
120,r2412
121,GTHPe
122,THRALANaEx
