,rxns_added
0,EX_spmd_e
1,SELCYSTGL
2,BSCT
3,FORtm
4,ATAMh
5,OGLT
6,NCNt
7,FMFTSPFT_b
8,TMLYSOX
9,NADPHtmt
10,UDCPRT
11,PKETF
12,O2tm
13,GULNLR
14,NADPtmt
15,NNDPR
16,HMR_0657nhs
17,CPS_m
18,F4MTSPR
19,r1877
20,MLTHFtmt
21,MDHC_nadp_hr
22,DOLMANP_ter
23,N2OR
24,MTSPC
25,ACONTm
26,CODHr
27,3MOPt2im
28,PUNP_pf
29,GALFT
30,MANAO
31,r1383_1
32,r1546
33,GLYNA1tm
34,EX_sprm_e
35,r1464
36,QULNS
37,OXAt
38,THRt2pp
39,HYDFDN2r
40,TSULDHpp2
41,F4H2O
42,SPRMt2i
43,TTONR1pp
44,10FTHF5GLUtm
45,NORRDX
46,MALGLUth
47,NAt5
48,LPS_YPtetra
49,CBPAH
50,PKETX
51,RE3515C
52,NO2R
53,GLYDHDA
54,MDRPD
55,CPS
56,ATPS_h
57,NH4th
58,FMFD_b
59,AGDI_1
60,NIT_n1p4
61,ACS_h
62,G12MT3_c
63,GLCBRAN3
64,r1552
65,AHHST
66,FPGS7_1
67,AGMT
68,PCm
69,ASAPTc
70,UDCPGT
71,HMR_0654
72,r2400
73,igg_hc
74,RHACOAR80
75,SELCYSTS
76,PUTA3
77,ASPO2y
78,AMID5
79,DDGLK
80,GHMT2r_m
81,FPGS7m
82,THBPT4ACAMDASE
83,DOLPMT1_c
84,SERAT
85,MET_SLV
86,EDD
87,ADPHt_h
88,SELTOR_c
89,ACOAR3mc
90,MGCH
91,MNNH
92,FFSD1r
93,H2Othu
94,r1914
95,GLUth
96,AATHB
97,AF1PTc
98,ACCOAth
99,MTAP
100,HMR_0653nhs
101,F4MTSPD
102,GULN3D
103,TMLT_c
104,ROO
105,r2385
106,r0403
107,OCTm
108,KHK
109,CBL
110,COB1NDAAT1
111,O16RHAT
112,COB1NDAAT2
113,DKMPPD2
114,G1P_pi_th
115,THRTHRARGr
116,SERNA1tm
