,rxns_added
0,ETHAPT_LNA_OLE_c
1,CITACt
2,FAO4
3,LYSPHEILEt
4,NFMLDF
5,RBK
6,GLNyLATthc
7,RE3491C
8,FAEL183_cho
9,HACD2
10,PLDPC_PALM_HDE_c
11,PLDAGAT_OLE_HDE_HDE_PE_9_c
12,DAGAH_PALM_HDE_c
13,PI4P5K_pf
14,DAGAH_MYRS_MYRS_c
15,RHACOAR120
16,MGCHrm
17,O2tp
18,PCm
19,EX_ileargile_e
20,CHOPT_MYRS_DHA_c
21,PPPGO4
22,GLXO2p
23,LPCAT_LNA_EPA_sn2_c
24,VALTAim
25,G3PAT180_1
26,PLA2PE_MYRS_MYRS_c
27,r2420
28,CHOPT_OLE_DHA_c
29,NDH1_3uc
30,NMNN
31,NPH
32,PAPA1819Z1819Z
33,PLDAGAT_HDE_EPA_ARA_PC_5_c
34,MI1PP
35,GNMT
36,FACOAE180
37,NACHY
38,3HAO
39,H2Otp
40,ETHAPT_OLE_ARA_c
41,CLPNH181
42,PLDPC_HDE_HDE_c
43,PPIth
44,PLA2PE_LNA_GLNA_c
45,PLA2PE_PALM_HDE_c
46,PEFLIP
47,PIP3K_LNA_LNA_c
48,EX_thrthrarg_e
49,ORN_Dtx
50,r0483
51,PLA2PE_PALM_PALM_c
52,PAPA1801819Z
53,LPCAT_MYRS_STC_sn2_c
54,PCD6DS_OLE_GLNA_sn2_c
55,ETHAPT_OLE_EPA_c
56,ACOAR7mc
57,RE3485C
58,r2374
59,NADH2_u10m
60,LPCAT_OLE_GLNA_sn2_c
61,PPDK
62,CHOPT_LNA_LNA_c
63,VALDHr
64,NTRIR3ppc
65,PCD12DS_LNA_LNA_sn2_c
66,LYSTYRILEr
67,LPCAT_STC_EPA_sn2_c
68,3HAACOAT120
69,LPCAT_MYRS_DHA_sn2_c
70,FKYNH
71,UREASE_m
72,4MOPtmt
73,PIPLC
74,PSERT
75,HIBHr
76,ACOADAGAT_HDE_EPA_EPA_c
77,HMGL_1c
78,NTRIR4ppc
79,CHOPT_STC_OLE_c
80,MHGS
81,6HNACMO
82,ACOADAGAT_PALM_PALM_LNA_c
83,OXADC
84,SULR_1
85,CHOPT_STC_EPA_c
86,ACOAD2
87,ACOADAGAT_DHA_EPA_DHA_c
88,ILEARGILEr
89,HPDECEm
90,MMTSAO
91,ETHAPT_OLE_DHA_c
92,ETHAPT_MYRS_HDE_c
93,r0655
94,H2Ot
95,ETHAPT_STC_EPA_c
96,VALt2m
97,PAPA_OLE_ARA_c
98,LPCH140_sn1_c
99,GMPt6
100,ACACt2m
101,HMGL_1
102,CE7083t
103,MCITLmc
104,LYSLYSLYSt
105,AASAD2
106,SARDHm
107,SACCD2
108,KAT2
109,ETHAPT_EPA_ARA_c
110,PCLAD
111,LPEAT_OLE_ARA_sn2_c
112,GLYt2m
113,CITabc
114,ETHAPT_MYRS_DHA_c
115,HMR_0653nhs
116,DHRT_ivcoa
117,MAGAH1819Z
118,CO2tmt
119,EX_CE7083_e
120,HPDECECOAm
121,PGCD
122,VALTA
123,METHFtxc
124,ECOAH2c
125,PLDPC_OLE_ARA_c
126,PLDPC_EPA_ARA_c
127,HKYNH
128,PCW3DS_LNA_EPA_sn2_c
129,AM6SAD
130,HPDECEtm
131,PIPLC_LNA_LNA_c
132,PLDAGAT_OLE_HDE_HDE_PE_14_c
133,ATAMh
134,ACOADH2
135,ASPTA6
136,PLDAGAT_DHA_EPA_DHA_PE_13_c
137,DESAT20_1
138,LPLIPAL2G141
139,PIP4K_LNA_LNA_c
140,PAPA_EPA_ARA_c
141,PLDPE_PALM_HDE_c
142,EX_lystyrile_e
143,LPCAT_STC_OLE_sn2_c
144,AMCOXO
145,ARTFR41_cho
146,PLDPC_LNA_OLE_c
147,PYDXO
148,PSP_L
