,rxns_added
0,SK_trnahis_c
1,SK_trnamet_c
2,SK_trnaala_c
3,SK_trnaleu_c
4,SK_trnaser_c
5,PPIth
6,SK_trnaval_c
7,DHQS
8,NH4tap
9,SK_trnacys_c
10,SK_trnaphe_c
11,OPHHXm
12,PHEth
13,SK_trnalys_c
14,PHEMEtm
15,SK_trnaile_c
16,HMBILtap
17,SK_trnagln_c
18,SK_trnaarg_c
19,COA3tap
20,PHEt_h
21,PPBNGS_ap
22,SK_trnatyr_c
23,SK_trnatrp_c
24,SK_trnathr_c
25,SK_trnaglu_c
26,HMBS_ap
27,SK_trnaasp_c
28,SK_trnapro_c
29,FPPS_h
30,SK_trnaasn_c
31,SK_trnagly_c
