,rxns_added
0,EX_his__L_e
1,PCHOLDEIC_HSPLA2nhs
2,COA4tap
3,OMPDC
4,TCBO
5,MOGAT_cho
6,GGNG
7,FAO80pc
8,ocdcea_t
9,O2tm
10,GSNK
11,HXCT
12,NNMT
13,DAGK141
14,NMNP
15,PCHOLEIC_HSt1enhs
16,FACOAL100t2pp_ap
17,NADK
18,DPCOAK_ap
19,DGGGPS
20,CITt4_4
21,DMSOR1
22,THFGLUH
23,PGCD
24,GLDBRAN
25,ETHAPT_MYRS_MYRS_c
26,APH120
27,ETHAPT_STC_STC_c
28,R_group_phosphotase_1
29,PHEMEtap
30,AMPtap
31,GLPASE1
32,OCT
33,NMNt7
34,PROLPPOATPG160
35,1MNCAMti
36,DHRc
37,ASPTA
38,PGMmc
39,O16GLCT1
40,CEPTEnhs
41,CYSTBLc
42,NADDP
43,FACOAL181t2pp_ap
44,NDH1_3uc
45,CEPTC_cho
46,FBA3
47,PUNP3
48,GLNHISHISr
49,FCLT_ap
50,PSP_L
51,GGGPS
52,GLPASE2a
53,PDS2c
54,FBA
55,LPS3_cho
56,EX_glnhishis_e
57,DPCOAK
58,ETHAPT
59,GLNHISHISt
60,FE2tap
61,DAGK181
62,ETHAPT_HDE_HDE_c
63,DAGCPT
64,TETDHpp2
65,DAGK120
66,FAO181p_oddc
67,ACChex
68,ADPtap
69,GLBRAN
70,DPCOAtap
71,PSYc
72,GLGNS1
73,PPP9tap
74,PYDXO
75,UDPGtnic
76,GLPASE2
77,PDS1c
78,PSERT
79,DMSOR2
80,LPLIPAL2G141
81,TETDHpp3
82,PPItap
83,CEPTCnhs
84,ETHAPT_PALM_PALM_c
85,APH141
86,r1733
87,CITabc
88,ORNALArBATtc
89,EX_succ_e
90,FAO181p_oddc
91,FRD
92,CITt2r
93,FRD5
94,ICL
95,ASPTA
96,NADPPPS
97,MALS
98,EX_5mthf_e
99,5MTHFt
100,EX_citr__L_e
101,PRPPP
102,H2Ot
103,ORNt
104,HMR_0841nhs
105,XTSNH
106,HMR_0842nhs
107,HMR_0829nhs
108,R1PK
109,NEU23nhs
110,UAG2EMA
111,GLBRAN
112,NEU25nhs
113,HMR_0816nhs
114,GGNG
115,ARGARGLYSt
116,GLPASE1
117,OCT
118,NEU21nhs
119,ALLTAMH
120,GLGNS1
121,HMR_0859nhs
122,UGLYCH
123,HMR_0823nhs
124,NMNt7
125,NMNP
126,GLPASE2a
127,NEU22nhs
128,HMR_0860nhs
129,HMR_0825nhs
130,HMR_0864nhs
131,PYDXO
132,TECA3S45
133,G1P_pi_th
134,URIC
135,CBMKr
136,ARGDI
137,EX_argarglys_e
138,HMR_0851nhs
139,ACNPLYS
140,NADK4
141,UAG4Ei
142,ATNAHc
143,DCTCP
144,MALS
145,DBRC
146,DATCY
147,HMR_0817nhs
148,XAO
149,NDH1_3uc
150,HMR_0908
151,HMR_0909
152,ARGARGLYSr
153,UAG2E
154,HMR_0848nhs
155,DMBZIDS
156,EX_lipoate_e
157,LIPOti
158,EX_asn__L_e
159,LPEAT_EPA_ALNA_sn2_c
160,PHTO
161,MI1PP
162,PAPA18111Z1819Z
163,PCD6DS_EPA_GLNA_sn2_c
164,LPCAT_STC_STC_sn2_c
165,AMPt_m
166,DAGK141
167,PLA2PC_EPA_STC_c
168,GCALDtm
169,PIPLC_PALM_PALM_c
170,PLDPC_LNA_ARA_c
171,PLDAGAT_HDE_ARA_ARA_PC_6_c
172,NADK
173,NMNDA
174,GTHRDH_syn
175,PIP4K_PALM_PALM_c
176,PI45PLC_cho
177,r0074
178,MALS
179,AGPATCOA_EPA_STC_c
180,SPODMm
181,PLDPC_DHA_ARA_c
182,FACOAE80
183,ETHAPT_EPA_STC_c
184,AKO
185,ETHAPT_MYRS_MYRS_c
186,CHOPT_STC_STC_c
187,MALSm
188,PLA2PE_LNA_LNA_c
189,PIP3K_PALM_PALM_c
190,DAGAH_STC_DHA_c
191,CYSLY3
192,LPLIPAL2A120
193,RTOTAL2FATPc
194,LPEAT_OLE_ALNA_sn2_c
195,ALLTAMH
196,GLYCLTDym
197,UGLYCH
198,PLDPE_EPA_STC_c
199,GLYDHDA
200,ETHAPT_OLE_ARA_c
201,URIC
202,HMR_0657nhs
203,PLDAGAT_EPA_EPA_ARA_PE_13_c
204,LPCAT_HDE_DHA_sn2_c
205,RTOTAL2t
206,PPDK
207,PAPA_OLE_ARA_c
208,ASPTA
