,rxns_added
0,CHOPT_LNA_LNA_c
1,LPCH1819Z_sn1_c
2,CHOPT_MYRS_STC_c
3,CHOPT_HDE_DHA_c
4,THMMPt4_1
5,LPCAT_HDE_ALNA_sn2_c
6,LYSLYSLYSt
7,AASAD1
8,PLA2PC_LNA_OLE_c
9,PLDAGAT_MYRS_HDE_HDE_PC_3_c
10,PAPA180
11,LPCAT_MYRS_MYRS_sn2_c
12,PLDAGAT_DHA_EPA_ARA_PE_14_c
13,ETHAPT_LNA_ARA_c
14,LPEAT_PALM_MYRS_sn2_c
15,34HPPt2m
16,SK_trnamet_c
17,HBZOPTm
18,DAGAH_PALM_PALM_c
19,FUMt1pp
20,FACOAE120
21,PI4P5K_EPA_PALM_c
22,FACOAE60
23,ARACHCRNt
24,DAGAH_OLE_MYRS_c
25,GPDDA4
26,SK_trnathr_c
27,SK_trnahis_c
28,LPEAT_STC_PALM_sn2_c
29,ACOAD5_1
30,NAt5
31,GGNG
32,LYSLYSLYSr
33,PLIPA2E141
34,OPHHXm
35,ETHAPT_EPA_PALM_c
36,r1262
37,R07456
38,PLDAGAT_DHA_EPA_DHA_PE_16_c
39,DAGAH_STC_PALM_c
40,PLDPC_DHA_LNA_c
41,PIPLC_EPA_PALM_c
42,PAPA_EPA_HDE_c
43,CO2tmt
44,CHOPT_STC_PALM_c
45,PIP4K_EPA_PALM_c
46,FAOXC18C18OHm
47,HCO3E
48,SK_trnatyr_c
49,LPLIPAL2ATE161
50,PLDAGAT_HDE_ARA_ARA_PE_14_c
51,r2508
52,LPEAT_EPA_STC_sn2_c
53,PUNP3
54,3HAACOAT80
55,NCPA_c
56,LPEAT_EPA_PALM_sn2_c
57,PHA
58,CHOPT_OLE_STC_c
59,AMPtr
60,PI345P3P_18_1_20_4nhs
61,CHOPT_OLE_DHA_c
62,FKYNH
63,PLDAGAT_LNA_EPA_LNA_PE_12_c
64,QUILSYN
65,FAH3_1
66,ARTFR202nhs
67,FA80ACPHi
68,PLDAGAT_HDE_EPA_ARA_PC_2_c
69,r2507
70,PPAer
71,HMR_2608
72,LPEAT_STC_GLNA_sn2_c
73,PCD5DS_OLE_EPA_sn2_c
74,ACITL
75,PYDXO
76,GTHOXti
77,CDAPPA181
78,HTDCACBP
79,DAGK_DHA_LNA_c
80,CDAPPA161
81,ETHAPT_STC_GLNA_c
82,PROLPPOATPE160
83,RHACOAR100
84,CHOPT_EPA_EPA_c
85,PLDAGAT_DHA_EPA_ARA_PC_3_c
86,PAPA141
87,SULR_1
88,PLIPA2A141
89,GTHRDH_syn
90,DM_mclPHA_c
91,4HBZCOAFm
92,PLA2PC_HDE_DHA_c
93,PUNP1
94,PSP_L
95,T4HCINNMFM
96,PAPA_STC_GLNA_c
97,PGMmc
98,PLDAGAT_HDE_EPA_ARA_PC_1_c
99,LPCAT_EPA_DHA_sn2_c
100,DADNK
101,SK_trnaser_c
102,HMR_2610
103,PAPA_LNA_GLNA_c
104,G1P_pi_th
105,PGLc
106,ARTCOAL1
107,LPCH2264Z7Z10Z13Z16Z19Z_sn1_c
108,PLDAGAT_MYRS_HDE_HDE_PC_1_c
109,ETHAPT_DHA_LNA_c
110,HMR_6782
111,ETHAPT_STC_EPA_c
112,HISD_c
113,P45021A1r
114,LPS2_18_2_18_2nhs
115,ARACHCPT1
116,FUMt2_2pp
117,PAPA_DHA_ARA_c
118,PCW3DS_HDE_ALNA_sn2_c
119,EX_thmmp_e
120,LPCAT_EPA_STC_sn2_c
121,G6Pt6er
122,LPEAT_DHA_ARA_sn2_c
