,rxns_added
0,OPHHXm
1,r1666
2,NA1ATPaseh
3,NADKm
4,DHNAOT2
5,SK_trnaala_c
6,4HBZtm
7,GLUNA1th
8,SK_trnathr_c
9,SK_trnaphe_c
10,ATPSh
11,SK_trnagln_c
12,SK_trnalys_c
13,SK_trnaasn_c
14,SK_trnacys_c
15,NDH2_syn
16,GAM
17,AMMQT6
18,r1921
19,NO2th
20,SK_trnamet_c
21,SK_trnaile_c
22,OPHBDCm
23,AKGMALth
24,OCTDPtmt
25,DHQS
26,PHEMEtm
27,SK_trnatyr_c
28,HBZOPTm
29,SK_trnaval_c
30,SK_trnapro_c
31,SK_trnagly_c
32,HMR_2495
33,SK_trnaser_c
34,SK_trnaglu_c
35,SK_trnatrp_c
36,DDPA
37,SK_trnahis_c
38,SK_trnaleu_c
39,SK_trnaasp_c
40,SK_trnaarg_c
