,rxns_added
0,PLA2PE_EPA_MYRS_c
1,KHK2
2,ARTCOAL1
3,PLIPA2A120
4,CHOPT_PALM_PALM_c
5,AMCOXO
6,PAPA_HDE_EPA_c
7,HMR_2368
8,PAPA1801819Z
9,TRPO2
10,AATHA
11,DAGK141
12,LYSLYSLYSt
13,SPS
14,SACCD1
15,DHNPA_1
16,HISD_c
17,LPLIPAL2G141
18,GLS2e
19,ASPTA6
20,FAO161p_evenc
21,DGDGS_EPA_HDE_h
22,3HAO
23,FA182ACPH
24,PCLAD
25,ETHAPT_EPA_DHA_c
26,ETHAPT_STC_STC_c
27,PLIPA2A141
28,PLA2PC_HDE_HDE_c
29,DAGK120
30,GLUCAN2abc
31,PAPA1819Z160h
32,UDCPPtexi
33,FBA4
34,GLGNS1
35,LYSLYSLYSr
36,GGGT_HDE_HDE_5_h
37,BFFS
38,aratyr4
39,CHOPT_EPA_DHA_c
40,THRD_L
41,PLD_SC
42,HKYNH
43,LPLIPAL2A120
44,PLA2PA_EPA_STC_c
45,CYSTBLc
46,HMPK_h
47,G3PAT180_1
48,TAGAH_HDE_HDE_PALM_c
49,HXAt
50,PSP_L
51,PCW3DS_DHA_EPA_sn2_c
52,TAG_HDE_HDE_PALMt_h
53,AM6SAD
54,PLIPA2A181
55,APG3PAT120
56,DGDGS1819Z160
57,FBA3
58,PDYXPT_c
59,PMPK_h
60,HCO3_h_thi
61,ACCOAth
62,LPCAT_HDE_ETA_sn2_c
63,PLDPC_PALM_PALM_c
64,PI4P5K_pf
65,UDCPDP
66,AGPAT1819Z160h
67,TREt
68,IOR2b
69,SQDGS_HDE_HDE_h
70,r1527
71,MCOATA_1
72,DAGK181
73,ADCL
74,HCO3E
75,MALS
76,HMGLB
77,3OAS180_h
78,PEDS1801829Z12Z
79,XYLK
80,PCD5DS_STC_EPA_sn2_c
81,SULO
82,GLBRAN
83,DGDGS_HDE_HDE_h
84,KYN3OX
85,G3PAT1819Z_h
86,PLA2PE_EPA_DHA_c
87,FAO181p_evenc
88,r1909
89,PKETF
90,OCTAt
91,r1602
92,EX_fadh2_c
93,AGAKIc
94,PI45BPP
95,AATA
96,PPND
97,PLBPC_SC
98,PYDXO
99,MLTP3
100,GLU4ABUTthi
101,CHOPT_HDE_HDE_c
102,ETHAPT_PALM_PALM_c
103,NNDPR
104,METHFtxc
105,PAPA18111Z1819Z
106,HMR_0378
107,PHETHPTOX
108,ICL
109,EX_crvnc_e
110,SACCD2
111,TREHe
112,GLYDHDA
113,LPCH2264Z7Z10Z13Z16Z19Z_sn1_c
114,FACOAE100
115,PGCD
116,EX_udcpp_e
117,ATPUP
118,GLPASE1
119,FKYNH
120,LPCAT_DHA_EPA_sn2_c
121,r1907
122,QMO2
123,APG3PAT141
124,PLA2PC_DHA_ARA_c
125,GLYC3Pth
126,EX_glucan1500_e
127,PCD5DS_HDE_EPA_sn2_c
128,LPCAT_STC_ETA_sn2_c
129,r1384
130,AGPATCOA_HDE_EPA_c
131,DXTRNt
132,MTHFD2i
133,SULR3
134,AACPDAGAT_HDE_HDE_PALM_h
135,SUCOAACTr
136,DGDGS_OLE_HDDE_h
137,LPCAT_EPA_STC_sn2_c
138,HMR_2380
139,FA80ACPHi
140,PPK2
141,GLUDC
142,C14770ATP
143,NTPTP2
144,RE0944C
145,ETHAPT
146,QUILSYN
147,ILELAT1tc
148,ETHAPT_EPA_MYRS_c
149,STARCH300DEGRA
150,ACCOAC_h
151,LPLIPAL2G161
152,GLPASE2a
153,PLDPC_EPA_MYRS_c
154,FAEL183_cho
155,UPPRT
156,GGNG
157,FASC182ACP
158,PSERT
159,GPDDA4
160,GMPt6
161,r0398
162,EX_C14770_e
163,araphe3
164,DHPACCOAHIT
165,r2018
166,CITt2r
167,VALt2r
168,CHORM
169,CRVNCtr
170,FAO80pc
171,NADPPPS
172,GMPR
173,LPCAT_STC_EPA_sn2_c
174,APH120
175,GLDBRAN
176,POX2
177,PAPA140
178,AGPATCOA_EPA_MYRS_c
179,LPCAT_EPA_DHA_sn2_c
180,MCITLmc
181,TSR
182,CHOPT_EPA_STC_c
183,ATPM_h
184,CHOPT_HDE_EPA_c
185,CLPNH160
186,PAPA_EPA_STC_c
187,ARGDh
188,AASAD1
189,MI3PP
190,APH141
191,GGGT_OLE_HDDE_8_h
192,CHOPT_EPA_MYRS_c
193,FA182COAabcpc
194,SQDGS_EPA_HDE_h
195,RE3287C
196,GLS2
197,PEFLIP
198,HMR_0410
199,LPLIPAL1A161
200,EX_lyslyslys_e
