,rxns_added
0,LYSLYSLYSr
1,CYSGLUexR
2,H2Ot
3,LYSLYSLYSt
4,PHETHRLYSt
5,PSP_L
6,HISLYSVALr
7,EX_phethrlys_e
8,SERPHELYSt
9,VALSERARGr
10,SERPHELYSr
11,HCYSMT
12,THRMETARGt
13,NMNP
14,G3POc
15,NADDPe
16,EX_thrmetarg_e
17,CYO1_KTc
18,PGCD
19,EX_amet_e
20,HISLYSVALt
21,NADDP
22,ASPSEc
23,VALTRPVALr
24,GLUN
25,EX_pap_e
26,GTHRDt2
27,PYDXO
28,NADH6
29,ALAD_L
30,EX_ahcys_e
31,EX_amp_e
32,EX_lyslyslys_e
33,AHCYSte
34,EX_argserser_e
35,PDYXPT_c
36,ARGSERSERt
37,VALSERARGt
38,PHETHRLYSr
39,EX_valtrpval_e
40,PGKhc
41,r2032
42,GTHRDH_syn
43,AMETt2
44,FERIRDe
45,PSERT
46,CITL
47,CITACt
48,ARGSERSERr
49,ASPTA6
50,VALTRPVALt
51,EX_nad_e
52,ORNCD
53,EX_serphelys_e
54,EX_valserarg_e
55,CYOO6mc
56,NADHDH
57,EX_hislysval_e
58,PGMfc
59,GLUSy
60,PAPt
61,THRMETARGr
