,rxns_added
0,EX_man_e
1,MANt1r
2,EX_crm_e
3,EX_chsterol_e
4,CHOLESTTDe
5,EX_asp__L_e
6,C40CPT1
7,XTSNH
8,PLDPE_EPA_LNA_c
9,PIACGT
10,PLDPC_STC_ALNA_c
11,MAGAH2264Z7Z10Z13Z16Z19Z_c
12,ARTPLM1
13,DAGAH_EPA_HDE_c
14,PLIPA2A141
15,AGPATCOA1819Z1819Z
16,PLDPE_STC_GLNA_c
17,PLDPC_EPA_LNA_c
18,PLDAGAT_PALM_HDE_HDE_PE_13_c
19,LPEAT_HDE_STC_sn2_c
20,LPEAT_PALM_ALNA_sn2_c
21,PLDPE_STC_ARA_c
22,PLDAGAT_HDE_PALM_LNA_PC_4_c
23,PLDAGAT_PALM_PALM_GLNA_PE_12_c
24,LPCAT_STC_HDE_sn2_c
25,ETHAPT_HDE_STC_c
26,PCD12DS_LNA_OLE_sn1_c
27,CPC5MT
28,NTPTP2
29,C4tmc
30,DAGCPT
31,2DR1PP
32,PIP4K_LNA_PALM_c
33,UGLDDS2_1
34,ARTFR53_cho
35,CDAPPA120
36,ALLTAMH
37,PIPLC_LNA_PALM_c
38,CLPNSm_SCc
39,APG3PAT140
40,CHOPT_MYRS_MYRS_c
41,PLDPC_MYRS_ALNA_c
42,PLDPE_MYRS_ARA_c
43,PLA2PE_STC_DHA_c
44,UGLDDS2
45,TECA1S45
46,DAGAH_DHA_MYRS_c
47,lipid3
48,CPC3MT
49,PC8XM
50,DAGAH_MYRS_OLE_c
51,PSD181
52,CPC6R
53,pi_prod1
54,ETHAPT_HDE_HDE_c
55,ETHAPT_PALM_LNA_c
56,DAGAH_PALM_LNA_c
57,MAGAH160
58,PLDPC_STC_HDE_c
59,PLA2PE_HDE_PALM_c
60,lipid10
61,pi_prod4
62,ARTCOAL1
63,DAGK141
64,CHOPT_DHA_DHA_c
65,PLD_SC
66,LPCAT_MYRS_MYRS_sn2_c
67,ACOAR7mc
68,CHOPT_EPA_HDE_c
69,PLDPE_STC_ALNA_c
70,PI45BPP
71,MAGAH2055Z8Z11Z14Z17Z_c
72,PCD12DS_MYRS_LNA_sn2_c
73,QULNS
74,RTOT2_cho
75,PAPA_LNA_PALM_c
76,ACGAM6PS
77,LPEAT_MYRS_ARA_sn2_c
78,CHOPT_STC_STC_c
79,PLA2PC_EPA_HDE_c
80,CHOPT_HDE_STC_c
81,ETHAPT_DHA_MYRS_c
82,PLDAGAT_HDE_PALM_LNA_PC_2_c
83,PLA2PC_LNA_OLE_c
84,PLDPE_PALM_ALNA_c
85,ETHAPT_STC_ARA_c
86,F430S3
87,CHOPT_OLE_HDE_c
88,pe_prod12
89,PLDPC_OLE_LNA_c
90,PPM2
91,CDIPT_LNA_PALM_c
92,PCW3DS_PALM_ALNA_sn2_c
93,PCW3DS_STC_ALNA_sn2_c
94,CHOPT_OLE_PALM_c
95,PLDAGAT_PALM_HDE_HDE_PC_8_c
96,LPADSS2
97,COBALTt5
98,PCD5DS_MYRS_ARA_sn2_c
99,DAGK120
100,AGPATCOA_STC_HDE_c
101,LPCAT_MYRS_ALNA_sn2_c
102,HMR_3915
103,PIP3K_PALM_LNA_c
104,LPEAT_HDE_ALNA_sn2_c
105,lipid5
106,PEFLIP
107,ETHAPT_STC_STC_c
108,ASNGLNNaEx
109,CHOPT_MYRS_OLE_c
110,EX_fadh2_c
111,lipid1
112,EICOSTETCRNt
113,PLIPA2E141
114,DHPR2
115,F430S1
116,UACMAMO
117,ETHAPT_OLE_HDE_c
118,ETHAPT_MYRS_EPA_c
119,LPCAT_STC_ARA_sn2_c
120,PI4P5K_LNA_PALM_c
121,PINOS_SC
122,PCD12DS_LNA_HDE_sn1_c
123,CYRDAS
124,ETHAPT_MYRS_LNA_c
125,PCD6DS_STC_GLNA_sn2_c
126,DAGAH_EPA_EPA_c
127,XAO2
128,LPLIPAL1E141
129,PLDPE_OLE_LNA_c
130,PCW3DS_MYRS_ETA_sn2_c
131,COCHL
132,USHD2
133,CPC8MM
134,pc_prod
135,CPC2MT
136,METHFtxc
137,F430S2
138,FADH2tm
139,F430S4
140,FACOAE1839Z12Z15Z
141,PIP4K_PALM_LNA_c
142,PLA2PE_STC_ALNA_c
143,FACOAE60
144,PPK2
145,LPCAT_MYRS_LNA_sn2_c
146,APH181
147,PLDAGAT_PALM_PALM_GLNA_PE_9_c
148,PLDPC_STC_ARA_c
149,ETHAPT_STC_ALNA_c
150,LPEAT_MYRS_ALNA_sn2_c
151,RTOT5_cho
152,DAGAH_DHA_DHA_c
153,ETHAPT_STC_DHA_c
154,PLDPC_MYRS_ARA_c
155,NNDPR
156,PIP5P_PALM_LNA_c
157,DAGAH_STC_ALNA_c
158,AGPATCOA18111Z1819Z
159,APH141
160,DSCLCOCH
161,LPCAT_OLE_GLNA_sn2_c
162,OAAtmt
163,ETHAPT_EPA_LNA_c
164,LPCAT_PALM_EPA_sn2_c
165,EICOSTETCPT2
166,APG3PAT141
167,CPC4MT
168,ARTFR208_cho
