,rxns_added
0,SK_trnaval_c
1,SK_trnamet_c
2,AHCYStr
3,SK_trnaala_c
4,R5PFLc
5,4HBZCOAFm
6,1331TACRhr
7,SK_trnaser_c
8,31DMTitr
9,RIBFSc
10,RE3289R
11,P4504F81r
12,FADDP
13,SK_trnaasn_c
14,DNDPt2m
15,HMR_6782
16,SK_trnahis_c
17,NPDPS
18,NPHBDC
19,RBFSa
20,PHEMEtm
21,T4HCINNMFM
22,SK_trnapro_c
23,OCTDPtmt
24,CHSTEROLt3
25,4HBZFm
26,AMETr
27,SK_trnagly_c
28,DHCR71r
29,SK_trnaile_c
30,SK_trnatrp_c
31,COUCOAFm
32,SK_trnaleu_c
33,HBZNPT
34,SK_trnaglu_c
35,SK_trnaasp_c
36,SK_trnacys_c
37,4HBZtm
38,13HTACRitr
39,SK_trnaarg_c
40,SK_trnalys_c
41,SK_trnathr_c
42,OPHHXm
43,SK_trnatyr_c
44,SK_trdrd_c
45,34HPLtm
46,ACP1_FMN
47,SK_trnagln_c
48,DATPtm_cho
49,SK_trnaphe_c
50,HBZOPTm
51,CFAS180
52,OPHBDCm
