,rxns_added
0,CHOPT_DHA_OLE_c
1,HMR_2395
2,ACPS
3,DAGK_EPA_LNA_c
4,AGPAT1_18_2_18_2nhs
5,HMR_2861
6,DKMPPD2
7,G12MT1_cho
8,G16MT_cho
9,CFAS180
10,SK_trnapro_c
11,RE3173C
12,DAGK_MYRS_HDE_c
13,O2tm
14,HIBHr
15,LNLCt
16,ASPTA6
17,CEPTCnhs
18,GMPR
19,FA120ACPtm
20,HMR_2541
21,PLDPC_STC_DHA_c
22,SK_trnaasp_c
23,PLA2PC_EPA_ARA_c
24,PCW3DS_EPA_EPA_sn2_c
25,HMR_0653nhs
26,PLDPC_EPA_LNA_c
27,PLDPC_PALM_LNA_c
28,PHEMEtm
29,CHOPT_HDE_EPA_c
30,FTHFLi
31,GLDBRAN
32,ETHAPT_OLE_ARA_c
33,LYSPHEILEr
34,PLDAGAT_DHA_EPA_ARA_PC_3_c
35,COAtmt
36,G16MT_L
37,GTHPe
38,PCW3DS_OLE_EPA_sn2_c
39,R07456
40,PAPA_OLE_HDE
41,LPLIPAL2G140
42,LPEAT_MYRS_ALNA_sn2_c
43,NTRIR3ppc
44,SACCD2
45,G12MT2_L
46,MCTCc
47,CHSTEROLt2
48,AMCOXO
49,PI5P3Kernhs
50,DM_ficytb5_c
51,PCW3DS_MYRS_EPA_sn2_c
52,FAO141p_oddc
53,PEDS1819Z1829Z12Z
54,ETHAPT_OLE_OLE_c
55,LPCAT_LNA_ALNA_sn2_c
56,DAGAH_STC_DHA_c
57,MBCOAi
58,FACOAE80
59,FAEL204_cho
60,LPEAT_MYRS_ARA_sn2_c
61,G16MTM7
62,MCITLmc
63,RE3268R_1nhs
64,G16MTM1
65,HMR_4957
66,HMR_2862
67,HACOADr
68,CLPNH120
69,DAGK_EPA_HDE_c
70,PLA2PC_MYRS_STA_c
71,CRMtenhs
72,DPMVD
73,DAGK_EPA_OLE_c
74,HMGCOAR
75,SK_trnaasn_c
76,HMR_0654
77,C4STMO1r
78,G12MT1_L
79,CHOPT_OLE_OLE_c
80,PCW3DS_HDE_EPA_sn2_c
81,ETHAPT_OLE_EPA_c
82,MDRPD
83,PINOS
84,MAGAH180
85,G6Pt6er
86,RE3485C
87,EX_ileargile_e
88,CHOPT_EPA_DHA_c
89,RE3289R
90,HMR_2537
91,PS_asn__L_c
92,ETHAPT_DHA_OLE_c
93,HMR_0385
94,CLPNH140
95,SO4tl
96,EHGLAT2m
97,AM6SAD
98,LYSTYRILEr
99,HMR_3406
100,SMSnhs
101,34HPPt2m
102,DAGK_hsnhs
103,RBK
104,DHCR243r
105,CO2tmt
106,EX_M00315_e
107,LPLIPAL2G181
108,PLA2PC_MYRS_ALNA_c
109,CHOPT_STC_OLE_c
110,LPCH140_sn1_c
111,NNDPR
112,G13MT_L
113,CHOPT_EPA_OLE_c
114,LPLIPAL2G180
115,GLGNS1
116,EX_M00341_e
117,PLA2PC_LNA_HDE_c
118,MAGAH1619Z_c
119,FACOAE120
120,PLA2PE_MYRS_MYRS_c
121,BDMT_c
122,TMPK
123,CLPNH160
124,HISD_c
125,PEDS18111Z1829Z12Z
