,rxns_added
0,SK_trnaasp_c
1,UPPDC1_ap
2,SK_trnahis_c
3,SK_trnatyr_c
4,SK_trnagln_c
5,SK_trnaala_c
6,HMBILtap
7,SK_trnaleu_c
8,NADPHtap
9,Htap
10,NTPP5
11,PHEMEtm
12,SK_trnaarg_c
13,SK_trnaasn_c
14,SK_trnamet_c
15,SK_trnaval_c
16,RE1530C
17,SK_trnaser_c
18,HBZOPTm
19,OCTDPtmt
20,HGPHT
21,FAS240__L_ap
22,SK_trnathr_c
23,DURIPP
24,NADPtap
25,COAtap
26,OPHBDCm
27,OPHHXm
28,SK_trnaile_c
29,SK_trnaglu_c
30,POR_syn
31,CPPPG3tap
32,UPP3S_ap
33,SK_trnalys_c
34,SK_trnaphe_c
35,SK_trnagly_c
36,DADNK
37,SK_trnacys_c
38,UPP3S
39,SK_trnapro_c
40,DM_ficytb5_c
41,ACth
42,SK_trnatrp_c
43,GLYCK
44,H2Otap
