,rxns_added
0,TETTET6CPT2
1,HMR_1651
2,HOCHL3
3,HDEHL4
4,R07456
5,4HTHRA
6,PAPPT3
7,4HTHRK
8,EX_lpam_e
9,HDMAT7
10,RE2112C
11,FADt_h
12,RE1834C
13,SUCSALtm
14,MCMAT4
15,PGPPT_cho
16,HHYR2
17,PI34P5Kn_cho
18,CLS_cho
19,SHKK
20,DEMAT4
21,TETTET6COAtm
22,SPRn
23,UAPGR
24,ACSm
25,lipid2
26,SLCS
27,GAT1_LLA
28,HMR_1635
29,PI3P3Pnnhs
30,3HAACOAT80
31,HMR_4957
32,PTDCACRNt
33,HBUR1
34,MLTHFtm
35,HMR_1637
36,5FTHFt2_1
37,CDIPTr_cho
38,PTDCAt
39,RE3041N
40,PDX5POi
41,FA120ACPtm
42,SELTOR_c
43,UAGPT3
44,LPAMt
45,FABM2
46,HBUHL1
47,HMR_1653
48,SCYSSL
49,MCMAT6
50,lipid1
51,GTPtmt
52,METTRPPHEr
53,C03990t
54,HDER4
55,HODHL8
56,MCMAT5
57,4HBHYOX
58,BBHOX
59,EX_5fthf_e
60,PIK3nnhs
61,HDDR5
62,GMPt6
63,RHACOAR80
64,DHGLYH
65,DDMAT5
66,HHYHL2
67,TMABADH
68,DHSKDH
69,ARTPLM1
70,EX_mettrpphe_e
71,ECOAH3m
72,ACPpds
73,MCMAT2
74,ACPS2
75,SBP
76,TETTET6CRNt
77,QULNS
78,HMR_8023
79,MCMAT7
80,4HBZR
81,HHDR7
82,HCO3Em
83,LIPPT_m
84,CFAS180
85,FABM1
86,PPNDH
87,PSCVT
88,HXAt
89,NMNP
90,FAOXC6C4m
91,NADtm
92,NMNt7
93,RHACOAR60
94,NNDPR
95,HTDHL6
96,PAIL_CHOtn
97,kaasIII
98,HEMAT2
99,DAD5t_c
100,RE2636C
101,HTDR6
102,METTRPPHEt
103,CO2tmt
104,LPAMtm
105,HTDCACBP
106,UAGCVT
107,GLUDym
108,PTDCACRNCPT1
109,SHK3Dr
110,HMR_1644
111,RE3346C
112,CHORM
113,GHMT3
114,PGPP_cho
115,RE3252C
116,3HAD80
117,PTDCACRNCPT2
118,EX_udcpp_e
119,TMLYSOX
120,G1P_pi_th
121,ASPO6_1
122,OCDMAT8
123,PI34P3Pn_cho
124,UM3PL
125,COCOAHA
126,HOCR3
127,FBA3
128,HMPK4
129,UDCPPtexi
130,EX_ptdca_e
131,HHDHL7
132,CDGS1
133,EX_fadh2_c
134,HMR_1627
135,CHORS
136,PHEGLNPHEr
137,HMR_6978
138,THMP
139,BTMAT1
140,HMR_7758
141,CRNtHa
142,BUTt2m
143,ADK3m
144,FAOXC170m
145,AGAT_LLA
146,ATP2t_m
147,ACOAR3mc
148,2MAHMP
149,ALAtmi
150,UREASE_m
151,HMR_6977
152,TMPPP
153,HMR_1630
154,MDDCP4pp
155,3HAACOAT60
156,MCMAT8
157,MDDCP3pp
158,PDX5PS
159,TDMAT6
160,FACOAL40im
161,HMR_6976
162,SLDK
163,HMR_6975
164,MCITLm
165,r0179
166,HDDHL5
167,GDPtmt
168,RN0013C
169,UGMDDS
170,GALO
171,MPTG2
172,EX_HC02191_e
173,MCMAT3
174,HACD3m
175,EX_pheglnphe_e
176,TETTET6CPT1
177,ACCOAtm_1
178,AMETtmt
179,r1437
180,ACPS
181,FACOAL150
182,MLDCP1Bpp
183,PHEGLNPHEt
184,OCMAT3
185,ARTCOAL1
186,O2tm
187,CDGS
188,PI4P4Pn_cho
189,HODR8
190,OCACPSST_m
191,GMPR
