,rxns_added
0,ETHAPT_LNA_ALNA_c
1,1AGPEAT1801829Z12Z
2,ETHAPT_PALM_DHA_c
3,PLDPC_MYRS_MYRS_c
4,EX_ptd1ino_e
5,PLDAGAT_LNA_EPA_GLNA_PE_13_c
6,PLDPC_PALM_LNA_c
7,ARGN_1
8,PSP_L
9,PAPA180
10,PLA2PE_PALM_DHA_c
11,ETHAPT_STC_STC_c
12,LYSLYSLYSt
13,RTOT5nhs
14,HCO3E
15,13DAMPPOX
16,PAPA182_9_12
17,PLDAGAT_MYRS_EPA_ARA_PC_4_c
18,PRFGS
19,PLDAGAT_HDE_HDE_LNA_PE_11_c
20,PIPLC_EPA_EPA_c
21,GART
22,LPCAT_LNA_EPA_sn2_c
23,HMR_8574
24,AGPATCOA_PALM_PALM_c
25,METMETILEt
26,RE3171C
27,HISD_c
28,ADPRDP
29,PLA2PE_STC_OLE_c
30,CODH_ACS
31,LPEAT_STC_EPA_sn2_c
32,ETHAPT_EPA_ALNA_c
33,METR
34,ETHAPT_HDE_HDE_c
35,MTHFR3
36,3OAR40_2
37,SERLYSHISt
38,TAURt
39,CYSLEUTHRr
40,DAGAH_HDE_DHA_c
41,CS
42,ps_prod6
43,DAGAH_PALM_HDE_c
44,AGPAT1819Z1819Zhc
45,LPCH1819Z_sn1_c
46,FATP3t
47,FA141ACPHi
48,LPS2_18_1_18_1nhs
49,AGPAT18111Z1819Zhc
50,PUTA3
51,PYDXO
52,ETHAPT_PALM_PALM_c
53,LEULEUTRPr
54,ADPRIBt
55,COAth
56,G6PDA
57,G3PAT181
58,ILESERARGt
59,AGPAT182_9_12
60,MFAPS_SC
61,URACPAH
62,EX_lyslyslys_e
63,PLA2PE_DHA_ALNA_c
64,RE3172C
65,PLDAGAT_LNA_EPA_ARA_PC_7_c
66,PLDPC_OLE_LNA_c
67,ETHAPT_MYRS_ALNA_c
68,PLDPC_HDE_GLNA_c
69,HXAt
70,SUCD3_u6mc
71,NNATr
72,PTD1INOt
73,HMR_8576
74,EX_thrthrarg_e
75,THRTHRARGt
76,DAGAH_PALM_LNA_c
77,GLUCAN2abc
78,GAT1_SC
79,MYC1M1
80,PAPA_HDE_GLNA_c
81,GLXt_h
82,SERLYSHISr
83,CBLAT2
84,PLPSD1801819Z
85,PAPA_LNA_ALNA_c
86,DM_ficytb5_c
87,PSSA141
88,PLDAGAT_MYRS_EPA_EPA_PE_16_c
89,GLS2e
90,AGPAT181
91,PAPA1801819Z
92,PEPC_h
93,AGPATCOA_MYRS_EPA_c
94,CDAPPA181
95,PPAPnhs
96,PLDPE_OLE_LNA_c
97,FA182COAabcpc
98,PLDAGAT_PALM_EPA_ARA_PC_1_c
99,ACP1819ZD9DSc
100,ARTCOAL1
101,lipid10
102,5HBZIDS2
103,CDIPTrnhs
104,FFSD
105,APATr
106,DAGAH_HDE_LNA_c
107,ORNTA
108,PLDAGAT_DHA_EPA_ARA_PE_10_c
109,CYSLY3
110,DAGAH_MYRS_HDE_c
111,HMR_8572
112,DAGK_18_1_18_1nhs
113,TRSARyr
114,PLA2PC_HDE_HDE_c
115,HMR_0362
116,ETHAPT_OLE_ARA_c
117,FGFThc
118,PMETM_SC
119,SULR_1
120,RE3169C
121,PLIPA2A141
122,POAACR
123,PCD12DS_LNA_EPA_sn1_c
124,HISLYSILEr
125,PDYXPT_c
126,UDPGtnic
127,VALTRPVALt
128,MLTP1
129,ETHAPT_MYRS_MYRS_c
130,PLDPE_EPA_GLNA_c
131,CHOPT_STC_STC_c
132,PNTEH
133,EX_lystyrile_e
134,PAPA_EC
135,EX_pap_e
136,PLA2PE_MYRS_LNA_c
137,MI145PP
138,PLA2PC_PALM_DHA_c
139,ACBIPGT
140,RZ5PP2
141,AGPAT1_18_1_18_3nhs
142,PLDAGAT_HDE_EPA_LNA_PE_10_c
143,DCTPD2
144,PSSA161
145,DAGAH_DHA_HDE_c
146,H2O2t
147,KAS15
148,AGPATCOA_STC_HDE_c
149,PCW3DS_EPA_EPA_sn2_c
150,EX_nad_e
151,ORNCD
152,PLDPC_LNA_ALNA_c
153,MLTP2
154,PSSA140
155,LPEH1619Z_sn1_c
156,PLDPE_PALM_LNA_c
157,EX_hislysile_e
158,THRTHRARGr
159,LPEAT_OLE_ARA_sn2_c
160,ETHAPT_PALM_HDE_c
161,PAPA_OLE_ARA_c
162,VALLEUPHEt
163,ARGSERSERr
164,ACOADAGAT_DHA_EPA_ARA_c
165,PLIPA2E141
166,PLDPE_MYRS_LNA_c
167,EX_leuleutrp_e
168,r0381
169,FACOAE161
170,PCW3DS_STC_EPA_sn2_c
171,ETHAAL
172,PLA2PE_OLE_LNA_c
173,ORNCD_1
174,PLIPA2
175,PLDPE_PALM_ARA_c
176,PLDPC_STC_EPA_c
177,PLDAGAT_LNA_EPA_ARA_PC_1_c
178,ILESERARGr
179,VALLEUPHEr
180,HISLYSVALt
181,MTHFR5
182,EX_metmetile_e
183,GTHPe
184,DAGAH_STC_DHA_c
185,AGPATCOA_MYRS_MYRS_c
