,rxns_added
0,ACOADAGAT_PALM_EPA_ARA_c
1,PLDAGAT_EPA_EPA_ARA_PC_2_c
2,GLU4ABUTthi
3,DAGAH_MYRS_HDE_c
4,PIACGT
5,RE3488C
6,PLDPE_PALM_DHA_c
7,PCW3DS_STC_ALNA_sn2_c
8,CHOPT_DHA_DHA_c
9,NDH1_2u
10,PPIth
11,PAPA_HDE_GLNA_c
12,ACOADAGAT_MYRS_EPA_EPA_c
13,DAGAH_OLE_DHA_c
14,APSR
15,AGPAT120
16,ACth
17,PLA2PC_HDE_ARA_c
18,FAS100ACP
19,ATAMh
20,PIPLC_EPA_PALM_c
21,LPASE_16_0nhs
22,DROPPRx
23,HMR_0410
24,PLA2PE_EPA_OLE_c
25,pe_prod1
26,ARTPLM1
27,LPEAT_DHA_ARA_sn2_c
28,RBFK
29,LPCH2055Z8Z11Z14Z17Z_sn1_c
30,METTRPPHEt
31,6PGTt_h
32,PAPA_MYRS_EPA_c
33,PIP4K_LNA_PALM_c
34,PLDAGAT_MYRS_EPA_LNA_PE_13_c
35,ALOX15
36,ETHAPT_OLE_EPA_c
37,ACOAR3mc
38,PLDPC_OLE_ARA_c
39,pe_prod5
40,PCD6DS_HDE_GLNA_sn2_c
41,DAGAH_EPA_ALNA_c
42,AACPDAGAT_HDE_HDE_PALM_h
43,LPS3_cho
44,DCTPtm_cho
45,PGSA161
46,PIP4K_EPA_PALM_c
47,PLDAGAT_MYRS_EPA_DHA_PE_10_c
48,PGSA120
49,PLDPC_HDE_GLNA_c
50,PFL
51,SELCYSLY2_h
52,PHEPHEASNt
53,FCLPA
54,MGSA2
55,ARGDh
56,PAPA1801819Z
57,ETHAPT_PALM_DHA_c
58,HMR_0873nhs
59,DAGCPT
60,PKETX
61,PLIPA2G141
62,PLDPE_EPA_ALNA_c
63,LPS3_16_0nhs
64,PLA2PE_LNA_LNA_c
65,TAG_HDE_HDE_PALMt_h
66,AGPATCOA_PALM_DHA_c
67,PCW3DS_EPA_ALNA_sn2_c
68,EX_didecaeth_e
69,NADPtu
70,PLDAGAT_EPA_EPA_EPA_PE_11_c
71,MGDGS_OLE_HDDE_h
72,pe_prod3
73,APH120
74,DAGAH_EPA_PALM_c
75,ETHAPT_PALM_EPA_c
76,LPCAT_HDE_DPA_sn2_c
77,CHOPT_PALM_EPA_c
78,PIP3P_EPA_PALM_c
79,CHOPT_HDE_EPA_c
80,PLDAGAT_OLE_EPA_DHA_PE_9_c
81,PLDAGAT_MYRS_EPA_LNA_PE_14_c
82,ACOADAGAT_EPA_EPA_EPA_c
83,EX_mettrpphe_e
84,ETHAPT_DHA_ARA_c
85,GGCHLDAR
86,PAPA_HDE_PALM
87,AGPAT182_9_12
88,HMR_2558
89,LPEAT_MYRS_EPA_sn2_c
90,METTRPPHEr
91,EX_mlthf_e
92,G6PB_pi_th
93,PLDAGAT_OLE_EPA_EPA_PE_13_c
94,3HAD100
95,HMR_0378
96,FCLK
97,ASP1DC
98,R07456
99,ps_prod4
100,AGPATCOA_STC_OLE_c
101,CBFC_u
102,AGPATACP_HDE_HDE_h
103,H2Otu_syn
104,PLDAGAT_HDE_HDE_LNA_PE_13_c
105,PLA2PE_OLE_HDE_c
106,DHAP_pi_thr
107,PIPLC_LNA_PALM_c
108,DAGAH_DHA_DHA_c
109,RBFSa
110,ETHAPT_DHA_HDE_c
111,3HAACOAT60
112,F1PGT
113,PLDAGAT_HDE_EPA_HDE_PC_4_c
114,HMR_2495
115,FA180h
116,PLDPC_LNA_PALM_c
117,TAGAH_HDE_HDE_PALM_c
118,PLDPC_EPA_EPA_c
119,CHLAE
120,pe_prod7
121,DXHPScmc
122,PLDAGAT_OLE_PALM_HDE_PE_13_c
123,CHOPT_OLE_PALM_c
124,LPS2_16_0_16_0nhs
125,DAGAH_OLE_HDE_c
126,ACSERLh
127,DIDECAETHnhs
128,SQDGS_HDE_HDE_h
129,lipid2
130,LPASE_cho
131,QULNS
132,PCW3DS_OLE_EPA_sn2_c
133,GLCNACPT_L
134,pe_prod4
135,PLIPA2G120
136,PGPP141
137,LPCH2264Z7Z10Z13Z16Z19Z_sn1_c
138,LPEAT_HDE_GLNA_sn2_c
139,GPIAT
140,SMS
141,acoa_prod7
142,PYDXO
143,PLA2PC_DHA_ARA_c
144,EX_pa_hs_e
145,CHOPT_OLE_DHA_c
146,ACOADAGAT_OLE_EPA_DHA_c
147,AACPS1_1
148,G3PD2_1
149,ADPHt_h
150,UDPGtnic
151,ETHAPT_LNA_LNA_c
152,TAG_OLE_PALM_HDEt_h
153,AGPAT160
154,GLUth
155,NADH2_u6mc
156,PHEPHEASNr
157,R_group_phosphotase_1
158,ETHAPT_MYRS_EPA_c
159,DAGAH_DHA_HDE_c
160,GLUNA1th
161,PLDAGAT_MYRS_EPA_DHA_PC_2_c
