,rxns_added
0,PLDAGAT_EPA_EPA_DHA_PE_13_c
1,TYRPHETYRr
2,PEFLIP
3,EX_tyrtrpphe_e
4,HMR_0354
5,PLDPC_HDE_HDE_c
6,PHEPHEASNt
7,CHOPT_LNA_LNA_c
8,FAEL184_cho
9,PLDAGAT_EPA_EPA_DHA_PC_8_c
10,FAOXC140
11,PLDAGAT_OLE_HDE_OLE_PE_11_c
12,PLDPE_HDE_EPA_c
13,CHOPT_MYRS_OLE_c
14,PLDPE_OLE_PALM_c
15,ETHAPT_HDE_DHA_c
16,ETHAPT_MYRS_OLE_c
17,ETHAPT_HDE_HDE_c
18,LPCAT_MYRS_ETA_sn2_c
19,FAOXC18C18OHm
20,ETHAPT
21,AGPATCOA_MYRS_EPA_c
22,PEPC_m
23,PLA2PE_HDE_EPA_c
24,PCW3DS_MYRS_ALNA_sn2_c
25,NADPPPS
26,PCW3DS_OLE_ALNA_sn2_c
27,10FTHF7GLUtm
28,pe_prod15
29,DAGK141
30,ETHAPT_LNA_LNA_c
31,AGPATCOA_HDE_EPA_c
32,PLDAGAT_HDE_ARA_HDE_PE_11_c
33,3AIB_Dtm
34,MALGLUth
35,AGPATCOA_STC_STC_c
36,pc_prod
37,PAPA180
38,PGSA161
39,PLA2PE_OLE_MYRS_c
40,PLDPE_MYRS_MYRS_c
41,PLA2PC_HDE_ARA_c
42,CHOPT_OLE_HDE_c
43,ETHAPT_OLE_PALM_c
44,DAGCPT
45,NMNDA
46,PLDAGAT_OLE_EPA_DHA_PC_8_c
47,HMR_2609
48,PLDPE_STC_STC_c
49,ACACT6m
50,pe_prod14
51,DAGAH_OLE_HDE_c
52,FPGS8m
53,HMR_2602
54,ACACT7m
55,EX_phepheasn_e
56,DAGAH_OLE_MYRS_c
57,ASPO5_1
58,FPGS9
59,ETHAPT_HDE_EPA_c
60,CHOPT_HDE_EPA_c
61,DESAT20_2
62,LPCAT_HDE_EPA_sn2_c
63,PLA2PC_PALM_ARA_c
64,FAOXC180
65,CARN1819Zt_m
66,PCD5DS_MYRS_EPA_sn2_c
67,PLDPC_HDE_ARA_c
68,HMR_2604
69,C181CPT2rbc
70,TYRTRPPHEr
71,PAPA_MYRS_EPA_c
72,ETHAPT_PALM_PALM_c
73,PLDAGAT_HDE_EPA_DHA_PE_14_c
74,PAPA18111Z1819Z
75,DM_ficytb5_c
76,DAGAH_OLE_ALNA_c
77,FPGS7m
78,PLA2PE_HDE_ARA_c
79,AGPAT120
80,PLDAGAT_PALM_EPA_DHA_PE_13_c
81,PCD12DS_LNA_LNA_sn1_c
82,2M3OVCOAm
83,PSSA120
84,lipid2
85,ACOAR3mc
86,PLDAGAT_PALM_HDE_HDE_PE_13_c
87,AGPAT18111Z1819Zhc
88,FPGS9m
89,ETHAPT_OLE_HDE_c
90,2M3HVACc
91,ETHAPT_HDE_OLE_c
92,ELO6ETA_c
93,LPCAT_OLE_LNA_sn2_c
94,HMR_2603
95,AKGCITtm
96,QULNS
97,PLA2PE_EPA_OLE_c
98,BUP2
99,CHOPT_OLE_PALM_c
100,GLUth
101,LPCAT_OLE_ALNA_sn2_c
102,PGPS18111Z160
103,DAGK181
104,ETHAPT_PALM_EPA_c
105,PLDAGAT_HDE_ARA_HDE_PC_3_c
106,ETHAPT_PALM_DHA_c
107,ARTPLM1
108,PLDPE_OLE_DHA_c
109,PLA2PE_OLE_DHA_c
110,FAOXC14C14OHm
111,HMR_2190
112,PSSA160
113,G3PT
114,PAPA_OLE_DHA_c
115,PLDAGAT_OLE_HDE_OLE_PE_14_c
116,HMR_2610
117,LPCAT_OLE_PALM_sn2_c
118,PCD12DS_MYRS_LNA_sn2_c
119,r0483
120,PLDAGAT_HDE_EPA_DHA_PE_11_c
121,3HAD141
122,LPCAT_OLE_DHA_sn2_c
123,PCW3DS_PALM_EPA_sn2_c
124,PAPA_LNA_HDE_c
125,lipid10
126,DAGAH_HDE_DHA_c
127,THYMt
128,DAGK120
129,lipid4
130,AGPAT1819Z1819Zhc
131,PLDAGAT_PALM_HDE_HDE_PE_11_c
132,AGPATCOA_MYRS_MYRS_c
133,PGSA180
134,TYRPHETYRt
135,UDPGtnic
136,PAPA1801819Z
137,PLA2PE_PALM_EPA_c
138,PGSA141
139,DHPM2
140,AGPAT1801819Zhc
141,PLDAGAT_HDE_ARA_HDE_PE_14_c
142,PGSA140
143,CHOPT_PALM_DHA_c
144,ETHAPT_MYRS_MYRS_c
145,2M3OVACm
146,PCW3DS_HDE_EPA_sn2_c
147,10FTHF5GLUtm
148,r1254
149,ETHAPT_OLE_EPA_c
150,EX_tyrphetyr_e
151,PLDPC_LNA_HDE_c
152,HMR_2608
153,lipid3
154,AGPATCOA18111Z160
155,PGSA181
156,CHOPT_PALM_EPA_c
157,PLDAGAT_EPA_EPA_DHA_PE_14_c
158,CHOPT_MYRS_EPA_c
159,HMR_2659
160,HOCDACBP
161,CHOPT_OLE_DHA_c
162,pe_prod6
163,LPEAT_LNA_HDE_sn2_c
164,ANNAT
165,PGSA120
166,PHEPHEASNr
167,LPCAT_PALM_DHA_sn2_c
168,TYRTRPPHEt
169,DAGAH_OLE_EPA_c
170,LPCAT_MYRS_ALNA_sn2_c
171,r0330
172,2M3OVACtm
173,MMSAD1m
174,ETHAPT_LNA_HDE_c
175,AGPAT181
176,PLA2PE_LNA_LNA_c
177,AGPAT141
