,rxns_added
0,PIuabcpp
1,EX_fadh2_c
2,NADPPPS
3,NTPP5
4,HISHISLYSr
5,CMPDAi
6,PHEPHEASNr
7,PHEPHEASNt
8,EX_histrphis_e
9,PGPS18111Z160
10,G3PT
11,AGPATCOA18111Z160
12,TYRPHETYRr
13,EX_phepheasn_e
14,AGPAT140
15,PG180abcpp
16,HISTRPHISt
17,RNTR1c
18,EX_tyrphetyr_e
19,MDDCP4pp
20,PGSA140
21,SO4HCOtex
22,EX_hishislys_e
23,MDDCP3pp
24,AGPAT120
25,HISHISLYSt
26,UAGPT3
27,UDCPPtexi
28,PGPP180pp
29,MLDCP1Bpp
30,GMPt6
31,PGP180abcpp
32,GMPR
33,PPK2
34,TYRPHETYRt
35,MPTG2
36,PUNP2
37,UDPGtnic
38,EX_LalaDgluMdap_e
39,HISTRPHISr
40,PGPP180
41,DADNK
42,NTPTP1
43,PUNP4
44,3PEPTabcppc
45,RNTR2c
