,rxns_added
0,SHSL1h
1,TAG_OLE_PALM_HDEt_h
2,ACCOAth
3,DAGK_MYRS_OLE_c
4,FAC2055Z8Z11Z14Z17Zt_c
5,ETHAPT_DHA_OLE_c
6,GLUNA1th
7,CBFC_u
8,SQDGS_HDE_HDE_h
9,DHSKDH
10,PREPPACPH
11,PLDAGAT_MYRS_EPA_LNA_PE_13_c
12,NDH1_2u
13,PLDAGAT_OLE_PALM_HDE_PE_15_c
14,PLDAGAT_HDE_HDE_GLNA_PE_16_c
15,PLDAGAT_HDE_EPA_DHA_PC_7_c
16,PLA2PE_LNA_LNA_c
17,GGGT_OLE_HDDE_8_h
18,PSSA2_hsnhs
19,TAG_HDE_HDE_PALMt_h
20,PLA2PC_STC_STA_c
21,GLCTR3
22,HMGCOAtm
23,PLDPC_STC_ARA_c
24,PLDAGAT_HDE_HDE_GLNA_PE_15_c
25,AACPS11
26,DAGK_LNA_PALM_c
27,MGDGW6DS1829Z12Z1627Z10Z2
28,AACPDAGAT_HDE_HDE_PALM_h
29,PI4P5K_PALM_HDE_c
30,ACHMSSELCYSLh
31,LPCAT_LNA_PALM_sn2_c
32,PLDPE_MYRS_LNA_c
33,PIP3P_HDE_LNA_c
34,TAGO
35,LPS_YPtetra
36,ACCOAC_h
37,5FTHFt
38,KOKDO_LIPAtetra
39,LPCAT_PALM_GLNA_sn2_c
40,ARTFR43nhs
41,3MGLUTACc
42,PLDPE_EPA_HDE_c
43,DBRC
44,GGGT_HDE_HDE_1_h
45,ARGDh
46,AGPATCOA_PALM_DHA_c
47,PLDAGAT_OLE_EPA_EPA_PC_6_c
48,AGMHE
49,PLDPC_PALM_DHA_c
50,GGGT_EPA_HDE_12_h
51,GALT1
52,CHOPT_OLE_PALM_c
53,DESAT18_7
54,EAR60x_1
55,NADPHtu
56,GLYC3Pth
57,SELCYSTLh
58,H2Othu
59,PCW3DS_PALM_STA_sn2_c
60,ATPM_h
61,ARTCOAL2
62,NADPtu
63,HMR_0849nhs
64,HCO3_h_thi
65,ATAMh
66,PLA2PA_EPA_LNA_c
67,GLU4ABUTthi
68,CHITN1
69,PLDAGAT_DHA_EPA_ARA_PC_4_c
70,EX_thrthrarg_e
71,RIBFLVt3o
72,PLDAGAT_PALM_PALM_LNA_PE_13_c
73,PAPA_EPA_LNA_c
74,PLDAGAT_HDE_EPA_DHA_PE_10_c
75,PAPA_HDE_LNA_c
76,ATPS_h
77,PSSA140
78,G3PAT1619Z_h
79,AGPATCOA_MYRS_DHA_c
80,PEPPIth
81,GGGT_EPA_HDE_9_h
82,GLCTR2
83,AHHST
84,PLDAGAT_LNA_EPA_ARA_PC_4_c
85,NMNS
86,GGGT_HDE_HDE_5_h
87,NA1th
88,NNDMBRT
89,PLDAGAT_PALM_PALM_LNA_PC_1_c
90,PHTHDLS2
91,ETHAPT_HDE_LNA_c
92,CBL
93,PLDAGAT_OLE_EPA_EPA_PC_4_c
94,PIPLC_PALM_HDE_c
95,PYC_h
96,PLDAGAT_MYRS_EPA_HDE_PE_15_c
97,DGDGGH1829Z12Z1617Z
98,CHOPT_DHA_DHA_c
99,PLDPE_PALM_DHA_c
100,DGDGGH1819Z1617Z
101,CDPDAGS_HDE_LNA_c
102,PAPA_HDE_HDE_h
103,PLDAGAT_MYRS_EPA_HDE_PE_14_c
104,AACPDAGAT_OLE_PALM_HDE_h
105,ANXANOR
106,PLDAGAT_OLE_EPA_EPA_PE_11_c
107,GABAVESSEC
108,HMR_0795nhs
109,PLDPC_MYRS_OLE_c
110,EAR140y_1
111,HMR_0820nhs
112,PLDPE_DHA_DHA_c
113,MALGLUth
114,DGDGW6DS1829Z12Z1617Z
115,ETHAPT_HDE_ALNA_c
116,PI45P3K_cho
117,THRTHRARGt
118,ETHAPT_LNA_PALM_c
119,NH4th
120,HEPT4
121,SQDGS_EPA_HDE_h
122,PCW3DS_PALM_ALNA_sn2_c
123,ACP1619ZD9DS
124,MGDGH_EPA_HDE_h
125,NADHth
126,r2391
127,SO3t_1
128,4HBHYOX
129,MCOATA_1
130,H2Otu_syn
131,PLDAGAT_EPA_EPA_EPA_PC_4_c
132,EX_5fthf_e
133,DAGAH_HDE_ALNA_c
134,FA1619Zh
135,LPEAT_DHA_OLE_sn2_c
136,PLDPE_MYRS_DHA_c
137,RPPDIMAS
138,ACP1_FMN
139,HMR_0829nhs
140,FADDP
141,AGPATCOA_PALM_HDE_c
142,LPEAT_EPA_DHA_sn2_c
143,NADK_h
144,PLDAGAT_DHA_EPA_ARA_PE_14_c
145,ADPHt_h
146,HMR_0657nhs
147,PLDAGAT_MYRS_EPA_EPA_PE_11_c
148,GLCTR1
149,3OAR140_1
150,PI45PLC_cho
151,3OAS181_1
152,MGDGW3DS1839Z12Z15Z1627Z10Z
153,PAPA_PALM_HDE_c
154,AACPS1_1
155,AGPATACP_HDE_HDE_h
156,PIP3K_PALM_HDE_c
157,LPEAT_LNA_PALM_sn2_c
158,RE3301C_1nhs
159,r2389
160,CYO1b2_syn
161,PIP4K_PALM_HDE_c
162,MGDGH_MYRS_HDDE_h
163,TAGAH_HDE_HDE_PALM_c
164,EAR60y_1
165,LPEAT_HDE_LNA_sn2_c
166,3OAR181_1
167,FRRPPDIMAS
168,PLDPC_MYRS_LNA_c
169,3HAD140_1
170,ETHAPT_MYRS_OLE_c
171,RRPPDIMAS
172,GGGT_OLE_HDDE_12_h
173,SULR_ferr
174,LPCAT_OLE_PALM_sn2_c
175,4MOPtmt
176,CHOPT_DHA_OLE_c
177,LPASEnhs
178,PLDPC_MYRS_DHA_c
179,MGDGD7DS1819Z1617Z
180,PCW3DS_STC_STA_sn2_c
181,PLA2PE_OLE_OLE_c
182,CHTNS
183,LPEAT_MYRS_OLE_sn2_c
184,FASPHDCA
185,HMGCOAS
186,MDH_nadp_hi
187,NPH
188,CDIPT_HDE_LNA_c
189,PPIth
