,rxns_added
0,COQ6m
1,CO2tap
2,DHDPBMTm
3,SK_trnaleu_c
4,OHPHMm
5,SK_trnaval_c
6,SK_trnatrp_c
7,DPHMBDCm
8,DHQS
9,DDPA
10,HBZOPT10m
11,SK_trnaasp_c
12,OPHHXm
13,PHEMEtm
14,SK_trnaile_c
15,DPPS
16,OMMBLHXm
17,DMQMTm
18,SK_trnalys_c
19,SK_trdrd_c
20,AGPAT161_ap
21,q10tm
22,CHRPL
23,SK_trnaasn_c
24,SK_trnahis_c
25,DECDPtm
26,OPHBDCm
27,OMPHHXm
28,3OAS181_ap
29,SK_trnathr_c
30,Coqe
31,DNDPt32m
32,OCTDPtmt
33,SK_trnacys_c
34,SK_trnamet_c
35,COQ5m
36,SK_trnagln_c
37,DGK2m
38,HBZOPTm
39,SK_trnaglu_c
40,SK_trnatyr_c
41,SK_trnagly_c
42,COQ7m
43,OMBZLMm
44,SK_trnaala_c
45,COQ3m
46,SK_trnapro_c
47,SK_trnaarg_c
48,EX_q10_e
49,FMNATm
50,SK_trnaphe_c
51,4HBZtmt
52,3DPHBH1
53,SK_trnaser_c
